team_id,unit,slot,slot_position,depth_order,player_id,player_position,is_starter,data_class
DEN,Defense,LOLB,EDGE,2,DEN_EDGE_02,EDGE,0,MODELED
DEN,Defense,ROLB,EDGE,1,DEN_EDGE_02,EDGE,1,MODELED
DEN,Defense,ROLB,EDGE,2,DEN_EDGE_04,EDGE,0,MODELED
DEN,Defense,ILB_MIKE,LB,1,DEN_LB_04,LB,1,MODELED
DEN,Defense,ILB_MIKE,LB,2,DEN_LB_01,LB,0,MODELED
DEN,Defense,ILB_WILL,LB,1,DEN_LB_01,LB,1,MODELED
DEN,Defense,ILB_WILL,LB,2,DEN_LB_02,LB,0,MODELED
DEN,Defense,CB_1,CB,1,DEN_CB_01,CB,1,MODELED
DEN,Defense,CB_1,CB,2,DEN_CB_02,CB,0,MODELED
DEN,Defense,CB_2,CB,1,DEN_CB_02,CB,1,MODELED
DEN,Defense,CB_2,CB,2,DEN_CB_03,CB,0,MODELED
DEN,Defense,NICKEL,CB,1,DEN_CB_03,CB,1,MODELED
DEN,Defense,NICKEL,CB,2,DEN_CB_04,CB,0,MODELED
DEN,Defense,FS,S,1,DEN_S_01,S,1,MODELED
DEN,Defense,FS,S,2,DEN_S_02,S,0,MODELED
DEN,Defense,SS,S,1,DEN_S_02,S,1,MODELED
DEN,Defense,SS,S,2,DEN_S_03,S,0,MODELED
DEN,Special Teams,K,K,1,DEN_K_01,K,1,MODELED
DEN,Special Teams,P,P,1,DEN_P_01,P,1,MODELED
DEN,Special Teams,LS,LS,1,DEN_LS_01,LS,1,MODELED
DEN,Special Teams,KR,WR,1,DEN_WR_04,WR,1,MODELED
DEN,Special Teams,KR,WR,2,DEN_WR_05,WR,0,MODELED
DEN,Special Teams,PR,WR,1,DEN_WR_05,WR,1,MODELED
DEN,Special Teams,PR,WR,2,DEN_WR_06,WR,0,MODELED
DEN,Special Teams,GUNNER,S,1,DEN_S_03,S,1,MODELED
DEN,Special Teams,GUNNER,S,2,DEN_S_04,S,0,MODELED
KC,Offense,QB,QB,1,KC_QB_01,QB,1,MODELED
KC,Offense,QB,QB,2,KC_QB_02,QB,0,MODELED
KC,Offense,RB,RB,1,KC_RB_01,RB,1,MODELED
KC,Offense,RB,RB,2,KC_RB_02,RB,0,MODELED
KC,Offense,RB,RB,3,KC_RB_03,RB,0,MODELED
KC,Offense,FB,FB,1,KC_FB_01,FB,1,MODELED
KC,Offense,WR_X,WR,1,KC_WR_03,WR,1,MODELED
KC,Offense,WR_X,WR,2,KC_WR_01,WR,0,MODELED
KC,Offense,WR_X,WR,3,KC_WR_02,WR,0,MODELED
KC,Offense,WR_Z,WR,1,KC_WR_01,WR,1,MODELED
KC,Offense,WR_Z,WR,2,KC_WR_02,WR,0,MODELED
KC,Offense,WR_Z,WR,3,KC_WR_05,WR,0,MODELED
KC,Offense,WR_SLOT,WR,1,KC_WR_02,WR,1,MODELED
KC,Offense,WR_SLOT,WR,2,KC_WR_05,WR,0,MODELED
KC,Offense,TE_Y,TE,1,KC_TE_01,TE,1,MODELED
KC,Offense,TE_Y,TE,2,KC_TE_02,TE,0,MODELED
KC,Offense,TE_F,TE,1,KC_TE_02,TE,1,MODELED
KC,Offense,TE_F,TE,2,KC_TE_03,TE,0,MODELED
KC,Offense,LT,OT,1,KC_OT_01,OT,1,MODELED
KC,Offense,LT,OT,2,KC_OT_02,OT,0,MODELED
KC,Offense,LG,OG,1,KC_OG_01,OG,1,MODELED
KC,Offense,LG,OG,2,KC_OG_02,OG,0,MODELED
KC,Offense,C,C,1,KC_C_01,C,1,MODELED
KC,Offense,C,C,2,KC_C_02,C,0,MODELED
KC,Offense,RG,OG,1,KC_OG_02,OG,1,MODELED
KC,Offense,RG,OG,2,KC_OG_03,OG,0,MODELED
KC,Offense,RT,OT,1,KC_OT_02,OT,1,MODELED
KC,Offense,RT,OT,2,KC_OT_04,OT,0,MODELED
KC,Defense,LDE,DT,1,KC_DT_02,DT,1,MODELED
KC,Defense,LDE,DT,2,KC_DT_01,DT,0,MODELED
KC,Defense,NT,DT,1,KC_DT_01,DT,1,MODELED
KC,Defense,NT,DT,2,KC_DT_03,DT,0,MODELED
KC,Defense,RDE,DT,1,KC_DT_03,DT,1,MODELED
KC,Defense,RDE,DT,2,KC_DT_04,DT,0,MODELED
KC,Defense,LOLB,EDGE,1,KC_EDGE_01,EDGE,1,MODELED
KC,Defense,LOLB,EDGE,2,KC_EDGE_02,EDGE,0,MODELED
KC,Defense,ROLB,EDGE,1,KC_EDGE_02,EDGE,1,MODELED
KC,Defense,ROLB,EDGE,2,KC_EDGE_04,EDGE,0,MODELED
KC,Defense,ILB_MIKE,LB,1,KC_LB_02,LB,1,MODELED
KC,Defense,ILB_MIKE,LB,2,KC_LB_01,LB,0,MODELED
KC,Defense,ILB_WILL,LB,1,KC_LB_01,LB,1,MODELED
KC,Defense,ILB_WILL,LB,2,KC_LB_03,LB,0,MODELED
KC,Defense,CB_1,CB,1,KC_CB_02,CB,1,MODELED
KC,Defense,CB_1,CB,2,KC_CB_03,CB,0,MODELED
KC,Defense,CB_2,CB,1,KC_CB_03,CB,1,MODELED
KC,Defense,CB_2,CB,2,KC_CB_01,CB,0,MODELED
KC,Defense,NICKEL,CB,1,KC_CB_01,CB,1,MODELED
KC,Defense,NICKEL,CB,2,KC_CB_04,CB,0,MODELED
KC,Defense,FS,S,1,KC_S_01,S,1,MODELED
KC,Defense,FS,S,2,KC_S_02,S,0,MODELED
KC,Defense,SS,S,1,KC_S_02,S,1,MODELED
KC,Defense,SS,S,2,KC_S_04,S,0,MODELED
KC,Special Teams,K,K,1,KC_K_01,K,1,MODELED
KC,Special Teams,P,P,1,KC_P_01,P,1,MODELED
KC,Special Teams,LS,LS,1,KC_LS_01,LS,1,MODELED
KC,Special Teams,KR,WR,1,KC_WR_05,WR,1,MODELED
KC,Special Teams,KR,WR,2,KC_WR_04,WR,0,MODELED
KC,Special Teams,PR,WR,1,KC_WR_04,WR,1,MODELED
KC,Special Teams,PR,WR,2,KC_WR_06,WR,0,MODELED
KC,Special Teams,GUNNER,S,1,KC_S_04,S,1,MODELED
KC,Special Teams,GUNNER,S,2,KC_S_03,S,0,MODELED
LV,Offense,QB,QB,1,LV_QB_01,QB,1,MODELED
LV,Offense,QB,QB,2,LV_QB_02,QB,0,MODELED
LV,Offense,RB,RB,1,LV_RB_01,RB,1,MODELED
LV,Offense,RB,RB,2,LV_RB_02,RB,0,MODELED
LV,Offense,RB,RB,3,LV_RB_03,RB,0,MODELED
LV,Offense,FB,FB,1,LV_FB_01,FB,1,MODELED
LV,Offense,WR_X,WR,1,LV_WR_01,WR,1,MODELED
LV,Offense,WR_X,WR,2,LV_WR_02,WR,0,MODELED
LV,Offense,WR_X,WR,3,LV_WR_03,WR,0,MODELED
LV,Offense,WR_Z,WR,1,LV_WR_02,WR,1,MODELED
LV,Offense,WR_Z,WR,2,LV_WR_03,WR,0,MODELED
LV,Offense,WR_Z,WR,3,LV_WR_05,WR,0,MODELED
LV,Offense,WR_SLOT,WR,1,LV_WR_03,WR,1,MODELED
LV,Offense,WR_SLOT,WR,2,LV_WR_05,WR,0,MODELED
LV,Offense,TE_Y,TE,1,LV_TE_01,TE,1,MODELED
LV,Offense,TE_Y,TE,2,LV_TE_03,TE,0,MODELED
LV,Offense,TE_F,TE,1,LV_TE_03,TE,1,MODELED
LV,Offense,TE_F,TE,2,LV_TE_02,TE,0,MODELED
LV,Offense,LT,OT,1,LV_OT_02,OT,1,MODELED
LV,Offense,LT,OT,2,LV_OT_01,OT,0,MODELED
LV,Offense,LG,OG,1,LV_OG_01,OG,1,MODELED
LV,Offense,LG,OG,2,LV_OG_02,OG,0,MODELED
LV,Offense,C,C,1,LV_C_01,C,1,MODELED
LV,Offense,C,C,2,LV_C_02,C,0,MODELED
LV,Offense,RG,OG,1,LV_OG_02,OG,1,MODELED
LV,Offense,RG,OG,2,LV_OG_03,OG,0,MODELED
LV,Offense,RT,OT,1,LV_OT_01,OT,1,MODELED
LV,Offense,RT,OT,2,LV_OT_04,OT,0,MODELED
LV,Defense,LDE,DT,1,LV_DT_01,DT,1,MODELED
LV,Defense,LDE,DT,2,LV_DT_02,DT,0,MODELED
LV,Defense,NT,DT,1,LV_DT_02,DT,1,MODELED
LV,Defense,NT,DT,2,LV_DT_03,DT,0,MODELED
LV,Defense,RDE,DT,1,LV_DT_03,DT,1,MODELED
LV,Defense,RDE,DT,2,LV_DT_05,DT,0,MODELED
LV,Defense,LOLB,EDGE,1,LV_EDGE_02,EDGE,1,MODELED
LV,Defense,LOLB,EDGE,2,LV_EDGE_04,EDGE,0,MODELED
LV,Defense,ROLB,EDGE,1,LV_EDGE_04,EDGE,1,MODELED
LV,Defense,ROLB,EDGE,2,LV_EDGE_01,EDGE,0,MODELED
LV,Defense,ILB_MIKE,LB,1,LV_LB_01,LB,1,MODELED
LV,Defense,ILB_MIKE,LB,2,LV_LB_02,LB,0,MODELED
LV,Defense,ILB_WILL,LB,1,LV_LB_02,LB,1,MODELED
LV,Defense,ILB_WILL,LB,2,LV_LB_03,LB,0,MODELED
LV,Defense,CB_1,CB,1,LV_CB_03,CB,1,MODELED
LV,Defense,CB_1,CB,2,LV_CB_01,CB,0,MODELED
LV,Defense,CB_2,CB,1,LV_CB_01,CB,1,MODELED
LV,Defense,CB_2,CB,2,LV_CB_02,CB,0,MODELED
LV,Defense,NICKEL,CB,1,LV_CB_02,CB,1,MODELED
LV,Defense,NICKEL,CB,2,LV_CB_06,CB,0,MODELED
LV,Defense,FS,S,1,LV_S_01,S,1,MODELED
LV,Defense,FS,S,2,LV_S_02,S,0,MODELED
LV,Defense,SS,S,1,LV_S_02,S,1,MODELED
LV,Defense,SS,S,2,LV_S_04,S,0,MODELED
LV,Special Teams,K,K,1,LV_K_01,K,1,MODELED
LV,Special Teams,P,P,1,LV_P_01,P,1,MODELED
LV,Special Teams,LS,LS,1,LV_LS_01,LS,1,MODELED
LV,Special Teams,KR,WR,1,LV_WR_05,WR,1,MODELED
LV,Special Teams,KR,WR,2,LV_WR_04,WR,0,MODELED
LV,Special Teams,PR,WR,1,LV_WR_04,WR,1,MODELED
LV,Special Teams,PR,WR,2,LV_WR_06,WR,0,MODELED
LV,Special Teams,GUNNER,S,1,LV_S_04,S,1,MODELED
LV,Special Teams,GUNNER,S,2,LV_S_03,S,0,MODELED
LAC,Offense,QB,QB,1,LAC_QB_01,QB,1,MODELED
LAC,Offense,QB,QB,2,LAC_QB_02,QB,0,MODELED
LAC,Offense,RB,RB,1,LAC_RB_01,RB,1,MODELED
LAC,Offense,RB,RB,2,LAC_RB_02,RB,0,MODELED
LAC,Offense,RB,RB,3,LAC_RB_03,RB,0,MODELED
LAC,Offense,FB,FB,1,LAC_FB_01,FB,1,MODELED
LAC,Offense,WR_X,WR,1,LAC_WR_01,WR,1,MODELED
LAC,Offense,WR_X,WR,2,LAC_WR_02,WR,0,MODELED
LAC,Offense,WR_X,WR,3,LAC_WR_03,WR,0,MODELED
LAC,Offense,WR_Z,WR,1,LAC_WR_02,WR,1,MODELED
LAC,Offense,WR_Z,WR,2,LAC_WR_03,WR,0,MODELED
LAC,Offense,WR_Z,WR,3,LAC_WR_05,WR,0,MODELED
LAC,Offense,WR_SLOT,WR,1,LAC_WR_03,WR,1,MODELED
LAC,Offense,WR_SLOT,WR,2,LAC_WR_05,WR,0,MODELED
LAC,Offense,TE_Y,TE,1,LAC_TE_01,TE,1,MODELED
LAC,Offense,TE_Y,TE,2,LAC_TE_02,TE,0,MODELED
LAC,Offense,TE_F,TE,1,LAC_TE_02,TE,1,MODELED
LAC,Offense,TE_F,TE,2,LAC_TE_03,TE,0,MODELED
LAC,Offense,LT,OT,1,LAC_OT_02,OT,1,MODELED
LAC,Offense,LT,OT,2,LAC_OT_04,OT,0,MODELED
LAC,Offense,LG,OG,1,LAC_OG_02,OG,1,MODELED
LAC,Offense,LG,OG,2,LAC_OG_01,OG,0,MODELED
LAC,Offense,C,C,1,LAC_C_01,C,1,MODELED
LAC,Offense,C,C,2,LAC_C_02,C,0,MODELED
LAC,Offense,RG,OG,1,LAC_OG_01,OG,1,MODELED
LAC,Offense,RG,OG,2,LAC_OG_03,OG,0,MODELED
LAC,Offense,RT,OT,1,LAC_OT_04,OT,1,MODELED
LAC,Offense,RT,OT,2,LAC_OT_01,OT,0,MODELED
LAC,Defense,LDE,DT,1,LAC_DT_02,DT,1,MODELED
LAC,Defense,LDE,DT,2,LAC_DT_01,DT,0,MODELED
LAC,Defense,NT,DT,1,LAC_DT_01,DT,1,MODELED
LAC,Defense,NT,DT,2,LAC_DT_03,DT,0,MODELED
LAC,Defense,RDE,DT,1,LAC_DT_03,DT,1,MODELED
LAC,Defense,RDE,DT,2,LAC_DT_05,DT,0,MODELED
LAC,Defense,LOLB,EDGE,1,LAC_EDGE_01,EDGE,1,MODELED
LAC,Defense,LOLB,EDGE,2,LAC_EDGE_02,EDGE,0,MODELED
LAC,Defense,ROLB,EDGE,1,LAC_EDGE_02,EDGE,1,MODELED
LAC,Defense,ROLB,EDGE,2,LAC_EDGE_03,EDGE,0,MODELED
LAC,Defense,ILB_MIKE,LB,1,LAC_LB_02,LB,1,MODELED
LAC,Defense,ILB_MIKE,LB,2,LAC_LB_01,LB,0,MODELED
LAC,Defense,ILB_WILL,LB,1,LAC_LB_01,LB,1,MODELED
LAC,Defense,ILB_WILL,LB,2,LAC_LB_04,LB,0,MODELED
LAC,Defense,CB_1,CB,1,LAC_CB_02,CB,1,MODELED
LAC,Defense,CB_1,CB,2,LAC_CB_03,CB,0,MODELED
LAC,Defense,CB_2,CB,1,LAC_CB_03,CB,1,MODELED
LAC,Defense,CB_2,CB,2,LAC_CB_04,CB,0,MODELED
LAC,Defense,NICKEL,CB,1,LAC_CB_04,CB,1,MODELED
LAC,Defense,NICKEL,CB,2,LAC_CB_01,CB,0,MODELED
LAC,Defense,FS,S,1,LAC_S_02,S,1,MODELED
LAC,Defense,FS,S,2,LAC_S_01,S,0,MODELED
LAC,Defense,SS,S,1,LAC_S_01,S,1,MODELED
LAC,Defense,SS,S,2,LAC_S_04,S,0,MODELED
LAC,Special Teams,K,K,1,LAC_K_01,K,1,MODELED
LAC,Special Teams,P,P,1,LAC_P_01,P,1,MODELED
LAC,Special Teams,LS,LS,1,LAC_LS_01,LS,1,MODELED
LAC,Special Teams,KR,WR,1,LAC_WR_05,WR,1,MODELED
LAC,Special Teams,KR,WR,2,LAC_WR_04,WR,0,MODELED
LAC,Special Teams,PR,WR,1,LAC_WR_04,WR,1,MODELED
LAC,Special Teams,PR,WR,2,LAC_WR_06,WR,0,MODELED
LAC,Special Teams,GUNNER,S,1,LAC_S_04,S,1,MODELED
LAC,Special Teams,GUNNER,S,2,LAC_S_03,S,0,MODELED
DAL,Offense,QB,QB,1,DAL_QB_02,QB,1,MODELED
DAL,Offense,QB,QB,2,DAL_QB_01,QB,0,MODELED
DAL,Offense,RB,RB,1,DAL_RB_01,RB,1,MODELED
DAL,Offense,RB,RB,2,DAL_RB_03,RB,0,MODELED
DAL,Offense,RB,RB,3,DAL_RB_02,RB,0,MODELED
DAL,Offense,FB,FB,1,DAL_FB_01,FB,1,MODELED
DAL,Offense,WR_X,WR,1,DAL_WR_02,WR,1,MODELED
DAL,Offense,WR_X,WR,2,DAL_WR_03,WR,0,MODELED
DAL,Offense,WR_X,WR,3,DAL_WR_01,WR,0,MODELED
DAL,Offense,WR_Z,WR,1,DAL_WR_03,WR,1,MODELED
DAL,Offense,WR_Z,WR,2,DAL_WR_01,WR,0,MODELED
DAL,Offense,WR_Z,WR,3,DAL_WR_06,WR,0,MODELED
DAL,Offense,WR_SLOT,WR,1,DAL_WR_01,WR,1,MODELED
DAL,Offense,WR_SLOT,WR,2,DAL_WR_06,WR,0,MODELED
DAL,Offense,TE_Y,TE,1,DAL_TE_01,TE,1,MODELED
DAL,Offense,TE_Y,TE,2,DAL_TE_03,TE,0,MODELED
DAL,Offense,TE_F,TE,1,DAL_TE_03,TE,1,MODELED
DAL,Offense,TE_F,TE,2,DAL_TE_02,TE,0,MODELED
DAL,Offense,LT,OT,1,DAL_OT_01,OT,1,MODELED
DAL,Offense,LT,OT,2,DAL_OT_02,OT,0,MODELED
DAL,Offense,LG,OG,1,DAL_OG_02,OG,1,MODELED
DAL,Offense,LG,OG,2,DAL_OG_01,OG,0,MODELED
DAL,Offense,C,C,1,DAL_C_01,C,1,MODELED
DAL,Offense,C,C,2,DAL_C_02,C,0,MODELED
DAL,Offense,RG,OG,1,DAL_OG_01,OG,1,MODELED
DAL,Offense,RG,OG,2,DAL_OG_03,OG,0,MODELED
DAL,Offense,RT,OT,1,DAL_OT_02,OT,1,MODELED
DAL,Offense,RT,OT,2,DAL_OT_04,OT,0,MODELED
DAL,Defense,LDE,DT,1,DAL_DT_03,DT,1,MODELED
DAL,Defense,LDE,DT,2,DAL_DT_02,DT,0,MODELED
DAL,Defense,NT,DT,1,DAL_DT_02,DT,1,MODELED
DAL,Defense,NT,DT,2,DAL_DT_05,DT,0,MODELED
DAL,Defense,RDE,DT,1,DAL_DT_05,DT,1,MODELED
DAL,Defense,RDE,DT,2,DAL_DT_04,DT,0,MODELED
DAL,Defense,LOLB,EDGE,1,DAL_EDGE_02,EDGE,1,MODELED
DAL,Defense,LOLB,EDGE,2,DAL_EDGE_03,EDGE,0,MODELED
DAL,Defense,ROLB,EDGE,1,DAL_EDGE_03,EDGE,1,MODELED
DAL,Defense,ROLB,EDGE,2,DAL_EDGE_01,EDGE,0,MODELED
DAL,Defense,ILB_MIKE,LB,1,DAL_LB_02,LB,1,MODELED
DAL,Defense,ILB_MIKE,LB,2,DAL_LB_01,LB,0,MODELED
DAL,Defense,ILB_WILL,LB,1,DAL_LB_01,LB,1,MODELED
DAL,Defense,ILB_WILL,LB,2,DAL_LB_04,LB,0,MODELED
DAL,Defense,CB_1,CB,1,DAL_CB_03,CB,1,MODELED
DAL,Defense,CB_1,CB,2,DAL_CB_02,CB,0,MODELED
DAL,Defense,CB_2,CB,1,DAL_CB_02,CB,1,MODELED
DAL,Defense,CB_2,CB,2,DAL_CB_05,CB,0,MODELED
DAL,Defense,NICKEL,CB,1,DAL_CB_05,CB,1,MODELED
DAL,Defense,NICKEL,CB,2,DAL_CB_01,CB,0,MODELED
DAL,Defense,FS,S,1,DAL_S_02,S,1,MODELED
DAL,Defense,FS,S,2,DAL_S_01,S,0,MODELED
DAL,Defense,SS,S,1,DAL_S_01,S,1,MODELED
DAL,Defense,SS,S,2,DAL_S_04,S,0,MODELED
DAL,Special Teams,K,K,1,DAL_K_01,K,1,MODELED
DAL,Special Teams,P,P,1,DAL_P_01,P,1,MODELED
DAL,Special Teams,LS,LS,1,DAL_LS_01,LS,1,MODELED
DAL,Special Teams,KR,WR,1,DAL_WR_06,WR,1,MODELED
DAL,Special Teams,KR,WR,2,DAL_WR_05,WR,0,MODELED
DAL,Special Teams,PR,WR,1,DAL_WR_05,WR,1,MODELED
DAL,Special Teams,PR,WR,2,DAL_WR_04,WR,0,MODELED
DAL,Special Teams,GUNNER,S,1,DAL_S_04,S,1,MODELED
DAL,Special Teams,GUNNER,S,2,DAL_S_03,S,0,MODELED
PHI,Offense,QB,QB,1,PHI_QB_01,QB,1,MODELED
PHI,Offense,QB,QB,2,PHI_QB_02,QB,0,MODELED
PHI,Offense,RB,RB,1,PHI_RB_01,RB,1,MODELED
PHI,Offense,RB,RB,2,PHI_RB_03,RB,0,MODELED
PHI,Offense,RB,RB,3,PHI_RB_02,RB,0,MODELED
PHI,Offense,FB,FB,1,PHI_FB_01,FB,1,MODELED
PHI,Offense,WR_X,WR,1,PHI_WR_03,WR,1,MODELED
PHI,Offense,WR_X,WR,2,PHI_WR_02,WR,0,MODELED
PHI,Offense,WR_X,WR,3,PHI_WR_01,WR,0,MODELED
PHI,Offense,WR_Z,WR,1,PHI_WR_02,WR,1,MODELED
PHI,Offense,WR_Z,WR,2,PHI_WR_01,WR,0,MODELED
PHI,Offense,WR_Z,WR,3,PHI_WR_04,WR,0,MODELED
PHI,Offense,WR_SLOT,WR,1,PHI_WR_01,WR,1,MODELED
PHI,Offense,WR_SLOT,WR,2,PHI_WR_04,WR,0,MODELED
PHI,Offense,TE_Y,TE,1,PHI_TE_01,TE,1,MODELED
PHI,Offense,TE_Y,TE,2,PHI_TE_02,TE,0,MODELED
PHI,Offense,TE_F,TE,1,PHI_TE_02,TE,1,MODELED
PHI,Offense,TE_F,TE,2,PHI_TE_03,TE,0,MODELED
PHI,Offense,LT,OT,1,PHI_OT_02,OT,1,MODELED
PHI,Offense,LT,OT,2,PHI_OT_01,OT,0,MODELED
PHI,Offense,LG,OG,1,PHI_OG_01,OG,1,MODELED
PHI,Offense,LG,OG,2,PHI_OG_02,OG,0,MODELED
PHI,Offense,C,C,1,PHI_C_01,C,1,MODELED
PHI,Offense,C,C,2,PHI_C_02,C,0,MODELED
PHI,Offense,RG,OG,1,PHI_OG_02,OG,1,MODELED
PHI,Offense,RG,OG,2,PHI_OG_04,OG,0,MODELED
PHI,Offense,RT,OT,1,PHI_OT_01,OT,1,MODELED
PHI,Offense,RT,OT,2,PHI_OT_04,OT,0,MODELED
PHI,Defense,LDE,EDGE,1,PHI_EDGE_01,EDGE,1,MODELED
PHI,Defense,LDE,EDGE,2,PHI_EDGE_02,EDGE,0,MODELED
PHI,Defense,RDE,EDGE,1,PHI_EDGE_02,EDGE,1,MODELED
PHI,Defense,RDE,EDGE,2,PHI_EDGE_05,EDGE,0,MODELED
PHI,Defense,DT_3T,DT,1,PHI_DT_01,DT,1,MODELED
PHI,Defense,DT_3T,DT,2,PHI_DT_02,DT,0,MODELED
PHI,Defense,DT_1T,DT,1,PHI_DT_02,DT,1,MODELED
PHI,Defense,DT_1T,DT,2,PHI_DT_05,DT,0,MODELED
PHI,Defense,SAM,LB,1,PHI_LB_01,LB,1,MODELED
PHI,Defense,SAM,LB,2,PHI_LB_02,LB,0,MODELED
PHI,Defense,MIKE,LB,1,PHI_LB_02,LB,1,MODELED
PHI,Defense,MIKE,LB,2,PHI_LB_04,LB,0,MODELED
PHI,Defense,WILL,LB,1,PHI_LB_04,LB,1,MODELED
PHI,Defense,WILL,LB,2,PHI_LB_03,LB,0,MODELED
PHI,Defense,CB_1,CB,1,PHI_CB_01,CB,1,MODELED
PHI,Defense,CB_1,CB,2,PHI_CB_02,CB,0,MODELED
PHI,Defense,CB_2,CB,1,PHI_CB_02,CB,1,MODELED
PHI,Defense,CB_2,CB,2,PHI_CB_03,CB,0,MODELED
PHI,Defense,NICKEL,CB,1,PHI_CB_03,CB,1,MODELED
PHI,Defense,NICKEL,CB,2,PHI_CB_05,CB,0,MODELED
PHI,Defense,FS,S,1,PHI_S_02,S,1,MODELED
PHI,Defense,FS,S,2,PHI_S_01,S,0,MODELED
PHI,Defense,SS,S,1,PHI_S_01,S,1,MODELED
PHI,Defense,SS,S,2,PHI_S_04,S,0,MODELED
PHI,Special Teams,K,K,1,PHI_K_01,K,1,MODELED
PHI,Special Teams,P,P,1,PHI_P_01,P,1,MODELED
PHI,Special Teams,LS,LS,1,PHI_LS_01,LS,1,MODELED
PHI,Special Teams,KR,WR,1,PHI_WR_04,WR,1,MODELED
PHI,Special Teams,KR,WR,2,PHI_WR_05,WR,0,MODELED
PHI,Special Teams,PR,WR,1,PHI_WR_05,WR,1,MODELED
PHI,Special Teams,PR,WR,2,PHI_WR_06,WR,0,MODELED
PHI,Special Teams,GUNNER,S,1,PHI_S_04,S,1,MODELED
PHI,Special Teams,GUNNER,S,2,PHI_S_03,S,0,MODELED
WAS,Offense,QB,QB,1,WAS_QB_01,QB,1,MODELED
WAS,Offense,QB,QB,2,WAS_QB_02,QB,0,MODELED
WAS,Offense,RB,RB,1,WAS_RB_01,RB,1,MODELED
WAS,Offense,RB,RB,2,WAS_RB_02,RB,0,MODELED
WAS,Offense,RB,RB,3,WAS_RB_03,RB,0,MODELED
WAS,Offense,FB,FB,1,WAS_FB_01,FB,1,MODELED
WAS,Offense,WR_X,WR,1,WAS_WR_02,WR,1,MODELED
WAS,Offense,WR_X,WR,2,WAS_WR_03,WR,0,MODELED
WAS,Offense,WR_X,WR,3,WAS_WR_01,WR,0,MODELED
WAS,Offense,WR_Z,WR,1,WAS_WR_03,WR,1,MODELED
WAS,Offense,WR_Z,WR,2,WAS_WR_01,WR,0,MODELED
WAS,Offense,WR_Z,WR,3,WAS_WR_06,WR,0,MODELED
WAS,Offense,WR_SLOT,WR,1,WAS_WR_01,WR,1,MODELED
WAS,Offense,WR_SLOT,WR,2,WAS_WR_06,WR,0,MODELED
WAS,Offense,TE_Y,TE,1,WAS_TE_01,TE,1,MODELED
WAS,Offense,TE_Y,TE,2,WAS_TE_02,TE,0,MODELED
WAS,Offense,TE_F,TE,1,WAS_TE_02,TE,1,MODELED
WAS,Offense,TE_F,TE,2,WAS_TE_03,TE,0,MODELED
WAS,Offense,LT,OT,1,WAS_OT_01,OT,1,MODELED
WAS,Offense,LT,OT,2,WAS_OT_02,OT,0,MODELED
WAS,Offense,LG,OG,1,WAS_OG_02,OG,1,MODELED
WAS,Offense,LG,OG,2,WAS_OG_01,OG,0,MODELED
WAS,Offense,C,C,1,WAS_C_01,C,1,MODELED
WAS,Offense,C,C,2,WAS_C_02,C,0,MODELED
WAS,Offense,RG,OG,1,WAS_OG_01,OG,1,MODELED
WAS,Offense,RG,OG,2,WAS_OG_04,OG,0,MODELED
WAS,Offense,RT,OT,1,WAS_OT_02,OT,1,MODELED
WAS,Offense,RT,OT,2,WAS_OT_03,OT,0,MODELED
WAS,Defense,LDE,DT,1,WAS_DT_02,DT,1,MODELED
WAS,Defense,LDE,DT,2,WAS_DT_01,DT,0,MODELED
WAS,Defense,NT,DT,1,WAS_DT_01,DT,1,MODELED
WAS,Defense,NT,DT,2,WAS_DT_04,DT,0,MODELED
WAS,Defense,RDE,DT,1,WAS_DT_04,DT,1,MODELED
WAS,Defense,RDE,DT,2,WAS_DT_05,DT,0,MODELED
WAS,Defense,LOLB,EDGE,1,WAS_EDGE_02,EDGE,1,MODELED
WAS,Defense,LOLB,EDGE,2,WAS_EDGE_01,EDGE,0,MODELED
WAS,Defense,ROLB,EDGE,1,WAS_EDGE_01,EDGE,1,MODELED
WAS,Defense,ROLB,EDGE,2,WAS_EDGE_05,EDGE,0,MODELED
WAS,Defense,ILB_MIKE,LB,1,WAS_LB_02,LB,1,MODELED
WAS,Defense,ILB_MIKE,LB,2,WAS_LB_01,LB,0,MODELED
WAS,Defense,ILB_WILL,LB,1,WAS_LB_01,LB,1,MODELED
WAS,Defense,ILB_WILL,LB,2,WAS_LB_03,LB,0,MODELED
WAS,Defense,CB_1,CB,1,WAS_CB_02,CB,1,MODELED
WAS,Defense,CB_1,CB,2,WAS_CB_01,CB,0,MODELED
WAS,Defense,CB_2,CB,1,WAS_CB_01,CB,1,MODELED
WAS,Defense,CB_2,CB,2,WAS_CB_04,CB,0,MODELED
WAS,Defense,NICKEL,CB,1,WAS_CB_04,CB,1,MODELED
WAS,Defense,NICKEL,CB,2,WAS_CB_03,CB,0,MODELED
WAS,Defense,FS,S,1,WAS_S_04,S,1,MODELED
WAS,Defense,FS,S,2,WAS_S_03,S,0,MODELED
WAS,Defense,SS,S,1,WAS_S_03,S,1,MODELED
WAS,Defense,SS,S,2,WAS_S_01,S,0,MODELED
WAS,Special Teams,K,K,1,WAS_K_01,K,1,MODELED
WAS,Special Teams,P,P,1,WAS_P_01,P,1,MODELED
WAS,Special Teams,LS,LS,1,WAS_LS_01,LS,1,MODELED
WAS,Special Teams,KR,WR,1,WAS_WR_06,WR,1,MODELED
WAS,Special Teams,KR,WR,2,WAS_WR_04,WR,0,MODELED
