player_id,trait,data_class
IND_LB_08,Big Game Hunter,MODELED
IND_CB_01,Positional Versatility,MODELED
IND_CB_01,Injury Prone,MODELED
IND_CB_02,Special Teams Ace,MODELED
IND_CB_02,Coach's Son,MODELED
IND_CB_03,Positional Versatility,MODELED
IND_CB_05,Locker Room Leader,MODELED
IND_CB_05,Late Bloomer,MODELED
IND_CB_05,Practice Squad Grinder,MODELED
IND_CB_07,Positional Versatility,MODELED
IND_CB_08,Weight Room Warrior,MODELED
IND_CB_08,Field General,MODELED
IND_CB_09,Positional Versatility,MODELED
IND_CB_09,Clutch Performer,MODELED
IND_CB_10,Late Bloomer,MODELED
IND_CB_10,Practice Squad Grinder,MODELED
IND_CB_11,High Motor,MODELED
IND_S_01,Coach's Son,MODELED
IND_S_01,High Motor,MODELED
IND_S_02,Ironman,MODELED
IND_S_04,Big Game Hunter,MODELED
IND_S_04,Coach's Son,MODELED
IND_S_04,Volatile,MODELED
IND_S_06,Ironman,MODELED
IND_P_01,Injury Prone,MODELED
IND_P_01,Big Game Hunter,MODELED
IND_LS_01,Special Teams Ace,MODELED
JAX_QB_01,Locker Room Leader,MODELED
JAX_QB_01,Special Teams Ace,MODELED
JAX_QB_03,Volatile,MODELED
JAX_QB_03,Coach's Son,MODELED
JAX_QB_04,Locker Room Leader,MODELED
JAX_RB_01,Film Junkie,MODELED
JAX_RB_01,Field General,MODELED
JAX_RB_02,Big Game Hunter,MODELED
JAX_RB_02,Volatile,MODELED
JAX_RB_03,Positional Versatility,MODELED
JAX_RB_03,Practice Squad Grinder,MODELED
JAX_RB_03,Film Junkie,MODELED
JAX_RB_04,Big Game Hunter,MODELED
JAX_RB_05,Film Junkie,MODELED
JAX_FB_01,Practice Squad Grinder,MODELED
JAX_WR_03,Locker Room Leader,MODELED
JAX_WR_03,Field General,MODELED
JAX_WR_04,Clutch Performer,MODELED
JAX_WR_05,Field General,MODELED
JAX_WR_05,Injury Prone,MODELED
JAX_WR_06,Positional Versatility,MODELED
JAX_WR_07,Weight Room Warrior,MODELED
JAX_WR_09,Locker Room Leader,MODELED
JAX_WR_10,High Motor,MODELED
JAX_WR_10,Coach's Son,MODELED
JAX_WR_11,Film Junkie,MODELED
JAX_WR_11,Locker Room Leader,MODELED
JAX_TE_01,Late Bloomer,MODELED
JAX_TE_01,Volatile,MODELED
JAX_TE_01,Coach's Son,MODELED
JAX_TE_02,Coach's Son,MODELED
JAX_TE_03,Slow Starter,MODELED
JAX_TE_03,Scheme Dependent,MODELED
JAX_TE_04,Ironman,MODELED
JAX_TE_04,Locker Room Leader,MODELED
JAX_TE_04,Field General,MODELED
JAX_TE_05,Scheme Dependent,MODELED
JAX_TE_05,Late Bloomer,MODELED
JAX_TE_06,Ironman,MODELED
JAX_TE_06,Practice Squad Grinder,MODELED
JAX_OT_01,Big Game Hunter,MODELED
JAX_OT_01,High Motor,MODELED
JAX_OT_02,Weight Room Warrior,MODELED
JAX_OT_02,Coach's Son,MODELED
JAX_OT_03,Film Junkie,MODELED
JAX_OT_04,Weight Room Warrior,MODELED
JAX_OT_04,Big Game Hunter,MODELED
JAX_OT_05,Ironman,MODELED
JAX_OT_06,Ironman,MODELED
JAX_OG_01,Late Bloomer,MODELED
JAX_OG_02,Locker Room Leader,MODELED
JAX_OG_02,Positional Versatility,MODELED
JAX_OG_02,Practice Squad Grinder,MODELED
JAX_OG_02,Injury Prone,MODELED
JAX_OG_03,Clutch Performer,MODELED
JAX_OG_03,Slow Starter,MODELED
JAX_OG_03,Special Teams Ace,MODELED
JAX_OG_04,Volatile,MODELED
JAX_OG_04,Slow Starter,MODELED
JAX_OG_05,Field General,MODELED
JAX_OG_05,Scheme Dependent,MODELED
JAX_OG_06,Field General,MODELED
JAX_C_01,Slow Starter,MODELED
JAX_C_01,Scheme Dependent,MODELED
JAX_C_02,Clutch Performer,MODELED
JAX_C_02,Late Bloomer,MODELED
JAX_C_03,High Motor,MODELED
JAX_EDGE_01,Late Bloomer,MODELED
JAX_EDGE_02,Positional Versatility,MODELED
JAX_EDGE_02,Late Bloomer,MODELED
JAX_EDGE_02,Big Game Hunter,MODELED
JAX_EDGE_05,Film Junkie,MODELED
JAX_EDGE_05,Scheme Dependent,MODELED
JAX_EDGE_08,Film Junkie,MODELED
JAX_EDGE_09,Field General,MODELED
JAX_EDGE_09,Locker Room Leader,MODELED
JAX_DT_01,Clutch Performer,MODELED
JAX_DT_01,Practice Squad Grinder,MODELED
JAX_DT_01,Positional Versatility,MODELED
JAX_DT_03,Special Teams Ace,MODELED
JAX_DT_04,Coach's Son,MODELED
JAX_DT_05,Late Bloomer,MODELED
JAX_DT_05,Positional Versatility,MODELED
JAX_DT_08,Scheme Dependent,MODELED
JAX_DT_08,Slow Starter,MODELED
JAX_LB_01,Ironman,MODELED
JAX_LB_02,Clutch Performer,MODELED
JAX_LB_02,Special Teams Ace,MODELED
JAX_LB_03,Slow Starter,MODELED
JAX_LB_03,Ironman,MODELED
JAX_LB_03,Special Teams Ace,MODELED
JAX_LB_04,Field General,MODELED
JAX_LB_05,High Motor,MODELED
JAX_LB_05,Injury Prone,MODELED
JAX_LB_06,Volatile,MODELED
JAX_LB_06,Late Bloomer,MODELED
JAX_LB_08,Positional Versatility,MODELED
JAX_LB_08,Ironman,MODELED
JAX_CB_01,Special Teams Ace,MODELED
JAX_CB_02,Slow Starter,MODELED
JAX_CB_02,Late Bloomer,MODELED
JAX_CB_02,Injury Prone,MODELED
JAX_CB_03,Weight Room Warrior,MODELED
JAX_CB_03,Injury Prone,MODELED
JAX_CB_03,Film Junkie,MODELED
JAX_CB_04,Volatile,MODELED
JAX_CB_04,Slow Starter,MODELED
JAX_CB_05,Injury Prone,MODELED
JAX_CB_05,Weight Room Warrior,MODELED
JAX_CB_05,Locker Room Leader,MODELED
JAX_CB_07,Weight Room Warrior,MODELED
JAX_CB_08,Field General,MODELED
JAX_CB_09,Volatile,MODELED
JAX_CB_10,High Motor,MODELED
JAX_CB_10,Slow Starter,MODELED
JAX_CB_11,Ironman,MODELED
JAX_CB_11,Slow Starter,MODELED
JAX_S_01,Injury Prone,MODELED
JAX_S_01,Big Game Hunter,MODELED
JAX_S_01,Film Junkie,MODELED
JAX_S_02,Clutch Performer,MODELED
JAX_S_02,Late Bloomer,MODELED
JAX_S_03,Late Bloomer,MODELED
JAX_S_03,High Motor,MODELED
JAX_S_04,Field General,MODELED
JAX_S_05,Locker Room Leader,MODELED
JAX_S_05,Big Game Hunter,MODELED
JAX_S_06,Coach's Son,MODELED
JAX_S_06,Injury Prone,MODELED
JAX_S_07,Positional Versatility,MODELED
JAX_S_07,Ironman,MODELED
JAX_S_07,Film Junkie,MODELED
JAX_K_01,High Motor,MODELED
JAX_K_02,Big Game Hunter,MODELED
JAX_K_02,Clutch Performer,MODELED
JAX_P_01,Big Game Hunter,MODELED
JAX_P_02,Positional Versatility,MODELED
JAX_P_02,Clutch Performer,MODELED
JAX_LS_01,Injury Prone,MODELED
TEN_QB_01,Field General,MODELED
TEN_QB_01,Special Teams Ace,MODELED
TEN_QB_02,Scheme Dependent,MODELED
TEN_QB_03,Field General,MODELED
TEN_QB_03,Special Teams Ace,MODELED
TEN_QB_04,Scheme Dependent,MODELED
TEN_RB_01,Locker Room Leader,MODELED
TEN_RB_01,Big Game Hunter,MODELED
TEN_RB_01,Slow Starter,MODELED
TEN_RB_02,High Motor,MODELED
TEN_RB_03,Slow Starter,MODELED
TEN_RB_03,Locker Room Leader,MODELED
TEN_RB_04,Locker Room Leader,MODELED
TEN_RB_04,Weight Room Warrior,MODELED
TEN_RB_05,Coach's Son,MODELED
TEN_RB_05,Locker Room Leader,MODELED
TEN_FB_01,Scheme Dependent,MODELED
TEN_FB_01,Film Junkie,MODELED
TEN_WR_01,Locker Room Leader,MODELED
TEN_WR_02,High Motor,MODELED
TEN_WR_03,High Motor,MODELED
TEN_WR_03,Weight Room Warrior,MODELED
TEN_WR_04,Locker Room Leader,MODELED
TEN_WR_04,Volatile,MODELED
TEN_WR_04,Late Bloomer,MODELED
TEN_WR_06,Field General,MODELED
TEN_WR_07,Volatile,MODELED
TEN_WR_07,Positional Versatility,MODELED
TEN_WR_07,Injury Prone,MODELED
TEN_WR_08,High Motor,MODELED
TEN_WR_08,Clutch Performer,MODELED
TEN_WR_09,Ironman,MODELED
TEN_WR_09,Weight Room Warrior,MODELED
TEN_WR_10,Special Teams Ace,MODELED
TEN_WR_11,Practice Squad Grinder,MODELED
TEN_WR_11,Ironman,MODELED
TEN_WR_11,Positional Versatility,MODELED
TEN_TE_01,Practice Squad Grinder,MODELED
TEN_TE_01,Injury Prone,MODELED
TEN_TE_01,Late Bloomer,MODELED
TEN_TE_02,Volatile,MODELED
TEN_TE_03,Coach's Son,MODELED
TEN_TE_03,Special Teams Ace,MODELED
TEN_TE_04,Locker Room Leader,MODELED
TEN_TE_04,Volatile,MODELED
TEN_TE_05,Scheme Dependent,MODELED
TEN_TE_05,Film Junkie,MODELED
TEN_TE_06,Clutch Performer,MODELED
TEN_TE_06,Locker Room Leader,MODELED
TEN_OT_01,Ironman,MODELED
TEN_OT_01,Injury Prone,MODELED
TEN_OT_02,Big Game Hunter,MODELED
TEN_OT_03,Practice Squad Grinder,MODELED
TEN_OT_04,Positional Versatility,MODELED
TEN_OT_05,Late Bloomer,MODELED
TEN_OT_05,Injury Prone,MODELED
TEN_OT_06,Special Teams Ace,MODELED
TEN_OG_01,Practice Squad Grinder,MODELED
TEN_OG_01,Field General,MODELED
TEN_OG_02,Film Junkie,MODELED
TEN_OG_02,Scheme Dependent,MODELED
TEN_OG_03,Big Game Hunter,MODELED
TEN_OG_03,Volatile,MODELED
TEN_OG_04,Coach's Son,MODELED
TEN_OG_05,Late Bloomer,MODELED
TEN_OG_05,Clutch Performer,MODELED
TEN_OG_06,Coach's Son,MODELED
TEN_C_01,Volatile,MODELED
TEN_C_01,Injury Prone,MODELED
TEN_EDGE_01,Slow Starter,MODELED
TEN_EDGE_02,Clutch Performer,MODELED
TEN_EDGE_03,Slow Starter,MODELED
TEN_EDGE_03,Coach's Son,MODELED
TEN_EDGE_04,Special Teams Ace,MODELED
TEN_EDGE_04,Field General,MODELED
TEN_EDGE_04,Positional Versatility,MODELED
TEN_EDGE_05,Special Teams Ace,MODELED
TEN_EDGE_05,Practice Squad Grinder,MODELED
TEN_EDGE_06,Coach's Son,MODELED
TEN_EDGE_07,Practice Squad Grinder,MODELED
TEN_EDGE_07,Late Bloomer,MODELED
TEN_EDGE_08,Practice Squad Grinder,MODELED
TEN_EDGE_09,Positional Versatility,MODELED
TEN_DT_02,Practice Squad Grinder,MODELED
TEN_DT_03,Late Bloomer,MODELED
TEN_DT_03,Big Game Hunter,MODELED
TEN_DT_04,Film Junkie,MODELED
TEN_DT_05,Weight Room Warrior,MODELED
TEN_DT_06,Coach's Son,MODELED
TEN_DT_07,Special Teams Ace,MODELED
TEN_DT_08,Slow Starter,MODELED
TEN_DT_08,Late Bloomer,MODELED
TEN_LB_01,Weight Room Warrior,MODELED
TEN_LB_01,Clutch Performer,MODELED
TEN_LB_02,Field General,MODELED
TEN_LB_03,Big Game Hunter,MODELED
TEN_LB_04,Ironman,MODELED
TEN_LB_06,Scheme Dependent,MODELED
TEN_LB_06,Weight Room Warrior,MODELED
TEN_LB_07,Injury Prone,MODELED
TEN_LB_08,Field General,MODELED
TEN_LB_08,Scheme Dependent,MODELED
TEN_LB_08,Film Junkie,MODELED
TEN_CB_01,Coach's Son,MODELED
TEN_CB_01,Clutch Performer,MODELED
TEN_CB_03,Big Game Hunter,MODELED
TEN_CB_03,Positional Versatility,MODELED
TEN_CB_04,Locker Room Leader,MODELED
TEN_CB_04,Big Game Hunter,MODELED
TEN_CB_05,Weight Room Warrior,MODELED
TEN_CB_05,Volatile,MODELED
TEN_CB_05,High Motor,MODELED
TEN_CB_06,Special Teams Ace,MODELED
TEN_CB_08,Slow Starter,MODELED
TEN_CB_08,Late Bloomer,MODELED
TEN_CB_08,Special Teams Ace,MODELED
TEN_CB_09,Positional Versatility,MODELED
TEN_S_01,Practice Squad Grinder,MODELED
TEN_S_01,Locker Room Leader,MODELED
TEN_S_03,Volatile,MODELED
TEN_S_03,Practice Squad Grinder,MODELED
TEN_S_04,Special Teams Ace,MODELED
TEN_S_04,Late Bloomer,MODELED
TEN_S_04,Volatile,MODELED
TEN_S_05,Ironman,MODELED
TEN_S_05,Slow Starter,MODELED
TEN_S_06,Ironman,MODELED
TEN_S_07,Ironman,MODELED
TEN_S_07,Clutch Performer,MODELED
TEN_K_01,High Motor,MODELED
TEN_K_01,Slow Starter,MODELED
TEN_K_02,High Motor,MODELED
TEN_K_02,Positional Versatility,MODELED
TEN_P_01,Special Teams Ace,MODELED
TEN_P_02,Film Junkie,MODELED
TEN_P_02,Practice Squad Grinder,MODELED
TEN_LS_01,Late Bloomer,MODELED
TEN_LS_01,Slow Starter,MODELED
DEN_QB_02,Volatile,MODELED
DEN_QB_03,Coach's Son,MODELED
DEN_QB_04,Field General,MODELED
DEN_QB_04,Special Teams Ace,MODELED
DEN_RB_01,Injury Prone,MODELED
DEN_RB_02,High Motor,MODELED
DEN_RB_03,Locker Room Leader,MODELED
DEN_RB_03,Scheme Dependent,MODELED
DEN_RB_04,Late Bloomer,MODELED
DEN_RB_05,Ironman,MODELED
DEN_WR_01,Coach's Son,MODELED
DEN_WR_01,Locker Room Leader,MODELED
DEN_WR_02,Clutch Performer,MODELED
DEN_WR_03,Big Game Hunter,MODELED
DEN_WR_04,Volatile,MODELED
DEN_WR_04,Scheme Dependent,MODELED
DEN_WR_06,Slow Starter,MODELED
DEN_WR_07,High Motor,MODELED
DEN_WR_08,Practice Squad Grinder,MODELED
DEN_WR_09,Locker Room Leader,MODELED
DEN_WR_09,Film Junkie,MODELED
DEN_WR_09,Injury Prone,MODELED
DEN_WR_10,Weight Room Warrior,MODELED
DEN_WR_11,Practice Squad Grinder,MODELED
DEN_WR_11,Big Game Hunter,MODELED
DEN_TE_01,Practice Squad Grinder,MODELED
DEN_TE_02,Coach's Son,MODELED
DEN_TE_02,Big Game Hunter,MODELED
DEN_TE_03,Coach's Son,MODELED
DEN_TE_03,Film Junkie,MODELED
DEN_TE_03,Late Bloomer,MODELED
DEN_TE_04,Slow Starter,MODELED
DEN_TE_04,Special Teams Ace,MODELED
DEN_TE_05,Volatile,MODELED
DEN_TE_05,Film Junkie,MODELED
DEN_TE_05,Coach's Son,MODELED
DEN_TE_06,Weight Room Warrior,MODELED
DEN_OT_02,Film Junkie,MODELED
DEN_OT_02,Volatile,MODELED
DEN_OT_02,Weight Room Warrior,MODELED
DEN_OT_03,Practice Squad Grinder,MODELED
DEN_OT_03,Positional Versatility,MODELED
DEN_OT_03,Field General,MODELED
DEN_OT_04,Injury Prone,MODELED
DEN_OT_04,Practice Squad Grinder,MODELED
DEN_OT_04,Slow Starter,MODELED
DEN_OT_05,High Motor,MODELED
DEN_OT_06,Clutch Performer,MODELED
DEN_OT_06,High Motor,MODELED
DEN_OT_06,Special Teams Ace,MODELED
DEN_OG_01,Special Teams Ace,MODELED
DEN_OG_01,Volatile,MODELED
DEN_OG_02,Clutch Performer,MODELED
DEN_OG_02,Positional Versatility,MODELED
DEN_OG_02,Volatile,MODELED
DEN_OG_03,Practice Squad Grinder,MODELED
DEN_OG_03,Locker Room Leader,MODELED
DEN_OG_04,Coach's Son,MODELED
DEN_OG_04,Volatile,MODELED
DEN_OG_05,Slow Starter,MODELED
DEN_OG_05,Injury Prone,MODELED
DEN_OG_05,Special Teams Ace,MODELED
DEN_C_01,Special Teams Ace,MODELED
DEN_C_01,Practice Squad Grinder,MODELED
DEN_C_01,High Motor,MODELED
DEN_C_02,Positional Versatility,MODELED
DEN_C_03,Film Junkie,MODELED
DEN_EDGE_01,Locker Room Leader,MODELED
DEN_EDGE_01,Volatile,MODELED
DEN_EDGE_02,Film Junkie,MODELED
DEN_EDGE_02,Clutch Performer,MODELED
DEN_EDGE_03,Film Junkie,MODELED
DEN_EDGE_03,Locker Room Leader,MODELED
DEN_EDGE_04,High Motor,MODELED
DEN_EDGE_04,Special Teams Ace,MODELED
DEN_EDGE_05,Slow Starter,MODELED
DEN_EDGE_05,Weight Room Warrior,MODELED
DEN_EDGE_05,Injury Prone,MODELED
DEN_EDGE_06,Slow Starter,MODELED
DEN_EDGE_07,Injury Prone,MODELED
DEN_EDGE_08,Field General,MODELED
DEN_EDGE_09,Volatile,MODELED
DEN_EDGE_09,Ironman,MODELED
DEN_DT_01,High Motor,MODELED
DEN_DT_01,Scheme Dependent,MODELED
DEN_DT_02,Practice Squad Grinder,MODELED
DEN_DT_03,High Motor,MODELED
DEN_DT_03,Big Game Hunter,MODELED
DEN_DT_04,Positional Versatility,MODELED
DEN_DT_04,Ironman,MODELED
DEN_DT_05,Ironman,MODELED
DEN_DT_05,Locker Room Leader,MODELED
DEN_DT_06,Practice Squad Grinder,MODELED
DEN_DT_06,High Motor,MODELED
DEN_DT_07,Film Junkie,MODELED
DEN_DT_07,Late Bloomer,MODELED
DEN_DT_07,Big Game Hunter,MODELED
DEN_DT_08,Coach's Son,MODELED
DEN_DT_08,Clutch Performer,MODELED
DEN_LB_01,Late Bloomer,MODELED
DEN_LB_01,Weight Room Warrior,MODELED
DEN_LB_01,Slow Starter,MODELED
DEN_LB_02,Positional Versatility,MODELED
DEN_LB_02,Scheme Dependent,MODELED
DEN_LB_02,Injury Prone,MODELED
DEN_LB_05,Volatile,MODELED
DEN_LB_05,Positional Versatility,MODELED
DEN_LB_05,Practice Squad Grinder,MODELED
DEN_LB_07,Weight Room Warrior,MODELED
DEN_LB_07,Clutch Performer,MODELED
DEN_LB_07,Injury Prone,MODELED
DEN_LB_08,Late Bloomer,MODELED
DEN_LB_08,Volatile,MODELED
DEN_CB_01,Slow Starter,MODELED
DEN_CB_01,Injury Prone,MODELED
DEN_CB_02,Field General,MODELED
DEN_CB_02,Positional Versatility,MODELED
DEN_CB_02,Slow Starter,MODELED
DEN_CB_03,Practice Squad Grinder,MODELED
DEN_CB_06,Weight Room Warrior,MODELED
DEN_CB_06,Film Junkie,MODELED
DEN_CB_06,Big Game Hunter,MODELED
DEN_CB_07,High Motor,MODELED
DEN_CB_08,Big Game Hunter,MODELED
DEN_CB_09,Big Game Hunter,MODELED
DEN_CB_09,Scheme Dependent,MODELED
DEN_CB_09,Weight Room Warrior,MODELED
DEN_CB_10,Coach's Son,MODELED
DEN_S_01,Film Junkie,MODELED
DEN_S_01,Scheme Dependent,MODELED
DEN_S_02,Late Bloomer,MODELED
DEN_S_03,Ironman,MODELED
DEN_S_04,Injury Prone,MODELED
DEN_S_05,High Motor,MODELED
DEN_S_05,Scheme Dependent,MODELED
DEN_S_06,Coach's Son,MODELED
DEN_S_07,Volatile,MODELED
DEN_S_07,Film Junkie,MODELED
DEN_K_01,Coach's Son,MODELED
DEN_K_01,Weight Room Warrior,MODELED
DEN_K_01,Big Game Hunter,MODELED
DEN_K_02,High Motor,MODELED
DEN_K_02,Slow Starter,MODELED
DEN_P_01,Ironman,MODELED
DEN_P_01,Practice Squad Grinder,MODELED
DEN_P_01,Big Game Hunter,MODELED
DEN_P_02,Ironman,MODELED
DEN_P_02,Locker Room Leader,MODELED
KC_QB_01,Clutch Performer,MODELED
KC_QB_02,Big Game Hunter,MODELED
KC_QB_02,Coach's Son,MODELED
KC_QB_03,Field General,MODELED
KC_QB_04,Clutch Performer,MODELED
KC_RB_01,Weight Room Warrior,MODELED
KC_RB_02,Coach's Son,MODELED
KC_RB_02,Weight Room Warrior,MODELED
KC_RB_04,Practice Squad Grinder,MODELED
KC_RB_05,Injury Prone,MODELED
KC_RB_05,Volatile,MODELED
KC_RB_05,Special Teams Ace,MODELED
KC_FB_01,Field General,MODELED
KC_FB_01,Late Bloomer,MODELED
KC_WR_02,Locker Room Leader,MODELED
KC_WR_03,High Motor,MODELED
KC_WR_03,Injury Prone,MODELED
KC_WR_04,High Motor,MODELED
KC_WR_05,Clutch Performer,MODELED
KC_WR_06,Coach's Son,MODELED
KC_WR_06,Volatile,MODELED
KC_WR_07,Weight Room Warrior,MODELED
KC_WR_08,Coach's Son,MODELED
KC_WR_10,Clutch Performer,MODELED
KC_WR_11,Practice Squad Grinder,MODELED
KC_WR_11,Locker Room Leader,MODELED
KC_WR_11,Scheme Dependent,MODELED
KC_TE_01,Ironman,MODELED
KC_TE_01,Film Junkie,MODELED
KC_TE_03,Volatile,MODELED
KC_TE_03,Field General,MODELED
KC_TE_04,Film Junkie,MODELED
KC_TE_05,Ironman,MODELED
KC_TE_05,Film Junkie,MODELED
KC_TE_06,Practice Squad Grinder,MODELED
KC_TE_06,Weight Room Warrior,MODELED
KC_OT_02,Volatile,MODELED
KC_OT_02,Injury Prone,MODELED
KC_OT_03,Special Teams Ace,MODELED
KC_OT_03,Positional Versatility,MODELED
KC_OT_04,Positional Versatility,MODELED
KC_OT_04,Coach's Son,MODELED
KC_OT_05,Clutch Performer,MODELED
KC_OT_06,Injury Prone,MODELED
KC_OT_06,High Motor,MODELED
KC_OT_06,Ironman,MODELED
KC_OG_01,Slow Starter,MODELED
KC_OG_01,Clutch Performer,MODELED
KC_OG_01,Field General,MODELED
KC_OG_02,Volatile,MODELED
KC_OG_02,Injury Prone,MODELED
KC_OG_02,Special Teams Ace,MODELED
KC_OG_04,Weight Room Warrior,MODELED
KC_OG_04,Special Teams Ace,MODELED
KC_OG_04,High Motor,MODELED
KC_C_03,Injury Prone,MODELED
KC_EDGE_01,Field General,MODELED
KC_EDGE_01,Locker Room Leader,MODELED
KC_EDGE_02,Volatile,MODELED
KC_EDGE_03,Clutch Performer,MODELED
KC_EDGE_03,Practice Squad Grinder,MODELED
KC_EDGE_04,Field General,MODELED
KC_EDGE_05,High Motor,MODELED
KC_EDGE_07,Locker Room Leader,MODELED
KC_EDGE_07,Late Bloomer,MODELED
KC_EDGE_09,Big Game Hunter,MODELED
KC_EDGE_09,Locker Room Leader,MODELED
KC_DT_01,Big Game Hunter,MODELED
KC_DT_01,Scheme Dependent,MODELED
KC_DT_02,Slow Starter,MODELED
KC_DT_03,Big Game Hunter,MODELED
KC_DT_04,Clutch Performer,MODELED
KC_DT_04,Scheme Dependent,MODELED
KC_DT_05,Late Bloomer,MODELED
KC_DT_07,Slow Starter,MODELED
KC_DT_08,Special Teams Ace,MODELED
KC_LB_01,Injury Prone,MODELED
KC_LB_01,Practice Squad Grinder,MODELED
KC_LB_02,Volatile,MODELED
KC_LB_02,Scheme Dependent,MODELED
KC_LB_03,Injury Prone,MODELED
KC_LB_04,Clutch Performer,MODELED
KC_LB_04,Practice Squad Grinder,MODELED
KC_LB_04,Injury Prone,MODELED
KC_LB_06,Coach's Son,MODELED
KC_LB_07,Positional Versatility,MODELED
KC_LB_08,Positional Versatility,MODELED
KC_LB_08,Special Teams Ace,MODELED
KC_CB_01,Coach's Son,MODELED
KC_CB_01,Film Junkie,MODELED
KC_CB_01,Volatile,MODELED
KC_CB_03,Scheme Dependent,MODELED
KC_CB_04,Coach's Son,MODELED
KC_CB_04,Late Bloomer,MODELED
KC_CB_04,Special Teams Ace,MODELED
KC_CB_05,Ironman,MODELED
KC_CB_05,Film Junkie,MODELED
KC_CB_06,Weight Room Warrior,MODELED
KC_CB_06,Slow Starter,MODELED
KC_CB_07,Practice Squad Grinder,MODELED
KC_CB_07,Late Bloomer,MODELED
KC_CB_07,Coach's Son,MODELED
KC_CB_08,Late Bloomer,MODELED
KC_CB_08,Positional Versatility,MODELED
KC_CB_09,Slow Starter,MODELED
KC_CB_09,Practice Squad Grinder,MODELED
KC_CB_10,Positional Versatility,MODELED
KC_CB_10,Late Bloomer,MODELED
KC_CB_11,Big Game Hunter,MODELED
KC_S_02,Coach's Son,MODELED
KC_S_02,Ironman,MODELED
KC_S_04,Late Bloomer,MODELED
KC_S_05,Positional Versatility,MODELED
KC_S_05,Coach's Son,MODELED
KC_S_06,Volatile,MODELED
KC_S_06,Slow Starter,MODELED
KC_S_07,Volatile,MODELED
KC_K_01,Late Bloomer,MODELED
KC_K_01,Slow Starter,MODELED
KC_K_02,Special Teams Ace,MODELED
KC_K_02,Clutch Performer,MODELED
KC_P_01,Locker Room Leader,MODELED
KC_P_02,High Motor,MODELED
LV_QB_02,Slow Starter,MODELED
LV_QB_02,Scheme Dependent,MODELED
LV_QB_03,High Motor,MODELED
LV_RB_01,Locker Room Leader,MODELED
LV_RB_04,Injury Prone,MODELED
LV_RB_04,Slow Starter,MODELED
LV_RB_05,Slow Starter,MODELED
LV_FB_01,Volatile,MODELED
LV_FB_01,Big Game Hunter,MODELED
LV_FB_01,Special Teams Ace,MODELED
LV_WR_03,Positional Versatility,MODELED
LV_WR_03,Clutch Performer,MODELED
LV_WR_04,Positional Versatility,MODELED
LV_WR_05,Practice Squad Grinder,MODELED
LV_WR_05,Ironman,MODELED
LV_WR_06,High Motor,MODELED
LV_WR_06,Injury Prone,MODELED
LV_WR_07,Big Game Hunter,MODELED
LV_WR_07,Volatile,MODELED
LV_WR_07,Injury Prone,MODELED
LV_WR_09,Film Junkie,MODELED
LV_WR_09,High Motor,MODELED
LV_WR_10,Slow Starter,MODELED
LV_WR_10,Film Junkie,MODELED
LV_WR_10,Injury Prone,MODELED
LV_WR_11,Locker Room Leader,MODELED
LV_WR_11,Injury Prone,MODELED
LV_TE_01,Weight Room Warrior,MODELED
LV_TE_01,Clutch Performer,MODELED
LV_TE_02,Late Bloomer,MODELED
LV_TE_02,Scheme Dependent,MODELED
LV_TE_03,Clutch Performer,MODELED
LV_TE_03,Slow Starter,MODELED
LV_TE_03,High Motor,MODELED
LV_TE_06,Weight Room Warrior,MODELED
LV_OT_01,Weight Room Warrior,MODELED
LV_OT_02,Weight Room Warrior,MODELED
LV_OT_02,Ironman,MODELED
LV_OT_03,Injury Prone,MODELED
LV_OT_03,Volatile,MODELED
LV_OT_03,Field General,MODELED
LV_OT_04,Practice Squad Grinder,MODELED
LV_OT_04,Volatile,MODELED
LV_OT_04,High Motor,MODELED
LV_OT_05,Volatile,MODELED
LV_OT_05,Injury Prone,MODELED
LV_OT_06,Scheme Dependent,MODELED
LV_OG_01,Positional Versatility,MODELED
LV_OG_01,Practice Squad Grinder,MODELED
LV_OG_02,Clutch Performer,MODELED
LV_OG_02,Slow Starter,MODELED
LV_OG_03,High Motor,MODELED
LV_OG_03,Practice Squad Grinder,MODELED
LV_OG_04,High Motor,MODELED
LV_OG_05,Scheme Dependent,MODELED
LV_OG_06,Locker Room Leader,MODELED
LV_OG_06,Field General,MODELED
LV_OG_06,Injury Prone,MODELED
LV_C_02,Positional Versatility,MODELED
LV_EDGE_01,Scheme Dependent,MODELED
LV_EDGE_02,Big Game Hunter,MODELED
LV_EDGE_03,Clutch Performer,MODELED
LV_EDGE_04,Volatile,MODELED
LV_EDGE_04,Film Junkie,MODELED
LV_EDGE_05,Special Teams Ace,MODELED
LV_EDGE_05,Injury Prone,MODELED
LV_EDGE_05,Coach's Son,MODELED
LV_EDGE_06,Clutch Performer,MODELED
LV_EDGE_06,Coach's Son,MODELED
LV_EDGE_07,Practice Squad Grinder,MODELED
LV_EDGE_07,Coach's Son,MODELED
LV_EDGE_07,Clutch Performer,MODELED
LV_EDGE_09,Injury Prone,MODELED
LV_DT_01,Late Bloomer,MODELED
LV_DT_02,Clutch Performer,MODELED
LV_DT_03,Coach's Son,MODELED
LV_DT_04,Scheme Dependent,MODELED
LV_DT_04,Special Teams Ace,MODELED
LV_DT_05,Locker Room Leader,MODELED
LV_DT_05,Film Junkie,MODELED
LV_DT_06,Coach's Son,MODELED
LV_DT_06,Locker Room Leader,MODELED
LV_DT_06,Ironman,MODELED
