player_id,display_name,team_id,position,position_group,jersey_number,height_inches,weight_lbs,age,experience_years,college_id,college_name,draft_year,draft_round,draft_pick_in_round,draft_overall_pick,draft_status,rookie_flag,roster_status,designation,depth_rank,role_tier,overall_rating,potential_rating,data_class
WAS_OT_02,Creed Linscomb,WAS,OT,O-Line,43,76,324,25,2,COL0131,Emberton College,2024,6,28,188,DRAFTED,0,ACTIVE,NONE,2,STARTER,78,83,GENERATED
WAS_OT_03,Forrest Heggins,WAS,OT,O-Line,10,81,307,27,5,COL0123,Falcon Ridge A&M,2021,5,15,143,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,73,75,GENERATED
WAS_OT_04,Eli Loflin,WAS,OT,O-Line,28,79,310,29,5,COL0016,Ashfield University,2021,5,27,155,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,73,73,GENERATED
WAS_OT_05,Grady Brinkley,WAS,OT,O-Line,79,77,306,23,1,COL0242,Talbot A&M,2025,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,5,DEPTH,60,65,GENERATED
WAS_OT_06,Jericho Hennessy,WAS,OT,O-Line,70,78,308,27,6,COL0044,Northcrest University,2020,7,30,222,DRAFTED,0,CAMP_BODY,NONE,6,CAMP,54,54,GENERATED
WAS_OG_01,Hutch Hepburn,WAS,OG,O-Line,19,76,298,38,14,COL0155,Granite Bay State,2012,1,22,22,DRAFTED,0,ACTIVE,DAY_TO_DAY,1,STARTER,74,74,GENERATED
WAS_OG_02,Nehemiah Stonehouse,WAS,OG,O-Line,32,75,310,25,2,COL0158,Granite Bay A&M,2024,2,15,47,DRAFTED,0,ACTIVE,NONE,2,STARTER,88,88,GENERATED
WAS_OG_03,Kermit Shepley,WAS,OG,O-Line,33,75,319,23,0,COL0123,Falcon Ridge A&M,2026,6,4,164,DRAFTED,1,ACTIVE,NONE,3,ROTATIONAL,60,65,GENERATED
WAS_OG_04,Ford Dunleavy,WAS,OG,O-Line,72,75,333,28,5,COL0194,Pinehurst Valley College,2021,1,22,22,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,72,74,GENERATED
WAS_OG_05,Rowan Massengale,WAS,OG,O-Line,8,77,316,23,1,COL0072,Cypress Hollow University,2025,5,8,136,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,5,DEPTH,66,72,GENERATED
WAS_OG_06,Tavares Melchior,WAS,OG,O-Line,22,75,295,24,2,COL0075,Cypress Hollow College,2024,5,31,159,DRAFTED,0,CAMP_BODY,NONE,6,CAMP,51,53,GENERATED
WAS_C_01,Moses Mullaney,WAS,C,O-Line,23,74,305,30,7,COL0134,Larkspur State,2019,2,29,61,DRAFTED,0,ACTIVE,NONE,1,STARTER,69,69,GENERATED
WAS_C_02,Lowell Shreve,WAS,C,O-Line,90,77,314,36,14,COL0212,Ravensburg University,2012,,,,UNDRAFTED,0,ACTIVE,NONE,2,ROTATIONAL,55,55,GENERATED
WAS_C_03,Sawyer Kanell,WAS,C,O-Line,50,74,303,28,6,COL0027,Marbury Institute,2020,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,3,DEPTH,61,62,GENERATED
WAS_EDGE_01,Draven Schmitz,WAS,EDGE,Front Seven,71,74,250,32,8,COL0050,Redbluff State,2018,7,10,202,DRAFTED,0,ACTIVE,NONE,1,STARTER,72,77,GENERATED
WAS_EDGE_02,Wesson Langford,WAS,EDGE,Front Seven,75,76,263,31,7,COL0255,Bramblewood Tech,2019,2,3,35,DRAFTED,0,ACTIVE,NONE,2,STARTER,80,80,GENERATED
WAS_EDGE_03,Ephraim Gauthier,WAS,EDGE,Front Seven,61,77,268,23,1,COL0096,Bellhaven College,2025,5,16,144,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,66,77,GENERATED
WAS_EDGE_04,Kenyon Turpin,WAS,EDGE,Front Seven,73,76,278,27,5,COL0192,Pinehurst Valley Tech,2021,7,30,222,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,63,70,GENERATED
WAS_EDGE_05,Wade Barsotti,WAS,EDGE,Front Seven,80,76,266,27,4,COL0224,Foxcroft State Tech,2022,3,1,65,DRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,71,74,GENERATED
WAS_EDGE_06,Tristan Denham,WAS,EDGE,Front Seven,92,77,275,29,6,COL0232,Clearwater Ridge State,2020,6,5,165,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,6,DEPTH,77,83,GENERATED
WAS_EDGE_07,Ellis Wilkerson,WAS,EDGE,Front Seven,48,76,272,24,3,COL0174,Harrowgate Institute,2023,7,31,223,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,7,DEPTH,63,66,GENERATED
WAS_EDGE_08,Briggs Underwood,WAS,EDGE,Front Seven,93,76,253,23,0,COL0071,Cypress Hollow State,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,8,CAMP,52,58,GENERATED
WAS_EDGE_09,Ephraim Gorsuch,WAS,EDGE,Front Seven,53,75,262,26,3,COL0199,Copper Creek Tech,2023,,,,UNDRAFTED,0,CAMP_BODY,NONE,9,CAMP,60,62,GENERATED
WAS_DT_01,Ludwig Hankins,WAS,DT,Front Seven,96,74,323,28,6,COL0136,Larkspur Tech,2020,2,31,63,DRAFTED,0,ACTIVE,NONE,1,STARTER,78,82,GENERATED
WAS_DT_02,Lionel Rutledge,WAS,DT,Front Seven,45,74,321,31,9,COL0128,Emberton University,2017,1,22,22,DRAFTED,0,ACTIVE,NONE,2,STARTER,90,90,GENERATED
WAS_DT_03,Clay Fleener,WAS,DT,Front Seven,12,76,296,27,6,COL0043,Northcrest State,2020,6,28,188,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,67,67,GENERATED
WAS_DT_04,Kobi Dalrymple,WAS,DT,Front Seven,85,72,288,25,3,COL0060,Havenport A&M,2023,2,24,56,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,70,78,GENERATED
WAS_DT_05,Augustus Winchester,WAS,DT,Front Seven,40,75,312,26,5,COL0036,Kelvinridge State,2021,,,,UNDRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,69,69,GENERATED
WAS_DT_06,Merle Quigley,WAS,DT,Front Seven,13,75,284,23,0,COL0192,Pinehurst Valley Tech,2026,6,30,190,DRAFTED,1,PRACTICE_SQUAD_CANDIDATE,PUP,6,DEPTH,57,60,GENERATED
WAS_DT_07,Jelani Dockery,WAS,DT,Front Seven,25,73,287,23,1,COL0096,Bellhaven College,2025,,,,UNDRAFTED,0,CAMP_BODY,NONE,7,CAMP,48,56,GENERATED
WAS_DT_08,Dashiell Kessler,WAS,DT,Front Seven,94,72,315,21,0,COL0228,Dunmore A&M,2026,6,26,186,DRAFTED,1,CAMP_BODY,NONE,8,CAMP,51,52,GENERATED
WAS_LB_01,Boone Lessard,WAS,LB,Front Seven,84,75,234,30,7,COL0176,Mount Verity State,2019,1,27,27,DRAFTED,0,ACTIVE,NONE,1,STARTER,78,79,GENERATED
WAS_LB_02,Creed Turpin,WAS,LB,Front Seven,26,75,239,23,2,COL0160,Granite Bay Institute,2024,1,20,20,DRAFTED,0,ACTIVE,DAY_TO_DAY,2,STARTER,82,89,GENERATED
WAS_LB_03,Langston Gaddis,WAS,LB,Front Seven,66,75,226,29,5,COL0198,Copper Creek University,2021,5,17,145,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,71,72,GENERATED
WAS_LB_04,Kamden Hartline,WAS,LB,Front Seven,42,73,247,23,1,COL0097,Bellhaven Institute,2025,3,12,76,DRAFTED,0,ACTIVE,DAY_TO_DAY,4,ROTATIONAL,71,76,GENERATED
WAS_LB_05,Obadiah Dungy,WAS,LB,Front Seven,16,75,240,29,5,COL0132,Emberton Institute,2021,1,16,16,DRAFTED,0,ACTIVE,DAY_TO_DAY,5,ROTATIONAL,66,73,GENERATED
WAS_LB_06,Langston Jodeci,WAS,LB,Front Seven,55,75,222,23,0,COL0018,Ashfield A&M,2026,7,13,205,DRAFTED,1,PRACTICE_SQUAD_CANDIDATE,DAY_TO_DAY,6,DEPTH,60,69,GENERATED
WAS_LB_07,Odell Bascomb,WAS,LB,Front Seven,14,74,223,23,1,COL0236,Clearwater Ridge College,2025,,,,UNDRAFTED,0,CAMP_BODY,NONE,7,CAMP,57,68,GENERATED
WAS_LB_08,Demarco Wilkerson,WAS,LB,Front Seven,3,76,239,21,0,COL0041,Kelvinridge Institute,2026,7,13,205,DRAFTED,1,CAMP_BODY,NONE,8,CAMP,55,65,GENERATED
WAS_CB_01,Elian Horvath,WAS,CB,Secondary,59,71,188,25,3,COL0234,Clearwater Ridge Tech,2023,2,5,37,DRAFTED,0,ACTIVE,NONE,1,STARTER,78,86,GENERATED
WAS_CB_02,Logan Kraft,WAS,CB,Secondary,46,70,182,23,2,COL0135,Larkspur University,2024,1,15,15,DRAFTED,0,ACTIVE,NONE,2,STARTER,91,99,GENERATED
WAS_CB_03,Kavion Beecham,WAS,CB,Secondary,29,70,189,29,6,COL0240,Talbot University,2020,2,4,36,DRAFTED,0,ACTIVE,NONE,3,STARTER,72,80,GENERATED
WAS_CB_04,Brantley Durrant,WAS,CB,Secondary,74,69,212,24,2,COL0087,Westmoor Tech,2024,1,31,31,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,73,74,GENERATED
WAS_CB_05,Yusuf Santoro,WAS,CB,Secondary,2,71,190,34,11,COL0228,Dunmore A&M,2015,,,,UNDRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,68,74,GENERATED
WAS_CB_06,Zeke Legette,WAS,CB,Secondary,11,72,202,25,3,COL0247,Winslow University,2023,,,,UNDRAFTED,0,ACTIVE,NONE,6,ROTATIONAL,71,73,GENERATED
WAS_CB_07,Titus Bagwell,WAS,CB,Secondary,31,69,182,25,2,COL0119,Kingsbridge State Tech,2024,5,28,156,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,7,DEPTH,64,67,GENERATED
WAS_CB_08,Ansel Alcott,WAS,CB,Secondary,91,72,210,23,1,COL0239,Talbot State,2025,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,8,DEPTH,65,74,GENERATED
WAS_CB_09,Holden Brasher,WAS,CB,Secondary,41,72,199,23,1,COL0156,Granite Bay University,2025,,,,UNDRAFTED,0,CAMP_BODY,NONE,9,CAMP,55,64,GENERATED
WAS_CB_10,Kane Mbaka,WAS,CB,Secondary,86,72,198,23,0,COL0232,Clearwater Ridge State,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,10,CAMP,59,65,GENERATED
WAS_CB_11,Ohan Casillas,WAS,CB,Secondary,95,70,179,21,0,COL0006,Calderwood Institute,2026,7,13,205,DRAFTED,1,CAMP_BODY,NONE,11,CAMP,57,64,GENERATED
WAS_S_01,Jorel Levasseur,WAS,S,Secondary,47,72,197,28,5,COL0206,Lakemont Tech,2021,,,,UNDRAFTED,0,ACTIVE,NONE,1,STARTER,69,70,GENERATED
WAS_S_02,Randall Alcott,WAS,S,Secondary,27,72,205,26,4,COL0048,Northcrest Institute,2022,,,,UNDRAFTED,0,ACTIVE,NONE,2,STARTER,69,71,GENERATED
WAS_S_03,Corbin Courtland,WAS,S,Secondary,20,72,215,28,4,COL0244,Talbot Institute,2022,7,15,207,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,71,71,GENERATED
WAS_S_04,Hank Renfrow,WAS,S,Secondary,35,72,202,27,5,COL0187,Sunderland College,2021,5,25,153,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,73,77,GENERATED
WAS_S_05,Teagan Klemm,WAS,S,Secondary,81,72,215,26,3,COL0111,Quarry Hill Institute,2023,5,20,148,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,5,DEPTH,64,65,GENERATED
WAS_S_06,Spencer Stepnoski,WAS,S,Secondary,62,70,196,23,2,COL0101,Thornfield Tech,2024,,,,UNDRAFTED,0,CAMP_BODY,NONE,6,CAMP,51,54,GENERATED
WAS_S_07,Chandler Schaffner,WAS,S,Secondary,37,72,202,24,2,COL0089,Westmoor College,2024,,,,UNDRAFTED,0,CAMP_BODY,NONE,7,CAMP,53,61,GENERATED
WAS_K_01,Manny Olawale,WAS,K,Specialist,57,75,209,30,8,COL0091,Westmoor State Tech,2018,1,31,31,DRAFTED,0,ACTIVE,NONE,1,STARTER,71,71,GENERATED
WAS_K_02,Julius Whitlow,WAS,K,Specialist,78,71,192,23,1,COL0169,Harrowgate State,2025,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,2,DEPTH,65,74,GENERATED
WAS_P_01,Salvatore Kenney,WAS,P,Specialist,1,72,203,23,2,COL0028,Marbury State Tech,2024,1,10,10,DRAFTED,0,ACTIVE,NONE,1,STARTER,83,87,GENERATED
WAS_P_02,Rigby Brockman,WAS,P,Specialist,82,72,218,25,2,COL0116,Kingsbridge A&M,2024,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,2,DEPTH,67,70,GENERATED
WAS_LS_01,Bram Hepburn,WAS,LS,Specialist,76,73,246,28,7,COL0217,Ravensburg State Tech,2019,5,14,142,DRAFTED,0,ACTIVE,NONE,1,STARTER,67,77,GENERATED
NYG_QB_01,Ashton Zeitler,NYG,QB,Quarterback,48,74,236,28,5,COL0227,Dunmore Tech,2021,1,18,18,DRAFTED,0,ACTIVE,NONE,1,STARTER,69,72,GENERATED
NYG_QB_02,Warrick Fraley,NYG,QB,Quarterback,5,74,228,26,4,COL0108,Quarry Hill Tech,2022,5,16,144,DRAFTED,0,ACTIVE,DAY_TO_DAY,2,ROTATIONAL,68,68,GENERATED
NYG_QB_03,Buck Restrepo,NYG,QB,Quarterback,27,73,214,25,3,COL0243,Talbot College,2023,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,3,DEPTH,54,59,GENERATED
NYG_QB_04,Jaheim Philbeck,NYG,QB,Quarterback,56,76,209,23,0,COL0185,Sunderland Tech,2026,6,20,180,DRAFTED,1,CAMP_BODY,NONE,4,CAMP,62,68,GENERATED
NYG_RB_01,Torin Doughty,NYG,RB,Backfield,23,71,182,25,2,COL0001,Calderwood State,2024,1,25,25,DRAFTED,0,ACTIVE,NONE,1,STARTER,76,83,GENERATED
NYG_RB_02,Tanner Okorafor,NYG,RB,Backfield,88,70,209,26,2,COL0047,Northcrest College,2024,3,10,74,DRAFTED,0,ACTIVE,NONE,2,ROTATIONAL,66,68,GENERATED
NYG_RB_03,Amos Yarborough,NYG,RB,Backfield,43,68,226,25,1,COL0087,Westmoor Tech,2025,6,22,182,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,74,77,GENERATED
NYG_RB_04,Gaspard Rapp,NYG,RB,Backfield,74,66,201,23,2,COL0158,Granite Bay A&M,2024,6,18,178,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,4,DEPTH,64,70,GENERATED
NYG_RB_05,Dillon Rentschler,NYG,RB,Backfield,18,70,198,23,2,COL0124,Falcon Ridge College,2024,,,,UNDRAFTED,0,CAMP_BODY,NONE,5,CAMP,59,64,GENERATED
NYG_FB_01,Woodrow Killebrew,NYG,FB,Backfield,76,72,222,29,6,COL0147,Whitepine State Tech,2020,,,,UNDRAFTED,0,ACTIVE,NONE,1,STARTER,71,71,GENERATED
NYG_WR_01,Nehemiah Eldridge,NYG,WR,Receiver,70,71,199,25,2,COL0220,Foxcroft Tech,2024,,,,UNDRAFTED,0,ACTIVE,NONE,1,STARTER,69,73,GENERATED
NYG_WR_02,Norwood Thorogood,NYG,WR,Receiver,90,73,174,26,4,COL0050,Redbluff State,2022,5,9,137,DRAFTED,0,ACTIVE,NONE,2,STARTER,80,86,GENERATED
NYG_WR_03,Grayson Musgrave,NYG,WR,Receiver,61,71,222,28,7,COL0193,Pinehurst Valley A&M,2019,1,12,12,DRAFTED,0,ACTIVE,NONE,3,STARTER,82,82,GENERATED
NYG_WR_04,Vicente Granderson,NYG,WR,Receiver,35,73,198,22,0,COL0132,Emberton Institute,2026,6,17,177,DRAFTED,1,ACTIVE,NONE,4,ROTATIONAL,65,69,GENERATED
NYG_WR_05,Cormac Dellinger,NYG,WR,Receiver,72,72,189,24,2,COL0050,Redbluff State,2024,,,,UNDRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,66,66,GENERATED
NYG_WR_06,Conrad Tanguay,NYG,WR,Receiver,28,74,215,24,0,COL0183,Sunderland State,2026,5,8,136,DRAFTED,1,ACTIVE,NONE,6,ROTATIONAL,61,69,GENERATED
NYG_WR_07,Zephyr Hawkes,NYG,WR,Receiver,83,71,184,27,4,COL0182,Mount Verity State Tech,2022,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,7,DEPTH,60,69,GENERATED
NYG_WR_08,Harvey McQuarters,NYG,WR,Receiver,41,71,200,24,3,COL0124,Falcon Ridge College,2023,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,8,DEPTH,59,65,GENERATED
NYG_WR_09,Arlo Mahaffey,NYG,WR,Receiver,24,72,217,23,0,COL0157,Granite Bay Tech,2026,4,18,114,DRAFTED,1,CAMP_BODY,NONE,9,CAMP,68,73,GENERATED
NYG_WR_10,Sylas Plunkett,NYG,WR,Receiver,14,68,212,22,0,COL0130,Emberton A&M,2026,6,16,176,DRAFTED,1,CAMP_BODY,NFI,10,CAMP,60,63,GENERATED
NYG_WR_11,Kenyon Sagapolutele,NYG,WR,Receiver,16,74,176,23,0,COL0192,Pinehurst Valley Tech,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,11,CAMP,64,70,GENERATED
NYG_TE_01,Idris Houghton,NYG,TE,Receiver,4,77,251,23,1,COL0037,Kelvinridge University,2025,1,23,23,DRAFTED,0,ACTIVE,NONE,1,STARTER,70,81,GENERATED
NYG_TE_02,Owen Carlisle,NYG,TE,Receiver,66,78,248,23,2,COL0159,Granite Bay College,2024,2,21,53,DRAFTED,0,ACTIVE,NONE,2,ROTATIONAL,64,74,GENERATED
NYG_TE_03,Idris Kolodziej,NYG,TE,Receiver,63,75,250,29,7,COL0128,Emberton University,2019,5,9,137,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,70,71,GENERATED
NYG_TE_04,Soloman Zeitler,NYG,TE,Receiver,6,76,252,23,0,COL0134,Larkspur State,2026,,,,UNDRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,4,DEPTH,58,63,GENERATED
NYG_TE_05,Dominik Cosgrove,NYG,TE,Receiver,75,75,248,24,0,COL0031,Stonewell Tech,2026,5,11,139,DRAFTED,1,CAMP_BODY,NONE,5,CAMP,51,57,GENERATED
NYG_TE_06,Arlen Rapp,NYG,TE,Receiver,67,77,247,24,0,COL0049,Northcrest State Tech,2026,7,6,198,DRAFTED,1,CAMP_BODY,NONE,6,CAMP,52,58,GENERATED
NYG_OT_01,Harvey Rapp,NYG,OT,O-Line,98,76,319,23,1,COL0026,Marbury College,2025,1,31,31,DRAFTED,0,ACTIVE,NONE,1,STARTER,76,84,GENERATED
NYG_OT_02,Dax Musgrave,NYG,OT,O-Line,26,78,318,27,4,COL0008,Fort Grayson State,2022,1,4,4,DRAFTED,0,ACTIVE,NONE,2,STARTER,78,80,GENERATED
NYG_OT_03,Lamont Gorsuch,NYG,OT,O-Line,99,77,316,25,2,COL0192,Pinehurst Valley Tech,2024,5,13,141,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,69,77,GENERATED
NYG_OT_04,Diallo Hammersley,NYG,OT,O-Line,80,78,329,29,7,COL0035,Stonewell State Tech,2019,4,11,107,DRAFTED,0,ACTIVE,DAY_TO_DAY,4,ROTATIONAL,70,70,GENERATED
NYG_OT_05,Ezra Ironside,NYG,OT,O-Line,82,79,298,24,1,COL0103,Thornfield College,2025,7,8,200,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,DAY_TO_DAY,5,DEPTH,56,61,GENERATED
NYG_OT_06,Jomari Lamarque,NYG,OT,O-Line,36,78,301,23,0,COL0031,Stonewell Tech,2026,6,27,187,DRAFTED,1,CAMP_BODY,NONE,6,CAMP,58,64,GENERATED
NYG_OG_01,Kellan Waskiewicz,NYG,OG,O-Line,59,76,329,25,2,COL0076,Cypress Hollow Institute,2024,5,20,148,DRAFTED,0,ACTIVE,NONE,1,STARTER,66,69,GENERATED
NYG_OG_02,Leon Faulkner,NYG,OG,O-Line,62,75,308,27,5,COL0181,Mount Verity Institute,2021,3,4,68,DRAFTED,0,ACTIVE,NONE,2,STARTER,69,71,GENERATED
NYG_OG_03,Jomari Billups,NYG,OG,O-Line,85,74,317,23,1,COL0062,Havenport Institute,2025,6,4,164,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,62,71,GENERATED
NYG_OG_04,Emeka Karras,NYG,OG,O-Line,68,77,308,24,3,COL0023,Marbury University,2023,,,,UNDRAFTED,0,ACTIVE,PUP,4,ROTATIONAL,63,69,GENERATED
NYG_OG_05,Ollie McLendon,NYG,OG,O-Line,39,77,330,23,2,COL0126,Falcon Ridge State Tech,2024,5,21,149,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,5,DEPTH,57,61,GENERATED
NYG_OG_06,Josiah Hitchens,NYG,OG,O-Line,77,77,315,23,0,COL0049,Northcrest State Tech,2026,5,23,151,DRAFTED,1,CAMP_BODY,NONE,6,CAMP,59,63,GENERATED
NYG_C_01,Lemuel Neasman,NYG,C,O-Line,32,76,313,26,5,COL0108,Quarry Hill Tech,2021,2,1,33,DRAFTED,0,ACTIVE,NONE,1,STARTER,72,77,GENERATED
NYG_C_02,Forrest Macalister,NYG,C,O-Line,13,74,316,25,2,COL0152,Cedar Falls College,2024,7,20,212,DRAFTED,0,ACTIVE,NONE,2,ROTATIONAL,61,65,GENERATED
NYG_C_03,Randall Bonner,NYG,C,O-Line,89,74,306,22,1,COL0013,Fort Grayson Institute,2025,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,3,DEPTH,69,73,GENERATED
NYG_EDGE_01,Cassian Ladouceur,NYG,EDGE,Front Seven,69,75,250,28,6,COL0047,Northcrest College,2020,1,23,23,DRAFTED,0,ACTIVE,NONE,1,STARTER,77,77,GENERATED
NYG_EDGE_02,Tobias Somerville,NYG,EDGE,Front Seven,31,74,257,24,2,COL0186,Sunderland A&M,2024,2,3,35,DRAFTED,0,ACTIVE,DAY_TO_DAY,2,STARTER,75,80,GENERATED
NYG_EDGE_03,Trace Ricciardi,NYG,EDGE,Front Seven,1,73,255,29,6,COL0121,Falcon Ridge University,2020,,,,UNDRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,66,67,GENERATED
NYG_EDGE_04,Nico Alfaro,NYG,EDGE,Front Seven,9,74,242,24,1,COL0007,Calderwood State Tech,2025,6,5,165,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,74,79,GENERATED
NYG_EDGE_05,Armand Torrence,NYG,EDGE,Front Seven,96,76,263,24,2,COL0236,Clearwater Ridge College,2024,3,14,78,DRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,70,80,GENERATED
NYG_EDGE_06,Lamont Reinhold,NYG,EDGE,Front Seven,29,74,270,27,3,COL0099,Thornfield State,2023,5,15,143,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,6,DEPTH,69,77,GENERATED
NYG_EDGE_07,Lockett Everhart,NYG,EDGE,Front Seven,33,77,275,21,0,COL0194,Pinehurst Valley College,2026,,,,UNDRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,7,DEPTH,58,61,GENERATED
NYG_EDGE_08,Desmond Babineaux,NYG,EDGE,Front Seven,64,75,288,26,5,COL0097,Bellhaven Institute,2021,,,,UNDRAFTED,0,CAMP_BODY,NONE,8,CAMP,60,62,GENERATED
NYG_EDGE_09,Tadeo Sabbagh,NYG,EDGE,Front Seven,79,75,278,23,2,COL0182,Mount Verity State Tech,2024,,,,UNDRAFTED,0,CAMP_BODY,NONE,9,CAMP,54,57,GENERATED
NYG_DT_01,Denzel Carmody,NYG,DT,Front Seven,2,75,297,25,3,COL0134,Larkspur State,2023,3,23,87,DRAFTED,0,ACTIVE,NONE,1,STARTER,67,67,GENERATED
NYG_DT_02,Saul Ricciardi,NYG,DT,Front Seven,60,77,321,26,2,COL0206,Lakemont Tech,2024,3,27,91,DRAFTED,0,ACTIVE,NONE,2,STARTER,71,71,GENERATED
NYG_DT_03,Gavin Mahaffey,NYG,DT,Front Seven,44,74,285,24,2,COL0232,Clearwater Ridge State,2024,,,,UNDRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,71,79,GENERATED
NYG_DT_04,Amos McClurg,NYG,DT,Front Seven,95,74,321,23,0,COL0160,Granite Bay Institute,2026,5,14,142,DRAFTED,1,ACTIVE,NONE,4,ROTATIONAL,78,86,GENERATED
NYG_DT_05,Neville Lovelace,NYG,DT,Front Seven,93,75,302,30,6,COL0064,Silverlake State,2020,,,,UNDRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,68,70,GENERATED
NYG_DT_06,Amari Tomlinson,NYG,DT,Front Seven,25,77,307,24,2,COL0025,Marbury A&M,2024,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,DAY_TO_DAY,6,DEPTH,59,65,GENERATED
NYG_DT_07,Cato Zylstra,NYG,DT,Front Seven,86,71,309,25,3,COL0252,Winslow State Tech,2023,,,,UNDRAFTED,0,CAMP_BODY,NONE,7,CAMP,55,62,GENERATED
NYG_DT_08,Kareem Gresham,NYG,DT,Front Seven,71,74,329,23,0,COL0240,Talbot University,2026,7,2,194,DRAFTED,1,CAMP_BODY,NONE,8,CAMP,58,63,GENERATED
NYG_LB_01,Salem Rudolph,NYG,LB,Front Seven,3,76,229,23,2,COL0200,Copper Creek A&M,2024,1,11,11,DRAFTED,0,ACTIVE,NONE,1,STARTER,85,91,GENERATED
NYG_LB_02,Anders Sunderland,NYG,LB,Front Seven,91,74,245,25,3,COL0039,Kelvinridge A&M,2023,3,24,88,DRAFTED,0,ACTIVE,NONE,2,STARTER,76,79,GENERATED
NYG_LB_03,Wilder Thistlewood,NYG,LB,Front Seven,92,72,227,27,5,COL0223,Foxcroft Institute,2021,,,,UNDRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,71,71,GENERATED
NYG_LB_04,Dorian Shreve,NYG,LB,Front Seven,38,75,251,25,3,COL0016,Ashfield University,2023,1,3,3,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,70,72,GENERATED
NYG_LB_05,Prescott Kolodziej,NYG,LB,Front Seven,34,74,244,25,3,COL0013,Fort Grayson Institute,2023,2,2,34,DRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,67,73,GENERATED
NYG_LB_06,Bexley Thorogood,NYG,LB,Front Seven,42,73,225,24,0,COL0030,Stonewell University,2026,,,,UNDRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,6,DEPTH,65,69,GENERATED
NYG_LB_07,Abram Lessard,NYG,LB,Front Seven,78,75,232,23,1,COL0196,Pinehurst Valley State Tech,2025,,,,UNDRAFTED,0,CAMP_BODY,NONE,7,CAMP,55,62,GENERATED
NYG_LB_08,Tadeo Weatherspoon,NYG,LB,Front Seven,81,73,239,21,0,COL0085,Westmoor State,2026,7,1,193,DRAFTED,1,CAMP_BODY,NONE,8,CAMP,53,60,GENERATED
NYG_CB_01,Rafferty Valentino,NYG,CB,Secondary,55,69,195,23,0,COL0099,Thornfield State,2026,3,1,65,DRAFTED,1,ACTIVE,NONE,1,STARTER,74,76,GENERATED
