player_id,position,speed,acceleration,agility,strength,stamina,durability,awareness,football_iq,work_ethic,consistency,anchor,ball_skills,blitzing,block_shedding,break_tackle,carrying,catch_in_traffic,catching,clutch,contact_balance,coverage,decision_making,deep_accuracy,directional,elusiveness,finesse_move,hang_time,kick_accuracy,kick_power,kickoff_power,lead_block,line_calls,man_coverage,medium_accuracy,pass_block,pass_protection,pass_rush,play_action,play_recognition,pocket_presence,power,power_move,press,pressure_handling,punt_accuracy,punt_power,pursuit,receiving,release,route_running,run_block,run_defense,run_support,scrambling,second_level,separation,short_accuracy,snap_accuracy,snap_speed,spectacular_catch,tackling,technique,throw_on_run,throw_power,vision,zone_coverage,data_class
NYG_CB_09,CB,62,67,75,49,67,66,62,65,67,66,,57,,,,,,,,,,,,,,,,,,,,,52,,,,,,56,,,,54,,,,,,,,,,,,,,,,,,58,,,,,49,MODELED
NYG_CB_10,CB,66,80,76,54,79,66,56,48,59,62,,60,,,,,,,,,,,,,,,,,,,,,65,,,,,,71,,,,56,,,,,,,,,,,,,,,,,,50,,,,,63,MODELED
NYG_CB_11,CB,68,59,67,50,79,74,43,52,68,66,,65,,,,,,,,,,,,,,,,,,,,,49,,,,,,52,,,,48,,,,,,,,,,,,,,,,,,45,,,,,42,MODELED
NYG_S_01,S,83,86,71,75,86,74,70,73,61,60,,69,,,,,,,,,,,,,,,,,,,,,68,,,,,,67,,,,65,,,,,,,,,,78,,,,,,,,64,,,,,78,MODELED
NYG_S_02,S,57,75,64,63,71,43,72,74,41,46,,65,,,,,,,,,,,,,,,,,,,,,59,,,,,,72,,,,72,,,,,,,,,,72,,,,,,,,68,,,,,79,MODELED
NYG_S_03,S,73,76,82,71,75,72,80,75,81,59,,84,,,,,,,,,,,,,,,,,,,,,74,,,,,,87,,,,74,,,,,,,,,,74,,,,,,,,64,,,,,73,MODELED
NYG_S_04,S,70,67,56,55,62,77,65,57,77,74,,52,,,,,,,,,,,,,,,,,,,,,62,,,,,,65,,,,55,,,,,,,,,,62,,,,,,,,59,,,,,58,MODELED
NYG_S_05,S,67,76,62,51,75,57,61,56,76,57,,59,,,,,,,,,,,,,,,,,,,,,56,,,,,,61,,,,63,,,,,,,,,,57,,,,,,,,59,,,,,68,MODELED
NYG_S_06,S,52,48,61,55,76,99,49,46,54,65,,52,,,,,,,,,,,,,,,,,,,,,47,,,,,,57,,,,49,,,,,,,,,,55,,,,,,,,71,,,,,53,MODELED
NYG_S_07,S,66,69,67,48,76,86,51,55,68,63,,49,,,,,,,,,,,,,,,,,,,,,69,,,,,,52,,,,69,,,,,,,,,,51,,,,,,,,45,,,,,46,MODELED
NYG_K_01,K,34,60,52,54,74,45,75,77,91,59,,,,,,,,,77,,,,,,,,,63,74,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODELED
NYG_K_02,K,46,38,36,50,76,71,50,63,78,62,,,,,,,,,61,,,,,,,,,63,55,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODELED
NYG_P_01,P,51,45,46,52,65,64,79,69,98,69,,,,,,,,,,,,,,61,,,67,,,,,,,,,,,,,,,,,,75,67,,,,,,,,,,,,,,,,,,,,,MODELED
NYG_P_02,P,50,54,58,65,84,58,65,60,86,45,,,,,,,,,,,,,,91,,,67,,,,,,,,,,,,,,,,,,68,73,,,,,,,,,,,,,,,,,,,,,MODELED
NYG_LS_01,LS,45,58,58,72,96,56,62,68,99,68,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,75,,,,,,,,MODELED
CHI_QB_01,QB,85,84,93,87,87,62,98,85,64,79,,,,,,,,,,,,88,92,,,,,,,,,,,95,,,,86,,98,,,,90,,,,,,,,,,88,,,96,,,,,,93,82,,,MODELED
CHI_QB_02,QB,61,58,56,51,82,42,66,56,54,61,,,,,,,,,,,,67,77,,,,,,,,,,,55,,,,74,,65,,,,78,,,,,,,,,,80,,,61,,,,,,58,59,,,MODELED
CHI_QB_03,QB,66,66,63,53,82,95,68,52,55,66,,,,,,,,,,,,64,67,,,,,,,,,,,58,,,,58,,55,,,,63,,,,,,,,,,66,,,64,,,,,,58,60,,,MODELED
CHI_QB_04,QB,55,58,49,56,73,98,55,63,59,64,,,,,,,,,,,,54,66,,,,,,,,,,,54,,,,67,,65,,,,57,,,,,,,,,,55,,,59,,,,,,58,69,,,MODELED
CHI_RB_01,RB,87,81,83,75,70,60,85,74,62,66,,,,,95,76,,,,75,,,,,74,,,,,,,,,,,99,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,68,,MODELED
CHI_RB_02,RB,69,86,70,67,76,39,69,70,77,70,,,,,68,75,,,,68,,,,,63,,,,,,,,,,,69,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,71,,MODELED
CHI_RB_03,RB,75,85,76,72,81,54,66,76,59,61,,,,,71,67,,,,68,,,,,76,,,,,,,,,,,77,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,61,,MODELED
CHI_RB_04,RB,73,72,73,76,77,86,72,62,76,41,,,,,64,74,,,,76,,,,,67,,,,,,,,,,,74,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,66,,MODELED
CHI_RB_05,RB,64,65,68,52,81,70,63,52,53,67,,,,,53,67,,,,60,,,,,55,,,,,,,,,,,60,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,50,,MODELED
CHI_FB_01,FB,72,79,75,94,81,61,90,87,57,83,,,,,,77,,,,79,,,,,,,,,,,81,,,,,74,,,,,,,,,,,,85,,,79,,,,,,,,,,,,,,,,MODELED
CHI_WR_01,WR,89,93,99,78,92,60,94,89,87,96,,,,,,,83,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,92,89,,,,,99,,,,83,,,,,,,MODELED
CHI_WR_02,WR,81,91,85,74,80,96,82,70,51,58,,,,,,,79,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,80,59,,,,,74,,,,75,,,,,,,MODELED
CHI_WR_03,WR,87,87,88,82,77,62,77,84,86,65,,,,,,,91,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,75,68,,,,,91,,,,66,,,,,,,MODELED
CHI_WR_04,WR,83,79,85,58,85,94,66,76,65,77,,,,,,,62,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,61,67,,,,,70,,,,93,,,,,,,MODELED
CHI_WR_05,WR,85,82,83,63,78,63,73,81,71,64,,,,,,,92,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,69,81,,,,,91,,,,73,,,,,,,MODELED
CHI_WR_06,WR,75,75,84,75,70,89,70,64,65,74,,,,,,,64,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,66,70,,,,,74,,,,69,,,,,,,MODELED
CHI_WR_07,WR,71,76,75,57,82,81,73,78,80,87,,,,,,,71,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,61,59,,,,,82,,,,72,,,,,,,MODELED
CHI_WR_08,WR,69,77,68,58,60,82,68,65,83,56,,,,,,,72,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,58,72,,,,,64,,,,56,,,,,,,MODELED
CHI_WR_09,WR,70,80,75,46,76,74,57,63,77,78,,,,,,,60,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,57,52,,,,,67,,,,60,,,,,,,MODELED
CHI_WR_10,WR,71,67,56,50,81,66,59,59,80,48,,,,,,,57,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,68,57,,,,,52,,,,62,,,,,,,MODELED
CHI_WR_11,WR,61,59,56,38,61,80,60,50,88,69,,,,,,,51,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,49,47,,,,,51,,,,57,,,,,,,MODELED
CHI_TE_01,TE,93,86,77,84,77,64,93,86,51,72,,,,,,,72,79,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,84,86,77,,,,,91,,,,82,,,,,,,MODELED
CHI_TE_02,TE,79,75,76,86,86,72,69,78,77,69,,,,,,,74,83,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,75,79,75,,,,,73,,,,80,,,,,,,MODELED
CHI_TE_03,TE,70,66,61,68,78,58,66,62,63,64,,,,,,,71,64,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,74,68,78,,,,,72,,,,80,,,,,,,MODELED
CHI_TE_04,TE,55,67,69,68,86,72,70,69,87,55,,,,,,,64,63,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,64,53,61,,,,,71,,,,84,,,,,,,MODELED
CHI_TE_05,TE,55,43,53,63,74,87,51,54,65,52,,,,,,,50,47,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,44,66,61,,,,,68,,,,60,,,,,,,MODELED
CHI_TE_06,TE,42,55,59,57,68,81,48,56,61,58,,,,,,,64,60,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,75,58,55,,,,,53,,,,58,,,,,,,MODELED
CHI_OT_01,OT,43,68,81,95,72,72,77,90,66,65,69,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,79,,,,,,,,,,62,,,,68,,,,,,,67,,,,,MODELED
CHI_OT_02,OT,49,61,70,91,81,64,82,72,76,71,82,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,81,,,,,,,,,,79,,,,71,,,,,,,78,,,,,MODELED
CHI_OT_03,OT,49,74,67,80,83,60,71,75,72,75,61,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,74,,,,,,,,,,59,,,,62,,,,,,,60,,,,,MODELED
CHI_OT_04,OT,55,58,79,83,81,60,72,86,80,72,74,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,71,,,,,,,,,,77,,,,75,,,,,,,80,,,,,MODELED
CHI_OT_05,OT,37,38,57,65,74,78,51,53,70,54,60,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,63,,,,,,,,,,57,,,,67,,,,,,,62,,,,,MODELED
CHI_OT_06,OT,33,35,72,63,75,99,44,53,70,57,67,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,61,,,,,,,,,,59,,,,71,,,,,,,56,,,,,MODELED
CHI_OG_01,OG,49,51,60,88,79,82,81,66,80,63,71,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,75,,,,,,,,,,70,,,,73,,,,,,,76,,,,,MODELED
CHI_OG_02,OG,48,45,58,89,84,96,78,71,66,63,54,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,80,,,,,,,,,,66,,,,60,,,,,,,74,,,,,MODELED
CHI_OG_03,OG,48,62,55,92,78,87,68,63,59,72,77,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,67,,,,,,,,,,69,,,,79,,,,,,,78,,,,,MODELED
CHI_OG_04,OG,37,52,61,76,83,84,68,63,89,57,67,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,56,,,,,,,,,,62,,,,63,,,,,,,64,,,,,MODELED
CHI_OG_05,OG,42,40,53,85,81,82,60,79,64,61,58,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,68,,,,,,,,,,70,,,,66,,,,,,,58,,,,,MODELED
CHI_OG_06,OG,40,50,57,78,84,58,48,62,77,61,60,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,61,,,,,,,,,,54,,,,58,,,,,,,61,,,,,MODELED
CHI_C_01,C,65,58,82,88,91,65,68,75,72,80,93,,,,,,,,,,,,,,,,,,,,,79,,,85,,,,,,77,,,,,,,,,,77,,,,,,,79,,,,74,,,,,MODELED
CHI_C_02,C,38,58,61,87,73,99,55,73,59,76,67,,,,,,,,,,,,,,,,,,,,,55,,,65,,,,,,73,,,,,,,,,,60,,,,,,,73,,,,50,,,,,MODELED
CHI_C_03,C,40,57,55,79,85,85,68,73,82,53,55,,,,,,,,,,,,,,,,,,,,,75,,,49,,,,,,74,,,,,,,,,,72,,,,,,,70,,,,70,,,,,MODELED
CHI_EDGE_01,EDGE,87,89,83,82,88,66,86,83,79,64,,,,88,,,,,,,87,,,,,82,,,,,,,,,,,81,,,,,99,,,,,77,,,,,81,,,,,,,,,,,,,,,MODELED
CHI_EDGE_02,EDGE,76,84,80,79,81,76,75,77,61,73,,,,71,,,,,,,68,,,,,82,,,,,,,,,,,75,,,,,81,,,,,78,,,,,71,,,,,,,,,,,,,,,MODELED
CHI_EDGE_03,EDGE,66,68,68,65,80,68,52,67,74,66,,,,59,,,,,,,61,,,,,68,,,,,,,,,,,73,,,,,81,,,,,69,,,,,64,,,,,,,,,,,,,,,MODELED
CHI_EDGE_04,EDGE,68,74,64,66,73,51,63,58,99,54,,,,64,,,,,,,73,,,,,56,,,,,,,,,,,65,,,,,54,,,,,73,,,,,73,,,,,,,,,,,,,,,MODELED
CHI_EDGE_05,EDGE,62,78,71,89,83,69,74,65,72,61,,,,71,,,,,,,71,,,,,62,,,,,,,,,,,64,,,,,71,,,,,70,,,,,62,,,,,,,,,,,,,,,MODELED
CHI_EDGE_06,EDGE,72,68,64,76,68,44,44,60,57,56,,,,63,,,,,,,67,,,,,61,,,,,,,,,,,56,,,,,57,,,,,66,,,,,45,,,,,,,,,,,,,,,MODELED
CHI_EDGE_07,EDGE,60,64,73,78,66,83,72,73,75,56,,,,71,,,,,,,65,,,,,63,,,,,,,,,,,68,,,,,55,,,,,59,,,,,66,,,,,,,,,,,,,,,MODELED
CHI_EDGE_08,EDGE,56,51,69,68,75,64,51,58,54,62,,,,54,,,,,,,49,,,,,63,,,,,,,,,,,74,,,,,60,,,,,52,,,,,56,,,,,,,,,,,,,,,MODELED
CHI_EDGE_09,EDGE,61,74,61,77,81,82,60,65,96,61,,,,69,,,,,,,59,,,,,65,,,,,,,,,,,70,,,,,62,,,,,78,,,,,55,,,,,,,,,,,,,,,MODELED
CHI_DT_01,DT,65,62,78,93,83,54,81,73,77,70,,,,89,,,,,,,,,,,,68,,,,,,,,,,,88,,,,,96,,,,,71,,,,,84,,,,,,,,,,,,,,,MODELED
CHI_DT_02,DT,75,80,87,99,90,56,94,90,59,78,,,,79,,,,,,,,,,,,95,,,,,,,,,,,89,,,,,77,,,,,96,,,,,85,,,,,,,,,,,,,,,MODELED
CHI_DT_03,DT,66,61,69,89,80,78,78,77,77,62,,,,75,,,,,,,,,,,,73,,,,,,,,,,,67,,,,,74,,,,,75,,,,,75,,,,,,,,,,,,,,,MODELED
CHI_DT_04,DT,45,58,61,79,82,56,58,65,80,60,,,,60,,,,,,,,,,,,67,,,,,,,,,,,64,,,,,61,,,,,63,,,,,39,,,,,,,,,,,,,,,MODELED
CHI_DT_05,DT,51,60,62,79,78,90,68,64,81,69,,,,73,,,,,,,,,,,,63,,,,,,,,,,,71,,,,,56,,,,,70,,,,,76,,,,,,,,,,,,,,,MODELED
CHI_DT_06,DT,42,54,49,72,72,83,40,53,70,54,,,,55,,,,,,,,,,,,43,,,,,,,,,,,58,,,,,47,,,,,57,,,,,44,,,,,,,,,,,,,,,MODELED
CHI_DT_07,DT,48,52,43,70,78,61,51,47,48,68,,,,51,,,,,,,,,,,,42,,,,,,,,,,,43,,,,,47,,,,,62,,,,,58,,,,,,,,,,,,,,,MODELED
CHI_DT_08,DT,45,55,58,74,73,94,66,67,60,67,,,,67,,,,,,,,,,,,59,,,,,,,,,,,56,,,,,61,,,,,67,,,,,53,,,,,,,,,,,,,,,MODELED
CHI_LB_01,LB,75,67,75,66,81,69,73,62,67,71,,,63,76,,,,,,,,,,,,,,,,,,,55,,,,,,73,,,,,,,,71,,,,,,,,,,,,,,69,,,,,71,MODELED
CHI_LB_02,LB,80,75,81,85,75,66,78,75,79,72,,,71,81,,,,,,,,,,,,,,,,,,,87,,,,,,81,,,,,,,,73,,,,,,,,,,,,,,58,,,,,78,MODELED
CHI_LB_03,LB,74,58,65,67,69,99,70,68,80,61,,,58,75,,,,,,,,,,,,,,,,,,,70,,,,,,59,,,,,,,,54,,,,,,,,,,,,,,60,,,,,53,MODELED
CHI_LB_04,LB,70,83,80,77,78,84,67,79,63,70,,,81,64,,,,,,,,,,,,,,,,,,,83,,,,,,72,,,,,,,,69,,,,,,,,,,,,,,87,,,,,80,MODELED
CHI_LB_05,LB,72,72,75,77,82,76,76,74,73,60,,,68,59,,,,,,,,,,,,,,,,,,,76,,,,,,65,,,,,,,,77,,,,,,,,,,,,,,72,,,,,71,MODELED
CHI_LB_06,LB,67,79,71,72,80,59,52,63,80,64,,,63,68,,,,,,,,,,,,,,,,,,,58,,,,,,64,,,,,,,,69,,,,,,,,,,,,,,72,,,,,64,MODELED
CHI_LB_07,LB,57,66,56,55,61,84,50,39,66,63,,,50,58,,,,,,,,,,,,,,,,,,,51,,,,,,58,,,,,,,,66,,,,,,,,,,,,,,48,,,,,38,MODELED
CHI_LB_08,LB,47,61,63,50,87,66,48,46,62,59,,,54,49,,,,,,,,,,,,,,,,,,,60,,,,,,65,,,,,,,,53,,,,,,,,,,,,,,62,,,,,50,MODELED
CHI_CB_01,CB,87,91,97,78,88,99,78,83,59,73,,89,,,,,,,,,,,,,,,,,,,,,85,,,,,,86,,,,77,,,,,,,,,,,,,,,,,,80,,,,,72,MODELED
CHI_CB_02,CB,96,82,84,76,82,68,70,68,64,73,,78,,,,,,,,,,,,,,,,,,,,,88,,,,,,84,,,,75,,,,,,,,,,,,,,,,,,76,,,,,84,MODELED
CHI_CB_03,CB,88,94,89,66,79,67,78,83,59,76,,89,,,,,,,,,,,,,,,,,,,,,80,,,,,,79,,,,73,,,,,,,,,,,,,,,,,,83,,,,,69,MODELED
CHI_CB_04,CB,82,73,89,64,85,56,68,65,71,61,,63,,,,,,,,,,,,,,,,,,,,,58,,,,,,75,,,,73,,,,,,,,,,,,,,,,,,72,,,,,73,MODELED
CHI_CB_05,CB,87,73,75,62,90,25,69,74,65,74,,59,,,,,,,,,,,,,,,,,,,,,69,,,,,,61,,,,68,,,,,,,,,,,,,,,,,,61,,,,,55,MODELED
CHI_CB_06,CB,75,75,71,49,90,62,63,77,53,77,,58,,,,,,,,,,,,,,,,,,,,,72,,,,,,70,,,,55,,,,,,,,,,,,,,,,,,54,,,,,78,MODELED
CHI_CB_07,CB,68,80,69,54,82,73,61,61,82,63,,60,,,,,,,,,,,,,,,,,,,,,67,,,,,,65,,,,69,,,,,,,,,,,,,,,,,,53,,,,,60,MODELED
CHI_CB_08,CB,91,76,84,55,82,85,64,69,62,78,,72,,,,,,,,,,,,,,,,,,,,,53,,,,,,71,,,,60,,,,,,,,,,,,,,,,,,74,,,,,67,MODELED
CHI_CB_09,CB,61,66,65,43,80,90,48,39,76,57,,52,,,,,,,,,,,,,,,,,,,,,54,,,,,,53,,,,58,,,,,,,,,,,,,,,,,,53,,,,,52,MODELED
CHI_CB_10,CB,58,74,60,51,76,69,60,59,90,71,,65,,,,,,,,,,,,,,,,,,,,,55,,,,,,48,,,,56,,,,,,,,,,,,,,,,,,55,,,,,58,MODELED
CHI_CB_11,CB,65,67,61,59,78,59,54,62,70,79,,63,,,,,,,,,,,,,,,,,,,,,61,,,,,,54,,,,52,,,,,,,,,,,,,,,,,,57,,,,,61,MODELED
CHI_S_01,S,89,96,82,78,80,93,78,98,71,82,,85,,,,,,,,,,,,,,,,,,,,,92,,,,,,92,,,,92,,,,,,,,,,92,,,,,,,,84,,,,,95,MODELED
CHI_S_02,S,75,84,80,73,88,78,65,73,54,81,,66,,,,,,,,,,,,,,,,,,,,,73,,,,,,71,,,,71,,,,,,,,,,77,,,,,,,,80,,,,,61,MODELED
CHI_S_03,S,70,65,61,52,66,99,77,60,66,61,,72,,,,,,,,,,,,,,,,,,,,,65,,,,,,66,,,,64,,,,,,,,,,67,,,,,,,,72,,,,,66,MODELED
CHI_S_04,S,85,70,62,65,90,57,76,76,80,81,,65,,,,,,,,,,,,,,,,,,,,,59,,,,,,73,,,,71,,,,,,,,,,60,,,,,,,,72,,,,,68,MODELED
CHI_S_05,S,67,73,73,70,63,49,63,54,72,60,,56,,,,,,,,,,,,,,,,,,,,,51,,,,,,71,,,,69,,,,,,,,,,60,,,,,,,,59,,,,,52,MODELED
CHI_S_06,S,66,63,68,60,75,77,46,51,69,53,,60,,,,,,,,,,,,,,,,,,,,,58,,,,,,56,,,,50,,,,,,,,,,63,,,,,,,,66,,,,,71,MODELED
CHI_S_07,S,57,56,53,60,64,99,56,47,60,55,,55,,,,,,,,,,,,,,,,,,,,,53,,,,,,47,,,,47,,,,,,,,,,40,,,,,,,,59,,,,,52,MODELED
CHI_K_01,K,53,53,55,64,74,69,85,80,65,69,,,,,,,,,81,,,,,,,,,73,67,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODELED
CHI_K_02,K,42,38,56,46,84,90,67,66,73,65,,,,,,,,,81,,,,,,,,,71,77,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODELED
CHI_P_01,P,66,64,63,67,84,65,89,84,79,78,,,,,,,,,,,,,,80,,,71,,,,,,,,,,,,,,,,,,73,95,,,,,,,,,,,,,,,,,,,,,MODELED
CHI_P_02,P,34,44,50,50,79,62,65,57,78,60,,,,,,,,,,,,,,58,,,65,,,,,,,,,,,,,,,,,,64,58,,,,,,,,,,,,,,,,,,,,,MODELED
CHI_LS_01,LS,55,47,57,74,85,63,62,74,67,59,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,65,,,,,,,,MODELED
DET_QB_01,QB,96,96,90,90,87,64,97,92,63,74,,,,,,,,,,,,94,89,,,,,,,,,,,99,,,,99,,95,,,,98,,,,,,,,,,93,,,94,,,,,,91,91,,,MODELED
DET_QB_02,QB,66,62,60,67,70,68,61,75,54,66,,,,,,,,,,,,65,62,,,,,,,,,,,72,,,,75,,78,,,,58,,,,,,,,,,66,,,78,,,,,,70,72,,,MODELED
DET_QB_03,QB,61,69,65,67,67,44,67,63,64,62,,,,,,,,,,,,61,71,,,,,,,,,,,71,,,,63,,55,,,,83,,,,,,,,,,56,,,69,,,,,,62,66,,,MODELED
DET_QB_04,QB,56,47,35,43,64,80,52,54,42,49,,,,,,,,,,,,56,54,,,,,,,,,,,44,,,,48,,34,,,,45,,,,,,,,,,46,,,47,,,,,,48,26,,,MODELED
DET_RB_01,RB,86,92,95,83,88,64,92,83,60,71,,,,,80,90,,,,76,,,,,87,,,,,,,,,,,81,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,99,,MODELED
DET_RB_02,RB,83,89,83,70,88,81,74,74,99,81,,,,,75,70,,,,84,,,,,73,,,,,,,,,,,79,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,78,,MODELED
DET_RB_03,RB,85,75,77,75,74,85,82,59,61,73,,,,,72,71,,,,68,,,,,67,,,,,,,,,,,67,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,64,,MODELED
DET_RB_04,RB,64,71,74,62,73,86,61,60,59,72,,,,,70,65,,,,60,,,,,57,,,,,,,,,,,63,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,74,,MODELED
DET_RB_05,RB,66,61,58,54,78,55,53,57,71,52,,,,,63,61,,,,60,,,,,54,,,,,,,,,,,59,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,51,,MODELED
DET_FB_01,FB,66,73,75,96,91,88,79,77,62,68,,,,,,78,,,,88,,,,,,,,,,,79,,,,,77,,,,,,,,,,,,71,,,80,,,,,,,,,,,,,,,,MODELED
DET_WR_01,WR,97,88,86,78,87,82,86,96,79,74,,,,,,,87,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,78,80,,,,,79,,,,92,,,,,,,MODELED
DET_WR_02,WR,99,89,99,68,79,46,82,87,80,71,,,,,,,96,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,78,96,,,,,88,,,,95,,,,,,,MODELED
DET_WR_03,WR,99,99,99,71,84,97,90,85,67,74,,,,,,,73,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,87,92,,,,,87,,,,96,,,,,,,MODELED
DET_WR_04,WR,77,84,82,65,82,67,85,77,54,66,,,,,,,61,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,75,80,,,,,87,,,,86,,,,,,,MODELED
DET_WR_05,WR,92,91,86,73,80,67,92,96,86,72,,,,,,,79,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,67,73,,,,,88,,,,79,,,,,,,MODELED
DET_WR_06,WR,71,87,82,77,82,62,90,88,59,81,,,,,,,69,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,80,88,,,,,82,,,,81,,,,,,,MODELED
DET_WR_07,WR,86,75,71,56,87,44,63,75,70,64,,,,,,,67,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,74,60,,,,,74,,,,62,,,,,,,MODELED
DET_WR_08,WR,77,83,86,66,79,75,82,64,77,75,,,,,,,72,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,69,66,,,,,61,,,,56,,,,,,,MODELED
DET_WR_09,WR,56,55,66,48,67,62,56,57,78,63,,,,,,,73,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,62,54,,,,,58,,,,47,,,,,,,MODELED
DET_WR_10,WR,80,75,58,44,73,86,61,58,54,46,,,,,,,77,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,66,52,,,,,45,,,,50,,,,,,,MODELED
DET_WR_11,WR,72,70,79,53,72,61,61,47,66,68,,,,,,,58,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,69,59,,,,,62,,,,71,,,,,,,MODELED
DET_TE_01,TE,75,93,78,88,89,75,87,78,93,69,,,,,,,88,74,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,87,89,97,,,,,80,,,,85,,,,,,,MODELED
DET_TE_02,TE,71,85,71,94,84,62,80,78,67,81,,,,,,,71,73,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,76,63,83,,,,,68,,,,82,,,,,,,MODELED
DET_TE_03,TE,79,80,75,81,77,95,77,78,76,66,,,,,,,86,90,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,86,76,86,,,,,70,,,,76,,,,,,,MODELED
DET_TE_04,TE,60,66,56,59,81,92,59,65,67,53,,,,,,,64,55,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,41,64,59,,,,,60,,,,67,,,,,,,MODELED
DET_TE_05,TE,60,73,61,61,75,48,58,48,60,45,,,,,,,49,59,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,62,57,54,,,,,53,,,,66,,,,,,,MODELED
DET_TE_06,TE,58,57,65,67,80,76,59,67,60,78,,,,,,,55,50,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,51,63,67,,,,,70,,,,64,,,,,,,MODELED
DET_OT_01,OT,54,67,78,97,71,90,85,82,58,87,99,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,85,,,,,,,,,,97,,,,88,,,,,,,74,,,,,MODELED
DET_OT_02,OT,62,84,64,99,78,78,83,83,83,67,85,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,91,,,,,,,,,,99,,,,86,,,,,,,79,,,,,MODELED
DET_OT_03,OT,50,67,64,86,82,58,69,87,49,78,69,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,70,,,,,,,,,,70,,,,83,,,,,,,80,,,,,MODELED
DET_OT_04,OT,53,53,55,78,78,48,75,71,67,72,75,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,78,,,,,,,,,,86,,,,70,,,,,,,71,,,,,MODELED
DET_OT_05,OT,53,61,62,90,87,81,75,69,64,65,75,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,77,,,,,,,,,,65,,,,75,,,,,,,74,,,,,MODELED
