team_id,player_id,position,jersey_number,roster_status,designation,depth_rank,acquisition_type,acquisition_year,active_status,data_class
DAL,DAL_QB_01,QB,33,ACTIVE,NONE,1,WAIVER_CLAIM,2021,1,GENERATED
DAL,DAL_QB_02,QB,29,ACTIVE,NONE,2,DRAFT,2026,1,GENERATED
DAL,DAL_QB_03,QB,83,PRACTICE_SQUAD_CANDIDATE,NONE,3,UDFA_SIGNING,2025,0,GENERATED
DAL,DAL_QB_04,QB,20,CAMP_BODY,DAY_TO_DAY,4,UDFA_SIGNING,2026,0,GENERATED
DAL,DAL_RB_01,RB,61,ACTIVE,NONE,1,DRAFT,2025,1,GENERATED
DAL,DAL_RB_02,RB,16,ACTIVE,DAY_TO_DAY,2,WAIVER_CLAIM,2023,1,GENERATED
DAL,DAL_RB_03,RB,96,ACTIVE,SUSPENDED,3,DRAFT,2026,0,GENERATED
DAL,DAL_RB_04,RB,65,PRACTICE_SQUAD_CANDIDATE,NONE,4,UDFA_SIGNING,2026,0,GENERATED
DAL,DAL_RB_05,RB,25,CAMP_BODY,NONE,5,DRAFT,2025,0,GENERATED
DAL,DAL_FB_01,FB,57,ACTIVE,NONE,1,DRAFT,2024,1,GENERATED
DAL,DAL_WR_01,WR,84,ACTIVE,PUP,1,DRAFT,2025,0,GENERATED
DAL,DAL_WR_02,WR,87,ACTIVE,NONE,2,FREE_AGENCY,2024,1,GENERATED
DAL,DAL_WR_03,WR,8,ACTIVE,NONE,3,DRAFT,2026,1,GENERATED
DAL,DAL_WR_04,WR,15,ACTIVE,NONE,4,TRADE,2020,1,GENERATED
DAL,DAL_WR_05,WR,39,ACTIVE,NONE,5,FREE_AGENCY,2023,1,GENERATED
DAL,DAL_WR_06,WR,22,ACTIVE,NONE,6,FREE_AGENCY,2025,1,GENERATED
DAL,DAL_WR_07,WR,80,PRACTICE_SQUAD_CANDIDATE,NONE,7,UDFA_SIGNING,2025,0,GENERATED
DAL,DAL_WR_08,WR,63,PRACTICE_SQUAD_CANDIDATE,NONE,8,UDFA_SIGNING,2025,0,GENERATED
DAL,DAL_WR_09,WR,41,CAMP_BODY,NONE,9,UDFA_SIGNING,2026,0,GENERATED
DAL,DAL_WR_10,WR,42,CAMP_BODY,NONE,10,UDFA_SIGNING,2026,0,GENERATED
DAL,DAL_WR_11,WR,9,CAMP_BODY,NONE,11,DRAFT,2026,0,GENERATED
DAL,DAL_TE_01,TE,48,ACTIVE,NONE,1,DRAFT,2026,1,GENERATED
DAL,DAL_TE_02,TE,81,ACTIVE,NONE,2,DRAFT,2026,1,GENERATED
DAL,DAL_TE_03,TE,6,ACTIVE,DAY_TO_DAY,3,FREE_AGENCY,2026,1,GENERATED
DAL,DAL_TE_04,TE,37,PRACTICE_SQUAD_CANDIDATE,NONE,4,UDFA_SIGNING,2025,0,GENERATED
DAL,DAL_TE_05,TE,64,CAMP_BODY,NONE,5,DRAFT,2025,0,GENERATED
DAL,DAL_TE_06,TE,10,CAMP_BODY,NONE,6,DRAFT,2026,0,GENERATED
DAL,DAL_OT_01,OT,46,ACTIVE,NONE,1,FREE_AGENCY,2022,1,GENERATED
DAL,DAL_OT_02,OT,27,ACTIVE,NONE,2,DRAFT,2026,1,GENERATED
DAL,DAL_OT_03,OT,75,ACTIVE,NONE,3,RE_SIGNED,2026,1,GENERATED
DAL,DAL_OT_04,OT,69,ACTIVE,NONE,4,FREE_AGENCY,2025,1,GENERATED
DAL,DAL_OT_05,OT,56,PRACTICE_SQUAD_CANDIDATE,NONE,5,DRAFT,2023,0,GENERATED
DAL,DAL_OT_06,OT,99,CAMP_BODY,NONE,6,DRAFT,2026,0,GENERATED
DAL,DAL_OG_01,OG,82,ACTIVE,NONE,1,DRAFT,2024,1,GENERATED
DAL,DAL_OG_02,OG,72,ACTIVE,NONE,2,RE_SIGNED,2025,1,GENERATED
DAL,DAL_OG_03,OG,43,ACTIVE,NONE,3,WAIVER_CLAIM,2025,1,GENERATED
DAL,DAL_OG_04,OG,79,ACTIVE,NONE,4,UDFA_SIGNING,2026,1,GENERATED
DAL,DAL_OG_05,OG,4,PRACTICE_SQUAD_CANDIDATE,NONE,5,DRAFT,2026,0,GENERATED
DAL,DAL_OG_06,OG,59,CAMP_BODY,NONE,6,UDFA_SIGNING,2025,0,GENERATED
DAL,DAL_C_01,C,44,ACTIVE,NONE,1,RE_SIGNED,2021,1,GENERATED
DAL,DAL_C_02,C,60,ACTIVE,NONE,2,DRAFT,2022,1,GENERATED
DAL,DAL_C_03,C,45,PRACTICE_SQUAD_CANDIDATE,NONE,3,DRAFT,2023,0,GENERATED
DAL,DAL_EDGE_01,EDGE,91,ACTIVE,NONE,1,FREE_AGENCY,2022,1,GENERATED
DAL,DAL_EDGE_02,EDGE,40,ACTIVE,NONE,2,FREE_AGENCY,2020,1,GENERATED
DAL,DAL_EDGE_03,EDGE,12,ACTIVE,NONE,3,RE_SIGNED,2026,1,GENERATED
DAL,DAL_EDGE_04,EDGE,58,ACTIVE,DAY_TO_DAY,4,FREE_AGENCY,2025,1,GENERATED
DAL,DAL_EDGE_05,EDGE,14,ACTIVE,NONE,5,DRAFT,2026,1,GENERATED
DAL,DAL_EDGE_06,EDGE,47,PRACTICE_SQUAD_CANDIDATE,NONE,6,UDFA_SIGNING,2025,0,GENERATED
DAL,DAL_EDGE_07,EDGE,21,PRACTICE_SQUAD_CANDIDATE,NONE,7,FREE_AGENCY,2024,0,GENERATED
DAL,DAL_EDGE_08,EDGE,52,CAMP_BODY,DAY_TO_DAY,8,UDFA_SIGNING,2026,0,GENERATED
DAL,DAL_EDGE_09,EDGE,66,CAMP_BODY,NONE,9,DRAFT,2025,0,GENERATED
DAL,DAL_DT_01,DT,86,ACTIVE,NONE,1,DRAFT,2023,1,GENERATED
DAL,DAL_DT_02,DT,77,ACTIVE,NONE,2,DRAFT,2026,1,GENERATED
DAL,DAL_DT_03,DT,13,ACTIVE,NONE,3,FREE_AGENCY,2024,1,GENERATED
DAL,DAL_DT_04,DT,32,ACTIVE,DAY_TO_DAY,4,DRAFT,2026,1,GENERATED
DAL,DAL_DT_05,DT,92,ACTIVE,DAY_TO_DAY,5,UDFA_SIGNING,2025,1,GENERATED
DAL,DAL_DT_06,DT,38,PRACTICE_SQUAD_CANDIDATE,NONE,6,DRAFT,2026,0,GENERATED
DAL,DAL_DT_07,DT,19,CAMP_BODY,NONE,7,FREE_AGENCY,2024,0,GENERATED
DAL,DAL_DT_08,DT,50,CAMP_BODY,IR,8,DRAFT,2025,0,GENERATED
DAL,DAL_LB_01,LB,1,ACTIVE,NONE,1,TRADE,2023,1,GENERATED
DAL,DAL_LB_02,LB,70,ACTIVE,NONE,2,DRAFT,2025,1,GENERATED
DAL,DAL_LB_03,LB,51,ACTIVE,NONE,3,DRAFT,2025,1,GENERATED
DAL,DAL_LB_04,LB,95,ACTIVE,NONE,4,WAIVER_CLAIM,2021,1,GENERATED
DAL,DAL_LB_05,LB,73,ACTIVE,NONE,5,DRAFT,2025,1,GENERATED
DAL,DAL_LB_06,LB,94,PRACTICE_SQUAD_CANDIDATE,NONE,6,UDFA_SIGNING,2025,0,GENERATED
DAL,DAL_LB_07,LB,34,CAMP_BODY,NONE,7,DRAFT,2026,0,GENERATED
DAL,DAL_LB_08,LB,28,CAMP_BODY,NONE,8,DRAFT,2026,0,GENERATED
DAL,DAL_CB_01,CB,5,ACTIVE,NONE,1,RE_SIGNED,2021,1,GENERATED
DAL,DAL_CB_02,CB,3,ACTIVE,NFI,2,FREE_AGENCY,2014,0,GENERATED
DAL,DAL_CB_03,CB,89,ACTIVE,NONE,3,DRAFT,2026,1,GENERATED
DAL,DAL_CB_04,CB,90,ACTIVE,NONE,4,DRAFT,2025,1,GENERATED
DAL,DAL_CB_05,CB,74,ACTIVE,NONE,5,DRAFT,2023,1,GENERATED
DAL,DAL_CB_06,CB,71,ACTIVE,DAY_TO_DAY,6,FREE_AGENCY,2020,1,GENERATED
DAL,DAL_CB_07,CB,93,PRACTICE_SQUAD_CANDIDATE,NONE,7,FREE_AGENCY,2023,0,GENERATED
DAL,DAL_CB_08,CB,2,PRACTICE_SQUAD_CANDIDATE,NONE,8,UDFA_SIGNING,2025,0,GENERATED
DAL,DAL_CB_09,CB,49,CAMP_BODY,DAY_TO_DAY,9,UDFA_SIGNING,2026,0,GENERATED
DAL,DAL_CB_10,CB,98,CAMP_BODY,NONE,10,RE_SIGNED,2026,0,GENERATED
DAL,DAL_CB_11,CB,62,CAMP_BODY,NONE,11,DRAFT,2026,0,GENERATED
DAL,DAL_S_01,S,30,ACTIVE,NONE,1,DRAFT,2026,1,GENERATED
DAL,DAL_S_02,S,31,ACTIVE,NONE,2,DRAFT,2026,1,GENERATED
DAL,DAL_S_03,S,67,ACTIVE,NONE,3,WAIVER_CLAIM,2025,1,GENERATED
DAL,DAL_S_04,S,11,ACTIVE,NONE,4,DRAFT,2025,1,GENERATED
DAL,DAL_S_05,S,36,PRACTICE_SQUAD_CANDIDATE,NONE,5,DRAFT,2026,0,GENERATED
DAL,DAL_S_06,S,26,CAMP_BODY,NONE,6,UDFA_SIGNING,2025,0,GENERATED
DAL,DAL_S_07,S,53,CAMP_BODY,DAY_TO_DAY,7,DRAFT,2025,0,GENERATED
DAL,DAL_K_01,K,24,ACTIVE,NONE,1,RE_SIGNED,2021,1,GENERATED
DAL,DAL_K_02,K,76,PRACTICE_SQUAD_CANDIDATE,NONE,2,UDFA_SIGNING,2025,0,GENERATED
DAL,DAL_P_01,P,78,ACTIVE,DAY_TO_DAY,1,WAIVER_CLAIM,2021,1,GENERATED
DAL,DAL_P_02,P,7,PRACTICE_SQUAD_CANDIDATE,NONE,2,DRAFT,2025,0,GENERATED
DAL,DAL_LS_01,LS,35,ACTIVE,NONE,1,TRADE,2024,1,GENERATED
PHI,PHI_QB_01,QB,36,ACTIVE,NONE,1,TRADE,2025,1,GENERATED
PHI,PHI_QB_02,QB,42,ACTIVE,NONE,2,RE_SIGNED,2019,1,GENERATED
PHI,PHI_QB_03,QB,31,PRACTICE_SQUAD_CANDIDATE,NONE,3,FREE_AGENCY,2025,0,GENERATED
PHI,PHI_QB_04,QB,47,CAMP_BODY,NONE,4,UDFA_SIGNING,2026,0,GENERATED
PHI,PHI_RB_01,RB,34,ACTIVE,NONE,1,RE_SIGNED,2025,1,GENERATED
PHI,PHI_RB_02,RB,10,ACTIVE,NONE,2,RE_SIGNED,2022,1,GENERATED
PHI,PHI_RB_03,RB,77,ACTIVE,NONE,3,DRAFT,2026,1,GENERATED
PHI,PHI_RB_04,RB,69,PRACTICE_SQUAD_CANDIDATE,DAY_TO_DAY,4,UDFA_SIGNING,2026,0,GENERATED
PHI,PHI_RB_05,RB,60,CAMP_BODY,NONE,5,RE_SIGNED,2026,0,GENERATED
PHI,PHI_FB_01,FB,95,ACTIVE,NONE,1,DRAFT,2022,1,GENERATED
PHI,PHI_WR_01,WR,75,ACTIVE,NONE,1,TRADE,2023,1,GENERATED
PHI,PHI_WR_02,WR,26,ACTIVE,NONE,2,DRAFT,2024,1,GENERATED
PHI,PHI_WR_03,WR,29,ACTIVE,NONE,3,WAIVER_CLAIM,2026,1,GENERATED
PHI,PHI_WR_04,WR,55,ACTIVE,NONE,4,DRAFT,2024,1,GENERATED
PHI,PHI_WR_05,WR,78,ACTIVE,IR,5,RE_SIGNED,2024,0,GENERATED
PHI,PHI_WR_06,WR,56,ACTIVE,NONE,6,FREE_AGENCY,2024,1,GENERATED
PHI,PHI_WR_07,WR,91,PRACTICE_SQUAD_CANDIDATE,NONE,7,UDFA_SIGNING,2026,0,GENERATED
PHI,PHI_WR_08,WR,35,PRACTICE_SQUAD_CANDIDATE,NONE,8,WAIVER_CLAIM,2024,0,GENERATED
PHI,PHI_WR_09,WR,72,CAMP_BODY,NONE,9,DRAFT,2025,0,GENERATED
PHI,PHI_WR_10,WR,19,CAMP_BODY,NONE,10,DRAFT,2025,0,GENERATED
PHI,PHI_WR_11,WR,62,CAMP_BODY,NONE,11,DRAFT,2025,0,GENERATED
PHI,PHI_TE_01,TE,59,ACTIVE,NONE,1,DRAFT,2023,1,GENERATED
PHI,PHI_TE_02,TE,84,ACTIVE,NONE,2,FREE_AGENCY,2016,1,GENERATED
PHI,PHI_TE_03,TE,7,ACTIVE,NONE,3,DRAFT,2026,1,GENERATED
PHI,PHI_TE_04,TE,27,PRACTICE_SQUAD_CANDIDATE,NONE,4,UDFA_SIGNING,2025,0,GENERATED
PHI,PHI_TE_05,TE,74,CAMP_BODY,NONE,5,DRAFT,2025,0,GENERATED
PHI,PHI_TE_06,TE,40,CAMP_BODY,NONE,6,DRAFT,2025,0,GENERATED
PHI,PHI_OT_01,OT,5,ACTIVE,NONE,1,DRAFT,2026,1,GENERATED
PHI,PHI_OT_02,OT,61,ACTIVE,NONE,2,FREE_AGENCY,2024,1,GENERATED
PHI,PHI_OT_03,OT,44,ACTIVE,NONE,3,FREE_AGENCY,2026,1,GENERATED
PHI,PHI_OT_04,OT,79,ACTIVE,NONE,4,DRAFT,2025,1,GENERATED
PHI,PHI_OT_05,OT,20,PRACTICE_SQUAD_CANDIDATE,NONE,5,DRAFT,2023,0,GENERATED
PHI,PHI_OT_06,OT,51,CAMP_BODY,NONE,6,DRAFT,2026,0,GENERATED
PHI,PHI_OG_01,OG,92,ACTIVE,NONE,1,DRAFT,2024,1,GENERATED
PHI,PHI_OG_02,OG,80,ACTIVE,NONE,2,DRAFT,2024,1,GENERATED
PHI,PHI_OG_03,OG,43,ACTIVE,NONE,3,UDFA_SIGNING,2026,1,GENERATED
PHI,PHI_OG_04,OG,87,ACTIVE,NONE,4,FREE_AGENCY,2024,1,GENERATED
PHI,PHI_OG_05,OG,18,PRACTICE_SQUAD_CANDIDATE,DAY_TO_DAY,5,FREE_AGENCY,2026,0,GENERATED
PHI,PHI_OG_06,OG,39,CAMP_BODY,NONE,6,UDFA_SIGNING,2025,0,GENERATED
PHI,PHI_C_01,C,76,ACTIVE,NONE,1,DRAFT,2025,1,GENERATED
PHI,PHI_C_02,C,33,ACTIVE,NONE,2,FREE_AGENCY,2026,1,GENERATED
PHI,PHI_C_03,C,24,PRACTICE_SQUAD_CANDIDATE,NONE,3,DRAFT,2025,0,GENERATED
PHI,PHI_EDGE_01,EDGE,32,ACTIVE,NONE,1,DRAFT,2023,1,GENERATED
PHI,PHI_EDGE_02,EDGE,2,ACTIVE,NONE,2,RE_SIGNED,2022,1,GENERATED
PHI,PHI_EDGE_03,EDGE,83,ACTIVE,NONE,3,DRAFT,2025,1,GENERATED
PHI,PHI_EDGE_04,EDGE,70,ACTIVE,NONE,4,UDFA_SIGNING,2025,1,GENERATED
PHI,PHI_EDGE_05,EDGE,30,ACTIVE,NONE,5,RE_SIGNED,2020,1,GENERATED
PHI,PHI_EDGE_06,EDGE,9,PRACTICE_SQUAD_CANDIDATE,NONE,6,DRAFT,2026,0,GENERATED
PHI,PHI_EDGE_07,EDGE,48,PRACTICE_SQUAD_CANDIDATE,NONE,7,DRAFT,2025,0,GENERATED
PHI,PHI_EDGE_08,EDGE,81,CAMP_BODY,NONE,8,UDFA_SIGNING,2025,0,GENERATED
PHI,PHI_EDGE_09,EDGE,15,CAMP_BODY,NONE,9,DRAFT,2025,0,GENERATED
PHI,PHI_DT_01,DT,57,ACTIVE,NONE,1,DRAFT,2023,1,GENERATED
PHI,PHI_DT_02,DT,64,ACTIVE,NONE,2,DRAFT,2025,1,GENERATED
PHI,PHI_DT_03,DT,46,ACTIVE,NONE,3,TRADE,2020,1,GENERATED
PHI,PHI_DT_04,DT,85,ACTIVE,NONE,4,DRAFT,2024,1,GENERATED
PHI,PHI_DT_05,DT,50,ACTIVE,NONE,5,DRAFT,2025,1,GENERATED
PHI,PHI_DT_06,DT,82,PRACTICE_SQUAD_CANDIDATE,NONE,6,UDFA_SIGNING,2026,0,GENERATED
PHI,PHI_DT_07,DT,94,CAMP_BODY,NONE,7,UDFA_SIGNING,2026,0,GENERATED
PHI,PHI_DT_08,DT,99,CAMP_BODY,NONE,8,DRAFT,2025,0,GENERATED
PHI,PHI_LB_01,LB,86,ACTIVE,NONE,1,TRADE,2023,1,GENERATED
PHI,PHI_LB_02,LB,65,ACTIVE,NONE,2,DRAFT,2025,1,GENERATED
PHI,PHI_LB_03,LB,98,ACTIVE,NONE,3,UDFA_SIGNING,2025,1,GENERATED
PHI,PHI_LB_04,LB,11,ACTIVE,DAY_TO_DAY,4,DRAFT,2026,1,GENERATED
PHI,PHI_LB_05,LB,38,ACTIVE,NONE,5,WAIVER_CLAIM,2024,1,GENERATED
PHI,PHI_LB_06,LB,28,PRACTICE_SQUAD_CANDIDATE,NONE,6,FREE_AGENCY,2025,0,GENERATED
PHI,PHI_LB_07,LB,97,CAMP_BODY,NONE,7,UDFA_SIGNING,2025,0,GENERATED
PHI,PHI_LB_08,LB,17,CAMP_BODY,NONE,8,UDFA_SIGNING,2025,0,GENERATED
PHI,PHI_CB_01,CB,63,ACTIVE,NFI,1,DRAFT,2023,0,GENERATED
PHI,PHI_CB_02,CB,37,ACTIVE,NONE,2,TRADE,2015,1,GENERATED
PHI,PHI_CB_03,CB,68,ACTIVE,NONE,3,RE_SIGNED,2024,1,GENERATED
PHI,PHI_CB_04,CB,8,ACTIVE,NONE,4,DRAFT,2026,1,GENERATED
PHI,PHI_CB_05,CB,90,ACTIVE,NONE,5,DRAFT,2025,1,GENERATED
PHI,PHI_CB_06,CB,71,ACTIVE,DAY_TO_DAY,6,FREE_AGENCY,2025,1,GENERATED
PHI,PHI_CB_07,CB,93,PRACTICE_SQUAD_CANDIDATE,DAY_TO_DAY,7,FREE_AGENCY,2024,0,GENERATED
PHI,PHI_CB_08,CB,3,PRACTICE_SQUAD_CANDIDATE,NONE,8,DRAFT,2025,0,GENERATED
PHI,PHI_CB_09,CB,66,CAMP_BODY,NONE,9,TRADE,2024,0,GENERATED
PHI,PHI_CB_10,CB,13,CAMP_BODY,NONE,10,UDFA_SIGNING,2025,0,GENERATED
PHI,PHI_CB_11,CB,96,CAMP_BODY,NONE,11,DRAFT,2026,0,GENERATED
PHI,PHI_S_01,S,89,ACTIVE,NONE,1,DRAFT,2026,1,GENERATED
PHI,PHI_S_02,S,1,ACTIVE,NONE,2,DRAFT,2025,1,GENERATED
PHI,PHI_S_03,S,67,ACTIVE,NONE,3,DRAFT,2025,1,GENERATED
PHI,PHI_S_04,S,52,ACTIVE,NONE,4,FREE_AGENCY,2019,1,GENERATED
PHI,PHI_S_05,S,21,PRACTICE_SQUAD_CANDIDATE,NONE,5,DRAFT,2024,0,GENERATED
PHI,PHI_S_06,S,41,CAMP_BODY,NONE,6,UDFA_SIGNING,2025,0,GENERATED
PHI,PHI_S_07,S,23,CAMP_BODY,NONE,7,DRAFT,2026,0,GENERATED
PHI,PHI_K_01,K,49,ACTIVE,NONE,1,WAIVER_CLAIM,2020,1,GENERATED
PHI,PHI_K_02,K,25,PRACTICE_SQUAD_CANDIDATE,NONE,2,UDFA_SIGNING,2025,0,GENERATED
PHI,PHI_P_01,P,88,ACTIVE,IR,1,DRAFT,2024,0,GENERATED
PHI,PHI_P_02,P,45,PRACTICE_SQUAD_CANDIDATE,NONE,2,UDFA_SIGNING,2025,0,GENERATED
PHI,PHI_LS_01,LS,53,ACTIVE,NONE,1,DRAFT,2025,1,GENERATED
WAS,WAS_QB_01,QB,64,ACTIVE,NONE,1,DRAFT,2026,1,GENERATED
WAS,WAS_QB_02,QB,56,ACTIVE,NONE,2,FREE_AGENCY,2026,1,GENERATED
WAS,WAS_QB_03,QB,30,PRACTICE_SQUAD_CANDIDATE,NONE,3,FREE_AGENCY,2025,0,GENERATED
WAS,WAS_QB_04,QB,98,CAMP_BODY,DAY_TO_DAY,4,DRAFT,2025,0,GENERATED
WAS,WAS_RB_01,RB,38,ACTIVE,NONE,1,FREE_AGENCY,2025,1,GENERATED
WAS,WAS_RB_02,RB,89,ACTIVE,NONE,2,DRAFT,2026,1,GENERATED
WAS,WAS_RB_03,RB,58,ACTIVE,NONE,3,DRAFT,2022,1,GENERATED
WAS,WAS_RB_04,RB,39,PRACTICE_SQUAD_CANDIDATE,NONE,4,DRAFT,2025,0,GENERATED
WAS,WAS_RB_05,RB,63,CAMP_BODY,NONE,5,DRAFT,2025,0,GENERATED
WAS,WAS_FB_01,FB,4,ACTIVE,NONE,1,FREE_AGENCY,2022,1,GENERATED
WAS,WAS_WR_01,WR,60,ACTIVE,NONE,1,RE_SIGNED,2013,1,GENERATED
WAS,WAS_WR_02,WR,67,ACTIVE,PUP,2,DRAFT,2024,0,GENERATED
WAS,WAS_WR_03,WR,34,ACTIVE,NONE,3,DRAFT,2026,1,GENERATED
WAS,WAS_WR_04,WR,51,ACTIVE,NONE,4,FREE_AGENCY,2019,1,GENERATED
WAS,WAS_WR_05,WR,15,ACTIVE,NONE,5,FREE_AGENCY,2020,1,GENERATED
WAS,WAS_WR_06,WR,54,ACTIVE,NONE,6,FREE_AGENCY,2023,1,GENERATED
WAS,WAS_WR_07,WR,65,PRACTICE_SQUAD_CANDIDATE,NONE,7,DRAFT,2026,0,GENERATED
WAS,WAS_WR_08,WR,97,PRACTICE_SQUAD_CANDIDATE,NFI,8,DRAFT,2026,0,GENERATED
WAS,WAS_WR_09,WR,24,CAMP_BODY,NONE,9,UDFA_SIGNING,2025,0,GENERATED
WAS,WAS_WR_10,WR,6,CAMP_BODY,NONE,10,UDFA_SIGNING,2025,0,GENERATED
WAS,WAS_WR_11,WR,21,CAMP_BODY,NONE,11,DRAFT,2026,0,GENERATED
WAS,WAS_TE_01,TE,83,ACTIVE,NONE,1,DRAFT,2024,1,GENERATED
WAS,WAS_TE_02,TE,87,ACTIVE,DAY_TO_DAY,2,DRAFT,2024,1,GENERATED
WAS,WAS_TE_03,TE,69,ACTIVE,NONE,3,RE_SIGNED,2025,1,GENERATED
WAS,WAS_TE_04,TE,44,PRACTICE_SQUAD_CANDIDATE,NONE,4,WAIVER_CLAIM,2024,0,GENERATED
WAS,WAS_TE_05,TE,9,CAMP_BODY,NONE,5,FREE_AGENCY,2025,0,GENERATED
WAS,WAS_TE_06,TE,77,CAMP_BODY,NONE,6,DRAFT,2025,0,GENERATED
WAS,WAS_OT_01,OT,52,ACTIVE,NONE,1,DRAFT,2022,1,GENERATED
WAS,WAS_OT_02,OT,43,ACTIVE,NONE,2,DRAFT,2024,1,GENERATED
WAS,WAS_OT_03,OT,10,ACTIVE,NONE,3,FREE_AGENCY,2026,1,GENERATED
WAS,WAS_OT_04,OT,28,ACTIVE,NONE,4,FREE_AGENCY,2021,1,GENERATED
WAS,WAS_OT_05,OT,79,PRACTICE_SQUAD_CANDIDATE,NONE,5,UDFA_SIGNING,2025,0,GENERATED
WAS,WAS_OT_06,OT,70,CAMP_BODY,NONE,6,FREE_AGENCY,2024,0,GENERATED
WAS,WAS_OG_01,OG,19,ACTIVE,DAY_TO_DAY,1,TRADE,2014,1,GENERATED
WAS,WAS_OG_02,OG,32,ACTIVE,NONE,2,DRAFT,2025,1,GENERATED
WAS,WAS_OG_03,OG,33,ACTIVE,NONE,3,DRAFT,2025,1,GENERATED
WAS,WAS_OG_04,OG,72,ACTIVE,NONE,4,WAIVER_CLAIM,2024,1,GENERATED
WAS,WAS_OG_05,OG,8,PRACTICE_SQUAD_CANDIDATE,NONE,5,DRAFT,2026,0,GENERATED
WAS,WAS_OG_06,OG,22,CAMP_BODY,NONE,6,DRAFT,2024,0,GENERATED
WAS,WAS_C_01,C,23,ACTIVE,NONE,1,RE_SIGNED,2026,1,GENERATED
WAS,WAS_C_02,C,90,ACTIVE,NONE,2,FREE_AGENCY,2022,1,GENERATED
WAS,WAS_C_03,C,50,PRACTICE_SQUAD_CANDIDATE,NONE,3,RE_SIGNED,2021,0,GENERATED
WAS,WAS_EDGE_01,EDGE,71,ACTIVE,NONE,1,FREE_AGENCY,2021,1,GENERATED
WAS,WAS_EDGE_02,EDGE,75,ACTIVE,NONE,2,FREE_AGENCY,2019,1,GENERATED
WAS,WAS_EDGE_03,EDGE,61,ACTIVE,NONE,3,DRAFT,2026,1,GENERATED
WAS,WAS_EDGE_04,EDGE,73,ACTIVE,NONE,4,FREE_AGENCY,2023,1,GENERATED
WAS,WAS_EDGE_05,EDGE,80,ACTIVE,NONE,5,DRAFT,2023,1,GENERATED
WAS,WAS_EDGE_06,EDGE,92,PRACTICE_SQUAD_CANDIDATE,NONE,6,FREE_AGENCY,2024,0,GENERATED
WAS,WAS_EDGE_07,EDGE,48,PRACTICE_SQUAD_CANDIDATE,NONE,7,DRAFT,2024,0,GENERATED
WAS,WAS_EDGE_08,EDGE,93,CAMP_BODY,NONE,8,UDFA_SIGNING,2025,0,GENERATED
WAS,WAS_EDGE_09,EDGE,53,CAMP_BODY,NONE,9,FREE_AGENCY,2025,0,GENERATED
WAS,WAS_DT_01,DT,96,ACTIVE,NONE,1,FREE_AGENCY,2022,1,GENERATED
WAS,WAS_DT_02,DT,45,ACTIVE,NONE,2,FREE_AGENCY,2023,1,GENERATED
WAS,WAS_DT_03,DT,12,ACTIVE,NONE,3,FREE_AGENCY,2024,1,GENERATED
WAS,WAS_DT_04,DT,85,ACTIVE,NONE,4,DRAFT,2023,1,GENERATED
WAS,WAS_DT_05,DT,40,ACTIVE,NONE,5,FREE_AGENCY,2026,1,GENERATED
WAS,WAS_DT_06,DT,13,PRACTICE_SQUAD_CANDIDATE,PUP,6,DRAFT,2025,0,GENERATED
WAS,WAS_DT_07,DT,25,CAMP_BODY,NONE,7,UDFA_SIGNING,2026,0,GENERATED
WAS,WAS_DT_08,DT,94,CAMP_BODY,NONE,8,DRAFT,2026,0,GENERATED
WAS,WAS_LB_01,LB,84,ACTIVE,NONE,1,FREE_AGENCY,2026,1,GENERATED
WAS,WAS_LB_02,LB,26,ACTIVE,DAY_TO_DAY,2,DRAFT,2024,1,GENERATED
WAS,WAS_LB_03,LB,66,ACTIVE,NONE,3,WAIVER_CLAIM,2024,1,GENERATED
WAS,WAS_LB_04,LB,42,ACTIVE,DAY_TO_DAY,4,DRAFT,2025,1,GENERATED
WAS,WAS_LB_05,LB,16,ACTIVE,DAY_TO_DAY,5,WAIVER_CLAIM,2022,1,GENERATED
WAS,WAS_LB_06,LB,55,PRACTICE_SQUAD_CANDIDATE,DAY_TO_DAY,6,DRAFT,2026,0,GENERATED
WAS,WAS_LB_07,LB,14,CAMP_BODY,NONE,7,UDFA_SIGNING,2025,0,GENERATED
WAS,WAS_LB_08,LB,3,CAMP_BODY,NONE,8,DRAFT,2026,0,GENERATED
WAS,WAS_CB_01,CB,59,ACTIVE,NONE,1,DRAFT,2024,1,GENERATED
WAS,WAS_CB_02,CB,46,ACTIVE,NONE,2,DRAFT,2026,1,GENERATED
WAS,WAS_CB_03,CB,29,ACTIVE,NONE,3,FREE_AGENCY,2024,1,GENERATED
WAS,WAS_CB_04,CB,74,ACTIVE,NONE,4,DRAFT,2025,1,GENERATED
WAS,WAS_CB_05,CB,2,ACTIVE,NONE,5,RE_SIGNED,2020,1,GENERATED
WAS,WAS_CB_06,CB,11,ACTIVE,NONE,6,TRADE,2023,1,GENERATED
WAS,WAS_CB_07,CB,31,PRACTICE_SQUAD_CANDIDATE,NONE,7,DRAFT,2026,0,GENERATED
WAS,WAS_CB_08,CB,91,PRACTICE_SQUAD_CANDIDATE,NONE,8,UDFA_SIGNING,2026,0,GENERATED
WAS,WAS_CB_09,CB,41,CAMP_BODY,NONE,9,UDFA_SIGNING,2026,0,GENERATED
WAS,WAS_CB_10,CB,86,CAMP_BODY,NONE,10,UDFA_SIGNING,2026,0,GENERATED
WAS,WAS_CB_11,CB,95,CAMP_BODY,NONE,11,DRAFT,2026,0,GENERATED
