competition_type,coverage_grade,games,overall_grade,pass_block_grade,pass_rush_grade,passing_grade,player_id,position,qualified,receiving_grade,run_block_grade,run_defense_grade,rushing_grade,season,snaps,special_teams_grade,tackling_grade,team_id
REGULAR_SEASON,64.1,17,66.2,,63.2,,PHI_LB_04,LB,1,,,64.3,,2029,777,,63.8,IND
REGULAR_SEASON,70.7,17,75.4,,63.4,,GB_LB_03,LB,1,,,65.5,,2029,786,,75.2,IND
REGULAR_SEASON,53.3,2,46.7,,53.0,,IND_LB_02,LB,0,,,45.2,,2029,98,,38.1,IND
REGULAR_SEASON,78.6,17,86.6,,,,IND_CB_01,CB,1,,,78.6,,2029,836,,80.3,IND
REGULAR_SEASON,60.3,17,58.4,,,,PIT_CB_01,CB,1,,,66.2,,2029,858,,58.8,IND
REGULAR_SEASON,71.9,17,83.9,,,,IND_CB_02,CB,1,,,81.2,,2029,834,,80.4,IND
REGULAR_SEASON,58.1,17,62.3,,,,IND_CB_03,CB,1,,,64.0,,2029,821,,67.7,IND
REGULAR_SEASON,74.7,17,77.6,,,,CAR_S_02,S,1,,,73.2,,2029,858,,72.1,IND
REGULAR_SEASON,61.5,17,70.3,,,,MIA_S_02,S,1,,,67.5,,2029,878,,77.9,IND
REGULAR_SEASON,66.8,9,66.5,,,,P100491_S,S,1,,,62.3,,2029,474,,72.8,IND
REGULAR_SEASON,,17,77.8,,,,ARI_K_01,K,1,,,,,2029,102,77.2,,IND
REGULAR_SEASON,,10,80.8,,,,IND_P_01,P,1,,,,,2029,50,74.2,,IND
REGULAR_SEASON,,15,76.7,,,76.3,SF_QB_01,QB,1,,,,71.3,2029,955,,,TEN
REGULAR_SEASON,,13,52.3,56.4,,,IND_RB_02,RB,1,54.5,,,57.3,2029,436,,,TEN
REGULAR_SEASON,,17,70.7,,,,ATL_WR_02,WR,1,67.1,66.0,,,2029,747,,,TEN
REGULAR_SEASON,,17,77.7,,,,TEN_WR_03,WR,1,77.9,71.8,,,2029,720,,,TEN
REGULAR_SEASON,,15,79.0,,,,DAL_WR_03,WR,1,70.1,74.9,,,2029,651,,,TEN
REGULAR_SEASON,,17,64.3,,,,TEN_WR_02,WR,1,62.0,60.7,,,2029,782,,,TEN
REGULAR_SEASON,,17,79.4,73.5,,,TEN_TE_03,TE,1,72.9,69.7,,,2029,680,,,TEN
REGULAR_SEASON,,17,75.7,76.4,,,CAR_OT_02,OT,1,,67.3,,,2029,1114,,,TEN
REGULAR_SEASON,,14,77.3,72.2,,,CLE_OT_01,OT,1,,73.3,,,2029,913,,,TEN
REGULAR_SEASON,,17,78.9,75.2,,,BAL_OG_02,OG,1,,78.7,,,2029,1106,,,TEN
REGULAR_SEASON,,17,58.5,63.8,,,CAR_OG_04,OG,1,,61.8,,,2029,1119,,,TEN
REGULAR_SEASON,,17,67.7,65.4,,,P100005_C,C,1,,71.0,,,2029,1114,,,TEN
REGULAR_SEASON,,17,85.7,,78.5,,NO_EDGE_02,EDGE,1,,,78.4,,2029,737,,77.3,TEN
REGULAR_SEASON,,17,67.2,,64.5,,LAC_EDGE_01,EDGE,1,,,67.3,,2029,736,,65.8,TEN
REGULAR_SEASON,,10,67.6,,65.4,,CHI_EDGE_02,EDGE,1,,,62.6,,2029,430,,66.1,TEN
REGULAR_SEASON,,8,70.3,,72.7,,P100375_EDGE,EDGE,1,,,63.8,,2029,345,,76.6,TEN
REGULAR_SEASON,,16,68.2,,66.0,,TEN_DT_01,DT,1,,,66.1,,2029,601,,67.9,TEN
REGULAR_SEASON,,16,66.8,,65.2,,TEN_DT_04,DT,1,,,66.3,,2029,605,,67.4,TEN
REGULAR_SEASON,,4,75.3,,62.5,,ATL_DT_05,DT,0,,,81.8,,2029,150,,59.0,TEN
REGULAR_SEASON,64.1,16,73.6,,80.0,,TEN_LB_01,LB,1,,,74.2,,2029,723,,67.1,TEN
REGULAR_SEASON,68.1,17,70.0,,65.0,,DET_LB_04,LB,1,,,71.5,,2029,754,,65.4,TEN
REGULAR_SEASON,59.1,17,63.3,,63.4,,TEN_LB_04,LB,1,,,57.0,,2029,788,,63.8,TEN
REGULAR_SEASON,67.6,17,69.6,,,,CLE_CB_02,CB,1,,,67.3,,2029,871,,69.6,TEN
REGULAR_SEASON,66.6,17,66.8,,,,LAR_CB_08,CB,1,,,64.7,,2029,826,,66.6,TEN
REGULAR_SEASON,56.4,17,58.1,,,,PIT_CB_04,CB,1,,,63.1,,2029,861,,64.8,TEN
REGULAR_SEASON,70.4,17,77.8,,,,TEN_CB_04,CB,1,,,75.4,,2029,840,,70.6,TEN
REGULAR_SEASON,71.2,13,80.2,,,,TEN_S_01,S,1,,,74.2,,2029,688,,72.3,TEN
REGULAR_SEASON,63.5,5,64.8,,,,FA_S_181,S,0,,,70.4,,2029,273,,68.1,TEN
REGULAR_SEASON,69.5,17,72.9,,,,CLE_S_03,S,1,,,69.4,,2029,878,,73.4,TEN
REGULAR_SEASON,,14,65.6,,,,MIN_K_01,K,1,,,,,2029,84,67.9,,TEN
REGULAR_SEASON,,17,67.6,,,,PIT_P_01,P,1,,,,,2029,85,65.6,,TEN
REGULAR_SEASON,,16,85.7,,,78.1,P100809_QB,QB,1,,,,78.3,2029,1030,,,LAC
REGULAR_SEASON,,14,59.5,61.2,,,MIA_RB_04,RB,1,62.6,,,63.8,2029,408,,,LAC
REGULAR_SEASON,,17,64.8,61.8,,,P100430_RB,RB,1,64.1,,,64.3,2029,373,,,LAC
REGULAR_SEASON,,13,66.4,71.4,,,HOU_RB_02,RB,1,69.6,,,65.1,2029,211,,,LAC
REGULAR_SEASON,,17,77.7,,,,SF_WR_02,WR,1,78.1,74.4,,,2029,757,,,LAC
REGULAR_SEASON,,16,64.6,,,,ARI_WR_03,WR,1,63.9,59.5,,,2029,705,,,LAC
REGULAR_SEASON,,11,66.5,,,,LAC_WR_03,WR,1,66.7,71.6,,,2029,477,,,LAC
REGULAR_SEASON,,8,75.7,,,,BUF_WR_06,WR,1,74.2,76.0,,,2029,346,,,LAC
REGULAR_SEASON,,17,69.4,65.5,,,KC_TE_04,TE,1,63.4,63.4,,,2029,668,,,LAC
REGULAR_SEASON,,17,58.9,54.6,,,MIN_TE_02,TE,1,56.2,61.7,,,2029,665,,,LAC
REGULAR_SEASON,,17,84.5,79.1,,,DEN_OT_02,OT,1,,82.4,,,2029,1097,,,LAC
REGULAR_SEASON,,17,70.4,68.3,,,P100581_OT,OT,1,,70.8,,,2029,1107,,,LAC
REGULAR_SEASON,,12,64.0,61.0,,,P100853_OG,OG,1,,63.8,,,2029,800,,,LAC
REGULAR_SEASON,,17,46.3,52.4,,,LAC_OG_03,OG,1,,50.0,,,2029,1097,,,LAC
REGULAR_SEASON,,17,81.3,79.8,,,GB_C_01,C,1,,74.5,,,2029,1096,,,LAC
REGULAR_SEASON,,14,70.3,,69.4,,P100221_EDGE,EDGE,1,,,64.0,,2029,632,,64.8,LAC
REGULAR_SEASON,,17,66.6,,65.2,,P100009_EDGE,EDGE,1,,,65.0,,2029,720,,65.3,LAC
REGULAR_SEASON,,17,50.7,,46.3,,P100452_EDGE,EDGE,1,,,58.6,,2029,718,,59.1,LAC
REGULAR_SEASON,,15,74.2,,74.8,,SEA_DT_02,DT,1,,,67.3,,2029,572,,67.4,LAC
REGULAR_SEASON,,14,71.2,,70.4,,JAX_DT_04,DT,1,,,61.2,,2029,533,,66.0,LAC
REGULAR_SEASON,,17,87.6,,84.4,,DET_DT_03,DT,1,,,80.9,,2029,627,,84.8,LAC
REGULAR_SEASON,48.5,16,53.0,,58.2,,SF_LB_05,LB,1,,,60.1,,2029,729,,51.5,LAC
REGULAR_SEASON,57.3,17,63.3,,60.3,,P100710_LB,LB,1,,,61.6,,2029,797,,64.2,LAC
REGULAR_SEASON,71.0,17,76.1,,,,P100422_CB,CB,1,,,74.2,,2029,816,,67.1,LAC
REGULAR_SEASON,72.5,15,77.3,,,,LAC_CB_02,CB,1,,,73.7,,2029,737,,80.7,LAC
REGULAR_SEASON,63.9,13,66.1,,,,P100075_S,S,1,,,63.9,,2029,658,,64.9,LAC
REGULAR_SEASON,66.0,17,63.5,,,,LAC_S_02,S,1,,,61.0,,2029,872,,58.8,LAC
REGULAR_SEASON,72.1,17,67.5,,,,P100158_S,S,1,,,62.4,,2029,903,,63.6,LAC
REGULAR_SEASON,,15,67.0,,,,TEN_K_01,K,1,,,,,2029,90,71.8,,LAC
REGULAR_SEASON,,17,56.8,,,,LAC_P_01,P,1,,,,,2029,85,58.9,,LAC
REGULAR_SEASON,,13,88.3,,,83.2,DEN_QB_01,QB,1,,,,79.6,2029,853,,,DEN
REGULAR_SEASON,,12,61.4,64.9,,,P100857_RB,RB,1,60.4,,,61.8,2029,364,,,DEN
REGULAR_SEASON,,14,83.4,,,,DEN_WR_01,WR,1,76.2,72.9,,,2029,612,,,DEN
REGULAR_SEASON,,3,73.0,,,,CAR_WR_05,WR,0,70.0,76.8,,,2029,135,,,DEN
REGULAR_SEASON,,17,82.8,,,,CAR_WR_06,WR,1,71.1,77.6,,,2029,706,,,DEN
REGULAR_SEASON,,17,58.9,,,,PIT_WR_07,WR,1,61.0,60.1,,,2029,757,,,DEN
REGULAR_SEASON,,17,59.8,56.6,,,SF_TE_01,TE,1,59.1,58.2,,,2029,684,,,DEN
REGULAR_SEASON,,17,67.1,65.5,,,P100730_TE,TE,1,66.4,67.6,,,2029,678,,,DEN
REGULAR_SEASON,,17,72.9,71.3,,,GB_OT_01,OT,1,,69.1,,,2029,1093,,,DEN
REGULAR_SEASON,,1,64.3,56.5,,,TEN_OT_04,OT,0,,42.4,,,2029,59,,,DEN
REGULAR_SEASON,,16,81.7,77.2,,,SF_OG_01,OG,1,,74.5,,,2029,1061,,,DEN
REGULAR_SEASON,,2,48.1,46.8,,,P100541_OG,OG,0,,46.7,,,2029,127,,,DEN
REGULAR_SEASON,,17,80.7,74.7,,,LV_C_01,C,1,,76.6,,,2029,1116,,,DEN
REGULAR_SEASON,,17,75.6,,68.9,,BAL_EDGE_02,EDGE,1,,,65.4,,2029,736,,77.9,DEN
REGULAR_SEASON,,17,65.8,,65.5,,GB_EDGE_03,EDGE,1,,,60.8,,2029,764,,60.2,DEN
REGULAR_SEASON,,15,54.9,,50.4,,LV_EDGE_01,EDGE,1,,,54.3,,2029,647,,54.3,DEN
REGULAR_SEASON,,17,61.5,,58.9,,P100114_EDGE,EDGE,1,,,61.0,,2029,730,,63.9,DEN
REGULAR_SEASON,,17,73.0,,66.2,,DEN_DT_02,DT,1,,,70.2,,2029,632,,69.7,DEN
REGULAR_SEASON,,17,67.2,,61.4,,SF_DT_02,DT,1,,,63.6,,2029,631,,67.8,DEN
REGULAR_SEASON,,17,71.7,,68.5,,P100826_DT,DT,1,,,68.4,,2029,625,,72.1,DEN
REGULAR_SEASON,74.3,16,82.4,,76.2,,LV_LB_01,LB,1,,,72.4,,2029,725,,78.6,DEN
REGULAR_SEASON,56.9,16,62.4,,64.6,,TB_LB_01,LB,1,,,59.9,,2029,689,,69.0,DEN
REGULAR_SEASON,48.8,3,43.1,,54.3,,P100224_LB,LB,0,,,58.5,,2029,140,,44.4,DEN
REGULAR_SEASON,74.5,13,87.5,,,,DEN_CB_03,CB,1,,,81.4,,2029,626,,77.1,DEN
REGULAR_SEASON,55.0,17,60.7,,,,NO_CB_02,CB,1,,,65.8,,2029,823,,61.4,DEN
REGULAR_SEASON,69.4,13,74.5,,,,BAL_CB_01,CB,1,,,70.8,,2029,631,,72.5,DEN
REGULAR_SEASON,67.7,9,59.9,,,,NYG_CB_01,CB,1,,,60.5,,2029,442,,63.4,DEN
REGULAR_SEASON,82.6,17,87.3,,,,PHI_S_02,S,1,,,83.7,,2029,880,,79.2,DEN
REGULAR_SEASON,79.6,17,81.2,,,,BUF_S_02,S,1,,,70.6,,2029,882,,74.2,DEN
REGULAR_SEASON,54.3,2,48.8,,,,P100501_S,S,0,,,51.9,,2029,90,,43.6,DEN
REGULAR_SEASON,,17,69.5,,,,P100081_P,P,1,,,,,2029,85,66.9,,DEN
REGULAR_SEASON,,12,85.6,,,79.5,GB_QB_01,QB,1,,,,78.3,2029,726,,,GB
REGULAR_SEASON,,11,43.9,54.2,,,P100831_RB,RB,1,49.0,,,52.7,2029,328,,,GB
REGULAR_SEASON,,17,58.4,58.4,,,P100790_RB,RB,1,58.9,,,60.9,2029,441,,,GB
REGULAR_SEASON,,11,85.8,,,,NYJ_WR_02,WR,1,80.2,78.7,,,2029,479,,,GB
REGULAR_SEASON,,15,73.7,,,,LV_WR_01,WR,1,70.4,70.3,,,2029,667,,,GB
REGULAR_SEASON,,17,56.1,,,,P100331_WR,WR,1,57.8,63.2,,,2029,731,,,GB
REGULAR_SEASON,,16,56.4,,,,P100566_WR,WR,1,59.5,58.2,,,2029,689,,,GB
REGULAR_SEASON,,16,63.9,63.3,,,CAR_TE_01,TE,1,62.1,72.1,,,2029,635,,,GB
REGULAR_SEASON,,17,68.9,67.0,,,P100547_TE,TE,1,65.7,66.6,,,2029,675,,,GB
REGULAR_SEASON,,14,57.2,59.9,,,P100507_OT,OT,1,,59.0,,,2029,927,,,GB
REGULAR_SEASON,,2,40.6,35.6,,,P100571_OT,OT,0,,46.9,,,2029,133,,,GB
REGULAR_SEASON,,11,65.1,75.5,,,ARI_OG_05,OG,1,,60.7,,,2029,731,,,GB
REGULAR_SEASON,,17,60.5,60.4,,,GB_C_02,C,1,,59.8,,,2029,1121,,,GB
REGULAR_SEASON,,14,65.3,,62.1,,P100882_EDGE,EDGE,1,,,65.3,,2029,599,,62.1,GB
REGULAR_SEASON,,17,85.0,,76.3,,P100797_EDGE,EDGE,1,,,82.4,,2029,753,,78.7,GB
REGULAR_SEASON,,14,55.6,,57.1,,P100483_EDGE,EDGE,1,,,53.9,,2029,610,,61.0,GB
REGULAR_SEASON,,17,49.6,,58.6,,P100869_EDGE,EDGE,1,,,51.2,,2029,744,,54.5,GB
REGULAR_SEASON,,13,87.1,,78.6,,GB_DT_01,DT,1,,,83.8,,2029,494,,77.2,GB
REGULAR_SEASON,,16,72.3,,69.1,,GB_DT_04,DT,1,,,68.5,,2029,615,,70.9,GB
REGULAR_SEASON,69.6,15,69.8,,70.5,,LAR_LB_01,LB,1,,,69.3,,2029,673,,72.1,GB
REGULAR_SEASON,70.6,16,70.0,,69.4,,NYJ_LB_01,LB,1,,,70.1,,2029,709,,74.7,GB
REGULAR_SEASON,70.4,16,69.0,,65.1,,P100185_LB,LB,1,,,67.3,,2029,727,,68.7,GB
REGULAR_SEASON,71.6,17,79.8,,,,DET_CB_01,CB,1,,,69.5,,2029,867,,80.5,GB
REGULAR_SEASON,59.9,17,64.2,,,,P100131_CB,CB,1,,,61.1,,2029,831,,58.4,GB
REGULAR_SEASON,53.0,13,43.8,,,,NYJ_CB_01,CB,1,,,48.4,,2029,636,,48.9,GB
REGULAR_SEASON,59.8,17,62.5,,,,P100180_CB,CB,1,,,64.6,,2029,853,,62.6,GB
REGULAR_SEASON,69.2,17,67.6,,,,DET_S_03,S,1,,,63.8,,2029,882,,67.0,GB
REGULAR_SEASON,68.2,17,62.8,,,,HOU_S_04,S,1,,,61.8,,2029,869,,60.7,GB
REGULAR_SEASON,70.3,17,65.9,,,,MIN_S_05,S,1,,,66.6,,2029,887,,69.7,GB
REGULAR_SEASON,,17,82.0,,,,P100306_K,K,1,,,,,2029,102,78.3,,GB
REGULAR_SEASON,,11,66.2,,,,BAL_P_01,P,1,,,,,2029,55,61.5,,GB
REGULAR_SEASON,,11,74.1,,,68.3,KC_QB_02,QB,1,,,,63.1,2029,694,,,CHI
REGULAR_SEASON,,17,70.0,67.4,,,NE_RB_01,RB,1,71.2,,,65.4,2029,599,,,CHI
REGULAR_SEASON,,17,75.8,,,,P100322_WR,WR,1,71.0,83.1,,,2029,728,,,CHI
REGULAR_SEASON,,12,65.7,,,,P100386_WR,WR,1,62.9,64.8,,,2029,535,,,CHI
REGULAR_SEASON,,9,52.6,,,,CHI_WR_06,WR,1,52.2,52.8,,,2029,395,,,CHI
REGULAR_SEASON,,13,67.8,64.2,,,CHI_TE_01,TE,1,65.7,60.2,,,2029,531,,,CHI
REGULAR_SEASON,,17,70.8,65.6,,,CHI_OT_02,OT,1,,67.2,,,2029,1101,,,CHI
REGULAR_SEASON,,2,60.2,53.9,,,CAR_OT_03,OT,0,,71.9,,,2029,116,,,CHI
REGULAR_SEASON,,8,66.9,70.0,,,CAR_OG_02,OG,1,,70.6,,,2029,544,,,CHI
REGULAR_SEASON,,17,56.2,58.4,,,TB_C_02,C,1,,56.7,,,2029,1117,,,CHI
REGULAR_SEASON,,14,80.4,,77.9,,LAR_EDGE_01,EDGE,1,,,80.7,,2029,609,,75.3,CHI
REGULAR_SEASON,,17,68.6,,69.2,,CHI_EDGE_03,EDGE,1,,,60.6,,2029,776,,69.6,CHI
REGULAR_SEASON,,9,64.3,,66.8,,ATL_EDGE_05,EDGE,1,,,67.0,,2029,404,,67.3,CHI
REGULAR_SEASON,,17,68.1,,61.0,,NE_DT_01,DT,1,,,68.6,,2029,640,,61.3,CHI
REGULAR_SEASON,,17,77.4,,75.5,,P100900_DT,DT,1,,,71.9,,2029,641,,72.1,CHI
REGULAR_SEASON,,17,65.0,,65.1,,PHI_DT_05,DT,1,,,66.7,,2029,649,,63.4,CHI
REGULAR_SEASON,73.1,17,77.9,,75.0,,P100783_LB,LB,1,,,72.1,,2029,769,,77.6,CHI
REGULAR_SEASON,73.6,14,74.5,,75.2,,WAS_LB_02,LB,1,,,71.5,,2029,619,,69.7,CHI
REGULAR_SEASON,68.2,17,68.3,,70.7,,ATL_LB_04,LB,1,,,68.3,,2029,776,,60.1,CHI
REGULAR_SEASON,72.2,17,68.2,,,,P100291_CB,CB,1,,,66.0,,2029,833,,67.3,CHI
REGULAR_SEASON,59.7,17,65.1,,,,CHI_CB_01,CB,1,,,66.7,,2029,816,,64.0,CHI
REGULAR_SEASON,66.6,17,68.6,,,,DEN_CB_08,CB,1,,,65.9,,2029,842,,68.2,CHI
REGULAR_SEASON,58.3,17,56.6,,,,CHI_CB_04,CB,1,,,53.9,,2029,834,,53.3,CHI
REGULAR_SEASON,81.2,17,82.1,,,,CHI_S_01,S,1,,,79.6,,2029,890,,76.0,CHI
REGULAR_SEASON,64.3,17,64.4,,,,GB_S_03,S,1,,,61.5,,2029,892,,62.3,CHI
REGULAR_SEASON,,17,53.2,,,,PIT_K_01,K,1,,,,,2029,102,53.9,,CHI
REGULAR_SEASON,,12,65.8,,,,CHI_P_01,P,1,,,,,2029,60,59.3,,CHI
REGULAR_SEASON,,17,74.0,,,75.3,DAL_QB_02,QB,1,,,,71.7,2029,1072,,,NYJ
REGULAR_SEASON,,17,79.3,70.9,,,P100035_RB,RB,1,76.6,,,73.6,2029,523,,,NYJ
REGULAR_SEASON,,17,60.9,59.7,,,CIN_RB_02,RB,1,63.3,,,62.3,2029,385,,,NYJ
REGULAR_SEASON,,17,58.9,,,,NYJ_WR_03,WR,1,54.9,66.1,,,2029,749,,,NYJ
REGULAR_SEASON,,17,69.6,,,,ARI_WR_01,WR,1,72.2,77.4,,,2029,731,,,NYJ
REGULAR_SEASON,,11,74.2,,,,P100377_WR,WR,1,68.1,68.4,,,2029,489,,,NYJ
REGULAR_SEASON,,17,86.6,84.2,,,DEN_TE_01,TE,1,81.8,73.6,,,2029,672,,,NYJ
REGULAR_SEASON,,17,61.6,63.5,,,NE_TE_01,TE,1,69.0,62.5,,,2029,675,,,NYJ
REGULAR_SEASON,,17,69.1,67.5,,,HOU_OT_01,OT,1,,65.1,,,2029,1144,,,NYJ
REGULAR_SEASON,,12,67.9,68.5,,,NYJ_OT_02,OT,1,,64.1,,,2029,805,,,NYJ
REGULAR_SEASON,,17,77.7,67.5,,,NYJ_OG_01,OG,1,,77.6,,,2029,1118,,,NYJ
REGULAR_SEASON,,16,68.5,63.4,,,HOU_OG_01,OG,1,,63.9,,,2029,1040,,,NYJ
REGULAR_SEASON,,17,78.9,75.3,,,P100300_C,C,1,,76.1,,,2029,1099,,,NYJ
REGULAR_SEASON,,17,70.4,,62.0,,JAX_EDGE_01,EDGE,1,,,68.5,,2029,761,,70.3,NYJ
REGULAR_SEASON,,17,83.7,,78.7,,NYJ_EDGE_05,EDGE,1,,,74.8,,2029,741,,78.9,NYJ
REGULAR_SEASON,,9,56.6,,59.2,,TEN_EDGE_05,EDGE,1,,,56.8,,2029,376,,55.8,NYJ
REGULAR_SEASON,,2,55.6,,68.2,,P100780_EDGE,EDGE,0,,,55.5,,2029,89,,65.5,NYJ
REGULAR_SEASON,,17,64.8,,66.4,,CHI_DT_03,DT,1,,,59.1,,2029,633,,64.5,NYJ
REGULAR_SEASON,,17,75.7,,71.6,,WAS_DT_01,DT,1,,,67.0,,2029,645,,72.3,NYJ
REGULAR_SEASON,,17,59.6,,60.7,,TB_DT_03,DT,1,,,61.0,,2029,662,,59.0,NYJ
REGULAR_SEASON,60.2,17,67.1,,66.1,,NO_LB_01,LB,1,,,65.7,,2029,778,,59.4,NYJ
REGULAR_SEASON,75.6,9,84.5,,75.6,,NYG_LB_02,LB,1,,,86.8,,2029,412,,76.7,NYJ
REGULAR_SEASON,43.8,17,33.2,,39.5,,P100884_LB,LB,1,,,40.5,,2029,756,,41.4,NYJ
REGULAR_SEASON,79.2,17,82.9,,,,JAX_CB_03,CB,1,,,78.2,,2029,847,,80.8,NYJ
REGULAR_SEASON,56.8,17,56.6,,,,NYJ_CB_02,CB,1,,,64.9,,2029,830,,55.2,NYJ
REGULAR_SEASON,70.6,17,72.1,,,,CLE_CB_03,CB,1,,,73.9,,2029,855,,74.9,NYJ
REGULAR_SEASON,68.0,14,71.3,,,,PHI_CB_01,CB,1,,,69.5,,2029,688,,72.5,NYJ
REGULAR_SEASON,61.0,17,63.1,,,,CAR_S_03,S,1,,,67.3,,2029,875,,68.1,NYJ
REGULAR_SEASON,70.6,17,71.8,,,,PHI_S_01,S,1,,,65.8,,2029,888,,71.0,NYJ
REGULAR_SEASON,64.5,1,86.3,,,,LAR_S_01,S,0,,,72.2,,2029,55,,90.3,NYJ
REGULAR_SEASON,,17,77.1,,,,PHI_K_01,K,1,,,,,2029,102,74.5,,NYJ
REGULAR_SEASON,,17,61.2,,,,SEA_P_01,P,1,,,,,2029,85,56.7,,NYJ
REGULAR_SEASON,,17,67.1,,,67.7,LAR_QB_01,QB,1,,,,57.7,2029,1048,,,LAR
REGULAR_SEASON,,17,82.8,79.9,,,CIN_RB_01,RB,1,76.9,,,77.7,2029,710,,,LAR
REGULAR_SEASON,,17,80.4,,,,IND_WR_02,WR,1,73.7,79.5,,,2029,752,,,LAR
REGULAR_SEASON,,17,56.3,,,,SEA_WR_02,WR,1,56.9,47.2,,,2029,761,,,LAR
REGULAR_SEASON,,13,79.4,,,,NYJ_WR_06,WR,1,72.7,70.8,,,2029,562,,,LAR
REGULAR_SEASON,,16,60.7,,,,MIN_WR_03,WR,1,65.4,60.8,,,2029,668,,,LAR
REGULAR_SEASON,,17,63.3,61.6,,,LAR_TE_02,TE,1,61.0,61.7,,,2029,676,,,LAR
REGULAR_SEASON,,17,76.0,67.0,,,LAR_OT_01,OT,1,,67.5,,,2029,1108,,,LAR
REGULAR_SEASON,,4,50.1,58.6,,,NYG_OT_03,OT,0,,63.7,,,2029,266,,,LAR
REGULAR_SEASON,,17,77.9,76.0,,,SEA_OG_05,OG,1,,71.6,,,2029,1123,,,LAR
REGULAR_SEASON,,15,51.6,51.8,,,IND_OG_02,OG,1,,50.6,,,2029,984,,,LAR
REGULAR_SEASON,,3,53.5,51.3,,,DEN_C_03,C,0,,62.0,,,2029,200,,,LAR
REGULAR_SEASON,,17,66.0,,62.3,,SEA_EDGE_02,EDGE,1,,,65.9,,2029,725,,69.0,LAR
REGULAR_SEASON,,13,73.7,,65.7,,CLE_EDGE_03,EDGE,1,,,75.4,,2029,592,,70.2,LAR
REGULAR_SEASON,,17,63.2,,64.5,,ATL_EDGE_07,EDGE,1,,,60.8,,2029,717,,63.7,LAR
REGULAR_SEASON,,17,70.2,,69.2,,P100134_EDGE,EDGE,1,,,65.1,,2029,748,,67.0,LAR
REGULAR_SEASON,,17,67.8,,63.7,,LAR_DT_02,DT,1,,,70.2,,2029,623,,64.8,LAR
REGULAR_SEASON,,16,66.0,,59.2,,MIN_DT_03,DT,1,,,64.0,,2029,612,,66.1,LAR
REGULAR_SEASON,,15,61.1,,65.9,,GB_DT_05,DT,1,,,66.7,,2029,583,,61.4,LAR
REGULAR_SEASON,69.9,17,76.4,,69.2,,P100545_LB,LB,1,,,69.6,,2029,788,,71.1,LAR
REGULAR_SEASON,61.0,17,69.2,,66.5,,P100696_LB,LB,1,,,62.8,,2029,747,,67.3,LAR
REGULAR_SEASON,67.2,17,73.1,,72.4,,P100519_LB,LB,1,,,68.3,,2029,810,,73.4,LAR
REGULAR_SEASON,76.8,17,88.3,,,,LAR_CB_02,CB,1,,,80.1,,2029,856,,79.5,LAR
REGULAR_SEASON,44.7,13,40.5,,,,JAX_CB_05,CB,1,,,47.2,,2029,639,,48.6,LAR
REGULAR_SEASON,66.5,17,69.0,,,,P100417_CB,CB,1,,,63.8,,2029,864,,73.2,LAR
REGULAR_SEASON,62.7,17,59.8,,,,LAC_CB_08,CB,1,,,56.8,,2029,819,,62.3,LAR
REGULAR_SEASON,80.8,17,84.9,,,,DET_S_01,S,1,,,77.4,,2029,891,,79.8,LAR
REGULAR_SEASON,74.7,12,76.3,,,,LAR_S_04,S,1,,,74.8,,2029,635,,73.3,LAR
REGULAR_SEASON,68.6,14,71.0,,,,P100676_S,S,1,,,74.0,,2029,721,,70.1,LAR
REGULAR_SEASON,,13,72.2,,,,DAL_K_01,K,1,,,,,2029,78,71.2,,LAR
REGULAR_SEASON,,16,66.5,,,,DAL_P_01,P,1,,,,,2029,80,71.4,,LAR
REGULAR_SEASON,,17,73.1,,,72.2,DET_QB_01,QB,1,,,,74.1,2029,1061,,,TB
REGULAR_SEASON,,17,64.1,63.6,,,PIT_RB_03,RB,1,60.6,,,64.5,2029,492,,,TB
REGULAR_SEASON,,17,51.9,51.2,,,BUF_RB_04,RB,1,54.3,,,57.4,2029,334,,,TB
REGULAR_SEASON,,15,59.8,57.4,,,MIN_RB_02,RB,1,55.8,,,60.1,2029,222,,,TB
REGULAR_SEASON,,12,85.3,,,,HOU_WR_01,WR,1,84.6,75.3,,,2029,517,,,TB
REGULAR_SEASON,,17,57.8,,,,CAR_WR_08,WR,1,53.3,58.9,,,2029,713,,,TB
REGULAR_SEASON,,17,63.9,,,,TB_WR_03,WR,1,58.5,60.7,,,2029,726,,,TB
REGULAR_SEASON,,17,68.3,,,,MIA_WR_03,WR,1,62.7,66.6,,,2029,740,,,TB
REGULAR_SEASON,,17,69.0,70.8,,,P100868_TE,TE,1,72.7,61.8,,,2029,701,,,TB
REGULAR_SEASON,,17,62.5,67.9,,,P100634_TE,TE,1,63.1,61.0,,,2029,680,,,TB
REGULAR_SEASON,,17,71.1,68.3,,,TB_OT_02,OT,1,,69.6,,,2029,1116,,,TB
REGULAR_SEASON,,10,77.1,71.4,,,ARI_OT_02,OT,1,,70.9,,,2029,631,,,TB
REGULAR_SEASON,,17,62.3,58.4,,,MIN_OG_02,OG,1,,62.7,,,2029,1102,,,TB
REGULAR_SEASON,,3,73.9,59.3,,,TB_OG_03,OG,0,,89.9,,,2029,198,,,TB
REGULAR_SEASON,,17,77.3,70.3,,,NYG_C_01,C,1,,70.0,,,2029,1133,,,TB
REGULAR_SEASON,,17,65.2,,67.0,,NYJ_EDGE_01,EDGE,1,,,64.2,,2029,749,,64.1,TB
