assists,batted_passes,big_time_throws,blitz_snaps,broken_tackles,clean_att,competition_type,completions,contested_catches,contested_targets,coverage_snaps,deep_att,deep_comp,deep_targets,display_name,drops,drops_by_receivers,explosive_runs,fg_att,fg_att_30_39,fg_att_40_49,fg_att_50p,fg_att_u30,fg_made,fg_made_30_39,fg_made_40_49,fg_made_50p,fg_made_u30,first_downs,forced_fumbles,forced_incompletions,fumbles,fumbles_lost,games,gross_yards,gw_att,hits_allowed,hurries,hurries_allowed,inside_10,inside_20,int,kickoffs,longest,longest_fg,missed_tackles,missed_tackles_forced,net_yards,pass_att,pass_block_efficiency,pass_block_snaps,pass_breakups,pass_rush_snaps,pass_rush_win_rate,pass_td,pass_yd,passer_rating_allowed,penalties,play_action_att,player_id,position,pressure_att,pressure_comp,pressure_yd,pressures,pressures_allowed,punts,qb_hits,rec,rec_allowed,rec_td,rec_yd,retired,return_yards_allowed,routes,run_block_losses,run_block_snaps,run_block_wins,run_stops,rush_att,rush_td,rush_yd,sack_yards,sacks,sacks_allowed,sacks_taken,scrambles,seasons_played,snaps,solo,starts,tackles,targets,td_allowed,tfl,throwaways,touchbacks,turnover_worthy_plays,week,xp_att,xp_made,yac,yards_after_contact,yards_allowed,yards_before_contact,yards_per_cov_snap
24.0,3.0,,,,,REGULAR_SEASON,,,,,,,,Jalen Bordelon,,,,,,,,,,,,,,,1.0,,,,17.0,,,,28.0,,,,,,,,8.0,,,,,,,417.0,2.14,,,,4.0,,P100517_EDGE,EDGE,,,,45.0,,,14.0,,,,,1,,,,,,31.0,,,,,3.0,,,,0,732.0,17.0,,41.0,,,7.0,,,,172.0,,,,,,,
12.0,1.0,,,,,REGULAR_SEASON,,,,,,,,Ferris Obadiah,,,,,,,,,,,,,,,0.0,,,,7.0,,,,12.0,,,,,,,,2.0,,,,,,,172.0,0.91,,,,1.0,,P100368_EDGE,EDGE,,,,17.0,,,5.0,,,,,1,,,,,,9.0,,,,,0.0,,,,0,302.0,8.0,,20.0,,,6.0,,,,47.0,,,,,,,
93.0,8.0,,,,,REGULAR_SEASON,,,,,,,,Porter Copeland,,,,,,,,,,,,,,,0.0,,,,62.0,,,,49.0,,,,,,,,16.0,,,,,,,1314.0,7.1,,,,12.0,,P100475_DT,DT,,,,85.0,,,22.0,,,,,0,,,,,,74.0,,,,,18.0,,,,0,2320.0,75.0,,168.0,,,31.0,,,,618.0,,,,,,,
,,,,,,REGULAR_SEASON,,,,1252.0,,,,Isaiah Linscomb,,,,,,,,,,,,,,,,23.0,,,33.0,,,,,,,,3.0,,,,21.0,,,,,,14.0,,,,,2839.8,6.0,,NYJ_CB_05,CB,,,,,,,,,89.0,,,1,,,,,,21.0,,,,,,,,,0,1625.0,92.0,,148.0,137.0,6.0,,,,,349.0,,,,,965.0,,26.03
,,,,,,REGULAR_SEASON,,,,,,,,Ridge Vaitai,,,,,,,,,,,,,,,,,,,11.0,,,5.0,,14.0,,,,,,,,,,,1002.3,392.0,,,,,,,2.0,,TB_OG_02,OG,,,,,23.0,,,,,,,0,,,30.0,320.0,129.0,,,,,,,5.0,,,0,712.0,,11.0,,,,,,,,121.0,,,,,,,
,,,,,,REGULAR_SEASON,,,,1501.0,,,,Nasir Beauchamp,,,,,,,,,,,,,,,,20.0,,,38.0,,,,,,,,0.0,,,,16.0,,,,,,11.0,,,,,3322.0,2.0,,P100400_S,S,,,,,,,,,94.0,,,0,,,,,,30.0,,,,,,,,,0,1943.0,93.0,,156.0,148.0,4.0,,,,,372.0,,,,,1194.0,,30.4
,,60.0,,,887.0,REGULAR_SEASON,811.0,,,,138.0,48.0,,Travon Buckhalter,,43.0,,,,,,,,,,,,398.0,,,8.0,3.0,39.0,,,,,,,,32.0,,,,,,,1285.0,,,,,,44.0,8707.0,,,348.0,NO_QB_02,QB,398.0,165.0,1567.0,,,,,,,,,0,,,,,,,132.0,,532.0,670.0,,,101.0,77.0,0,2474.0,,39.0,,,,,65.0,,98.0,382.0,,,,,,,
,,,,10.0,,REGULAR_SEASON,,11.0,37.0,,,,20.0,Gibson Dellinger,16.0,,6.0,,,,,,,,,,,49.0,,,2.0,,29.0,,,,,,,,,,,,,4.0,,,,171.0,,,,,,,,,P100122_RB,RB,,,,,22.0,,,127.0,,,1528.0,0,,173.0,,41.0,,,164.0,,762.0,,,,,,0,539.0,,,,204.0,,,,,,275.0,,,602.0,364.0,,398.0,
,,,,,,REGULAR_SEASON,,9.0,21.0,,,,14.0,Legend Belanger,11.0,,,,,,,,,,,,,15.0,,,,,37.0,,,,,,,,,,,,,15.0,,,,,,,,,,,,,HOU_WR_05,WR,,,,,,,,66.0,,1.0,874.0,1,,1325.0,,452.0,,,,,,,,,,,0,1564.0,,,,130.0,,,,,,402.0,,,343.0,,,,
,,,,,,REGULAR_SEASON,,,,,,,,Lamont Joplin,,,,,,,,,,,,,,,,,,,19.0,,,8.0,,20.0,,,,,,,,,,,1793.7,697.0,,,,,,,13.0,,P100536_OT,OT,,,,,31.0,,,,,,,0,,,39.0,565.0,247.0,,,,,,,3.0,,,0,1262.0,,19.0,,,,,,,,163.0,,,,,,,
,,,31.0,,,REGULAR_SEASON,,,,147.0,,,,Atticus Dalrymple,,,,,,,,,,,,,,,,1.0,,,4.0,,,,,,,,0.0,,,,3.0,,,,,,0.0,,,,,438.5,1.0,,MIN_LB_04,LB,,,,5.0,,,,,15.0,,,0,,,,,,3.0,,,,,2.0,,,,0,190.0,18.0,,27.0,18.0,0.0,4.0,,,,44.0,,,,,209.0,,5.64
51.0,9.0,,,,,REGULAR_SEASON,,,,,,,,Andre Gathers,,,,,,,,,,,,,,,2.0,,,,32.0,,,,40.0,,,,,,,,6.0,,,,,,,703.0,4.7,,,,8.0,,TEN_DT_06,DT,,,,67.0,,,22.0,,,,,0,,,,,,65.0,,,,,5.0,,,,0,1237.0,45.0,,96.0,,,14.0,,,,297.0,,,,,,,
,,,,,,REGULAR_SEASON,,,,2311.0,,,,Nathanial Chandler,,,,,,,,,,,,,,,,28.0,,,60.0,,,,,,,,7.0,,,,32.0,,,,,,14.0,,,,,4733.2,14.0,,JAX_CB_01,CB,,,,,,,,,145.0,,,1,,,,,,39.0,,,,,,,,,0,3001.0,128.0,,215.0,234.0,10.0,,,,,558.0,,,,,1580.0,,41.05
,,,,,,REGULAR_SEASON,,,,2176.0,,,,Ulises Valdejuli,,,,,,,,,,,,,,,,44.0,,,57.0,,,,,,,,1.0,,,,22.0,,,,,,23.0,,,,,5113.9,13.0,,DEN_CB_08,CB,,,,,,,,,162.0,,,0,,,,,,38.0,,,,,,,,,0,2817.0,119.0,,205.0,253.0,13.0,,,,,530.0,,,,,1835.0,,48.43
,,,,78.0,,REGULAR_SEASON,,63.0,141.0,,,,97.0,Seamus Kalapana,56.0,,44.0,,,,,,,,,,,254.0,,,4.0,,67.0,,,,,,,,,,,,,31.0,,,,397.0,,,,,,,,,P100523_RB,RB,,,,,35.0,,,540.0,,,6344.0,0,,481.0,,116.0,,,617.0,1.0,2719.0,,,,,,0,1467.0,,,,777.0,,,,,,611.0,,,2511.0,1226.0,,1507.0,
,,,,,,REGULAR_SEASON,,,,2366.0,,,,Ridge Gradkowski,,,,,,,,,,,,,,,,36.0,,,62.0,,,,,,,,2.0,,,,31.0,,,,,,16.0,,,,,5472.8,19.0,,DET_CB_08,CB,,,,,,,,,150.0,,,0,,,,,,44.0,,,,,,,,,0,3071.0,180.0,,289.0,245.0,15.0,,,,,563.0,,,,,1740.0,,46.12
,,,,,,REGULAR_SEASON,,,,2470.0,,,,Ansel Gostkowski,,,,,,,,,,,,,,,,37.0,,,66.0,,,,,,,,5.0,,,,23.0,,,,,,27.0,,,,,5784.9,18.0,,P100486_CB,CB,,,,,,,,,171.0,,,0,,,,,,37.0,,,,,,,,,0,3211.0,151.0,,255.0,268.0,8.0,,,,,593.0,,,,,2138.0,,58.29
,,22.0,,,326.0,REGULAR_SEASON,274.0,,,,52.0,18.0,,Saul Ballinger,,22.0,,,,,,,,,,,,134.0,,,3.0,2.0,14.0,,,,,,,,10.0,,,,,,,460.0,,,,,,10.0,3019.0,,,119.0,GB_QB_03,QB,134.0,54.0,427.0,,,,,,,,,0,,,,,,,47.0,,211.0,246.0,,,39.0,32.0,0,916.0,,14.0,,,,,22.0,,34.0,128.0,,,,,,,
86.0,6.0,,,,,REGULAR_SEASON,,,,,,,,Giovanni Jeffcoat,,,,,,,,,,,,,,,5.0,,,,58.0,,,,64.0,,,,,,,,14.0,,,,,,,1221.0,7.75,,,,14.0,,P100369_DT,DT,,,,115.0,,,37.0,,,,,0,,,,,,100.0,,,,,21.0,,,,0,2153.0,66.0,,152.0,,,26.0,,,,520.0,,,,,,,
11.0,2.0,,,,,REGULAR_SEASON,,,,,,,,Horace Holbrook,,,,,,,,,,,,,,,1.0,,,,7.0,,,,3.0,,,,,,,,1.0,,,,,,,148.0,0.72,,,,0.0,,P100492_DT,DT,,,,9.0,,,4.0,,,,,0,,,,,,2.0,,,,,3.0,,,,0,264.0,8.0,,19.0,,,3.0,,,,58.0,,,,,,,
,,,,,,REGULAR_SEASON,,31.0,62.0,,,,54.0,Milo Hankins,16.0,,,,,,,,,,,,,69.0,,,,,66.0,,,,,,,,,,,,,38.0,,,,,,,,,,,,,CAR_WR_08,WR,,,,,,,,191.0,,8.0,2425.0,0,,2397.0,,817.0,,,,,,,,,,,0,2828.0,,,,349.0,,,,,,625.0,,,930.0,,,,
21.0,2.0,,,,,REGULAR_SEASON,,,,,,,,Nasir Carvalho,,,,,,,,,,,,,,,0.0,,,,14.0,,,,14.0,,,,,,,,6.0,,,,,,,344.0,1.68,,,,0.0,,DAL_EDGE_06,EDGE,,,,23.0,,,8.0,,,,,1,,,,,,15.0,,,,,1.0,,,,0,603.0,13.0,,34.0,,,6.0,,,,138.0,,,,,,,
,,,85.0,,,REGULAR_SEASON,,,,539.0,,,,Monte Bancroft,,,,,,,,,,,,,,,,8.0,,,16.0,,,,,,,,3.0,,,,10.0,,,,,,4.0,,,,,1332.4,4.0,,P100415_LB,LB,,,,12.0,,,,,37.0,,,0,,,,,,11.0,,,,,4.0,,,,0,701.0,63.0,,97.0,57.0,2.0,13.0,,,,158.0,,,,,446.0,,13.15
,,,,,,REGULAR_SEASON,,,,653.0,,,,Kian Burnell,,,,,,,,,,,,,,,,8.0,,,17.0,,,,,,,,2.0,,,,5.0,,,,,,3.0,,,,,1485.6,7.0,,MIN_CB_02,CB,,,,,,,,,45.0,,,1,,,,,,10.0,,,,,,,,,0,850.0,38.0,,63.0,73.0,5.0,,,,,172.0,,,,,501.0,,13.15
,,,,,,REGULAR_SEASON,,,,1262.0,,,,Josiah Prescott,,,,,,,,,,,,,,,,19.0,,,33.0,,,,,,,,5.0,,,,13.0,,,,,,10.0,,,,,2714.2,11.0,,NO_CB_04,CB,,,,,,,,,87.0,,,1,,,,,,21.0,,,,,,,,,0,1640.0,78.0,,131.0,136.0,6.0,,,,,325.0,,,,,969.0,,25.54
,,,,,,REGULAR_SEASON,,,,2750.0,,,,Gavin Boateng,,,,,,,,,,,,,,,,38.0,,,68.0,,,,,,,,1.0,,,,27.0,,,,,,19.0,,,,,5696.5,18.0,,NYJ_S_04,S,,,,,,,,,156.0,,,0,,,,,,53.0,,,,,,,,,0,3563.0,168.0,,274.0,265.0,16.0,,,,,640.0,,,,,1600.0,,39.89
,,,,,,REGULAR_SEASON,,,,2517.0,,,,Dupree Hollins,,,,,,,,,,,,,,,,35.0,,,64.0,,,,,,,,0.0,,,,27.0,,,,,,26.0,,,,,5858.0,12.0,,P100342_S,S,,,,,,,,,179.0,,,0,,,,,,40.0,,,,,,,,,0,3260.0,150.0,,258.0,282.0,16.0,,,,,602.0,,,,,2094.0,,54.06
,,,,,,REGULAR_SEASON,,,,,,,,Kwame Metellus,,,,,,,,,,,,,,,,,,,3.0,,,0.0,,2.0,,,,,,,,,,,284.3,105.0,,,,,,,2.0,,NO_C_03,C,,,,,3.0,,,,,,,0,,,8.0,85.0,37.0,,,,,,,1.0,,,0,190.0,,3.0,,,,,,,,23.0,,,,,,,
,,,,,,REGULAR_SEASON,,,,275.0,,,,Yannick Fontenot,,,,,,,,,,,,,,,,4.0,,,7.0,,,,,,,,0.0,,,,3.0,,,,,,0.0,,,,,704.6,4.0,,P100588_CB,CB,,,,,,,,,26.0,,,0,,,,,,4.0,,,,,,,,,0,357.0,14.0,,24.0,31.0,0.0,,,,,68.0,,,,,303.0,,7.69
,,,,,,REGULAR_SEASON,,,,,,,,Adair Jelks,,,,,,,,,,,,,,,,,,,17.0,,,6.0,,21.0,,,,,,,,,,,1560.0,623.0,,,,,,,17.0,,LAR_OG_03,OG,,,,,34.0,,,,,,,1,,,45.0,504.0,203.0,,,,,,,7.0,,,0,1127.0,,17.0,,,,,,,,167.0,,,,,,,
,,7.0,,,72.0,REGULAR_SEASON,71.0,,,,11.0,3.0,,Camden Radcliffe,,3.0,,,,,,,,,,,,39.0,,,1.0,1.0,3.0,,,,,,,,2.0,,,,,,,104.0,,,,,,4.0,851.0,,,30.0,DAL_QB_01,QB,32.0,15.0,147.0,,,,,,,,,1,,,,,,,15.0,,62.0,44.0,,,6.0,10.0,0,201.0,,3.0,,,,,1.0,,5.0,19.0,,,,,,,
,,,,,,REGULAR_SEASON,,46.0,90.0,,,,93.0,Phelan Honeycutt,38.0,,,,,,,,,,,,,134.0,,,,,61.0,,,,,,,,,,,,,40.0,,,,,,,,,,,,,P100322_WR,WR,,,,,,,,312.0,,17.0,3462.0,0,,2255.0,,768.0,,,,,,,,,,,0,2657.0,,,,587.0,,,,,,602.0,,,1433.0,,,,
,,,371.0,,,REGULAR_SEASON,,,,2052.0,,,,Miller Beecham,,,,,,,,,,,,,,,,33.0,,,59.0,,,,,,,,3.0,,,,38.0,,,,,,14.0,,,,,5115.9,24.0,,P100450_LB,LB,,,,50.0,,,,,168.0,,,0,,,,,,34.0,,,,,10.0,,,,0,2669.0,218.0,,341.0,251.0,8.0,48.0,,,,553.0,,,,,1886.0,,54.17
,,,,,,REGULAR_SEASON,,,,270.0,,,,Yosef Shackleford,,,,,,,,,,,,,,,,5.0,,,7.0,,,,,,,,0.0,,,,0.0,,,,,,3.0,,,,,400.1,0.0,,P100501_S,S,,,,,,,,,7.0,,,0,,,,,,6.0,,,,,,,,,0,350.0,13.0,,20.0,28.0,1.0,,,,,50.0,,,,,93.0,,2.33
,,,35.0,,,REGULAR_SEASON,,,,217.0,,,,Quincy Spielman,,,,,,,,,,,,,,,,4.0,,,6.0,,,,,,,,0.0,,,,2.0,,,,,,1.0,,,,,641.1,2.0,,TEN_LB_06,LB,,,,4.0,,,,,19.0,,,0,,,,,,1.0,,,,,0.0,,,,0,282.0,18.0,,31.0,31.0,4.0,1.0,,,,57.0,,,,,187.0,,5.17
,,,,,,REGULAR_SEASON,,0.0,0.0,,,,0.0,Lincoln Babineaux,0.0,,,,,,,,,,,,,0.0,,,,,2.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,P100355_WR,WR,,,,,,,,2.0,,,41.0,1,,71.0,,24.0,,,,,,,,,,,0,84.0,,,,4.0,,,,,,15.0,,,16.0,,,,
,,,31.0,,,REGULAR_SEASON,,,,203.0,,,,Orion Rutledge,,,,,,,,,,,,,,,,2.0,,,6.0,,,,,,,,1.0,,,,2.0,,,,,,2.0,,,,,398.7,0.0,,P100373_LB,LB,,,,4.0,,,,,16.0,,,0,,,,,,2.0,,,,,0.0,,,,0,266.0,22.0,,33.0,33.0,1.0,3.0,,,,51.0,,,,,130.0,,3.83
,,,,,,REGULAR_SEASON,,,,,,,,Mikael Selvie,,,,,,,,,,,,,,,,,,,36.0,,,19.0,,54.0,,,,,,,,,,,3253.2,1315.0,,,,,,,26.0,,P100001_OG,OG,,,,,87.0,,,,,,,0,,,89.0,1065.0,416.0,,,,,,,16.0,,,0,2380.0,,36.0,,,,,,,,341.0,,,,,,,
,,9.0,,,120.0,REGULAR_SEASON,117.0,,,,14.0,2.0,,Jabril Darboe,,9.0,,,,,,,,,,,,57.0,,,2.0,2.0,6.0,,,,,,,,3.0,,,,,,,181.0,,,,,,4.0,1220.0,,,40.0,BAL_QB_02,QB,61.0,24.0,206.0,,,,,,,,,0,,,,,,,20.0,,70.0,71.0,,,10.0,14.0,0,380.0,,6.0,,,,,15.0,,11.0,67.0,,,,,,,
,,,,,,REGULAR_SEASON,,8.0,18.0,,,,15.0,Paxton Ladouceur,5.0,,,,,,,,,,,,,2.0,,,,,43.0,,,,,,,,,,,,,26.0,,,,,,,,,,,,,P100399_WR,WR,,,,,,,,49.0,,1.0,732.0,0,,1580.0,,541.0,,,,,,,,,,,0,1864.0,,,,103.0,,,,,,401.0,,,304.0,,,,
,,,,,,REGULAR_SEASON,,,,,,,,Warrick Cortés,,,,,,,,,,,,,,,,,,,13.0,,,4.0,,9.0,,,,,,,,,,,1172.3,459.0,,,,,,,2.0,,P100458_OG,OG,,,,,22.0,,,,,,,0,,,39.0,374.0,138.0,,,,,,,9.0,,,0,833.0,,13.0,,,,,,,,97.0,,,,,,,
,,,,,,REGULAR_SEASON,,3.0,6.0,,,,7.0,Corbin Mostert,4.0,,,,,,,,,,,,,11.0,,,,,28.0,,,,,,,,,,,,,8.0,,,,,,,,,,,,,P100327_WR,WR,,,,,,,,44.0,,1.0,675.0,1,,1044.0,,355.0,,,,,,,,,,,0,1231.0,,,,82.0,,,,,,236.0,,,268.0,,,,
,,,,,,REGULAR_SEASON,,,,509.0,,,,Radcliffe Wimbush,,,,,,,,,,,,,,,,3.0,,,13.0,,,,,,,,1.0,,,,6.0,,,,,,0.0,,,,,1285.9,4.0,,P100392_CB,CB,,,,,,,,,50.0,,,0,,,,,,4.0,,,,,,,,,0,660.0,30.0,,51.0,65.0,3.0,,,,,138.0,,,,,537.0,,13.81
,,,,,,REGULAR_SEASON,,,,,,,,Pierson Girardi,,,,,,,,,,,,,,,,,,,56.0,,,26.0,,73.0,,,,,,,,,,,5157.5,1978.0,,,,,,,24.0,,P100394_C,C,,,,,114.0,,,,,,,0,,,151.0,1597.0,662.0,,,,,,,17.0,,,0,3575.0,,56.0,,,,,,,,498.0,,,,,,,
,,27.0,,,129.0,REGULAR_SEASON,121.0,,,,23.0,6.0,,Yusuf Meacham,,8.0,,,,,,,,,,,,57.0,,,1.0,0.0,6.0,,,,,,,,8.0,,,,,,,201.0,,,,,,8.0,1478.0,,,55.0,JAX_QB_02,QB,72.0,35.0,331.0,,,,,,,,,0,,,,,,,19.0,,49.0,103.0,,,14.0,7.0,0,373.0,,6.0,,,,,7.0,,6.0,51.0,,,,,,,
,,,,,,REGULAR_SEASON,,27.0,49.0,,,,43.0,Kavion Lanphier,20.0,,,,,,,,,,,,,69.0,,,,,45.0,,,,,,,,,,,,,30.0,,,,,,,,,,,,,FA_WR_083,WR,,,,,,,,171.0,,10.0,2095.0,1,,1690.0,,579.0,,,,,,,,,,,0,1990.0,,,,300.0,,,,,,453.0,,,820.0,,,,
,,,,,,REGULAR_SEASON,,7.0,14.0,,,,11.0,Sanford Trevathan,6.0,,,,,,,,,,,,,2.0,,,,,30.0,,,,,,,,,,,,,10.0,,,,,,,,,,,,,P100547_TE,TE,,,,,,,,32.0,,,453.0,0,,986.0,,335.0,,,,,,,,,,,0,1170.0,,,,66.0,,,,,,304.0,,,177.0,,,,
,,,,,,REGULAR_SEASON,,,,,,,,Ladarius Bowersox,,,,,,,,,,,,,,,,,,,6.0,,,4.0,,11.0,,,,,,,,,,,539.8,218.0,,,,,,,4.0,,LAR_OG_06,OG,,,,,17.0,,,,,,,0,,,16.0,175.0,56.0,,,,,,,2.0,,,0,393.0,,6.0,,,,,,,,76.0,,,,,,,
,,,,,,REGULAR_SEASON,,,,1595.0,,,,Ansel Alcott,,,,,,,,,,,,,,,,17.0,,,41.0,,,,,,,,3.0,,,,19.0,,,,,,7.0,,,,,3603.1,13.0,,WAS_CB_08,CB,,,,,,,,,120.0,,,1,,,,,,28.0,,,,,,,,,0,2067.0,101.0,,168.0,175.0,8.0,,,,,408.0,,,,,1443.0,,37.1
87.0,7.0,,,,,REGULAR_SEASON,,,,,,,,Finley Ovadia,,,,,,,,,,,,,,,4.0,,,,54.0,,,,58.0,,,,,,,,12.0,,,,,,,1143.0,7.89,,,,8.0,,P100482_DT,DT,,,,112.0,,,42.0,,,,,0,,,,,,90.0,,,,,16.0,,,,0,2013.0,69.0,,156.0,,,24.0,,,,531.0,,,,,,,
,,,,4.0,,REGULAR_SEASON,,2.0,2.0,,,,2.0,Ramsey Hickenbotham,0.0,,2.0,,,,,,,,,,,2.0,,,0.0,,5.0,,,,,,,,,,,,,1.0,,,,23.0,,,,,,,,,DET_RB_05,RB,,,,,0.0,,,9.0,,,118.0,1,,27.0,,6.0,,,15.0,,76.0,,,,,,0,85.0,,,,17.0,,,,,,54.0,,,47.0,37.0,,39.0,
,,,,,,REGULAR_SEASON,,,,,,,,Royce Bradshaw,,,,,,,,,,,,,,,,,,,5.0,,,2.0,,4.0,,,,,,,,,,,452.6,181.0,,,,,,,4.0,,CLE_OT_04,OT,,,,,9.0,,,,,,,0,,,13.0,147.0,62.0,,,,,,,3.0,,,0,328.0,,5.0,,,,,,,,51.0,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,Jarvis Lilliard,,,,,,,,,,,,,,,,,,,17.0,,,2.0,,13.0,,,,,,,,,,,1601.0,627.0,,,,,,,9.0,,P100556_OG,OG,,,,,21.0,,,,,,,0,,,53.0,505.0,198.0,,,,,,,6.0,,,0,1132.0,,17.0,,,,,,,,155.0,,,,,,,
8.0,2.0,,,,,REGULAR_SEASON,,,,,,,,Wilkes Ugwoegbu,,,,,,,,,,,,,,,0.0,,,,5.0,,,,8.0,,,,,,,,3.0,,,,,,,127.0,0.69,,,,2.0,,P100479_EDGE,EDGE,,,,11.0,,,3.0,,,,,0,,,,,,6.0,,,,,0.0,,,,0,224.0,5.0,,13.0,,,3.0,,,,50.0,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,Amos Soderberg,,,,,,,,,,,,,,,,,,,27.0,4447.0,,,,,14.0,40.0,,,1505.0,,,,3999.0,,,,,,,,,,,,TEN_P_02,P,,,,,,99.0,,,,,,0,448.0,,,,,,,,,,,,,,0,135.0,,,,,,,,7.0,,266.0,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,Montell Udoh,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,7.0,,,,,,,,,,,82.1,39.0,,,,,,,0.0,,JAX_OG_03,OG,,,,,7.0,,,,,,,1,,,4.0,32.0,12.0,,,,,,,0.0,,,0,71.0,,1.0,,,,,,,,9.0,,,,,,,
,,,,,,REGULAR_SEASON,,,,1559.0,,,,Hamza Somerville,,,,,,,,,,,,,,,,14.0,,,39.0,,,,,,,,0.0,,,,26.0,,,,,,6.0,,,,,3791.6,16.0,,P100057_S,S,,,,,,,,,122.0,,,0,,,,,,23.0,,,,,,,,,0,2025.0,87.0,,148.0,174.0,12.0,,,,,393.0,,,,,1367.0,,33.98
,,,,,,REGULAR_SEASON,,,,,,,,Lachlan Hubbard,,,,,,,,,,,,,,,,,,,7.0,,,3.0,,4.0,,,,,,,,,,,665.1,269.0,,,,,,,4.0,,SF_OT_03,OT,,,,,8.0,,,,,,,0,,,20.0,217.0,99.0,,,,,,,2.0,,,0,486.0,,7.0,,,,,,,,68.0,,,,,,,
,,,,,,REGULAR_SEASON,,,,2166.0,,,,Enzo Arceneaux,,,,,,,,,,,,,,,,41.0,,,55.0,,,,,,,,2.0,,,,29.0,,,,,,13.0,,,,,5292.9,16.0,,P100592_S,S,,,,,,,,,166.0,,,0,,,,,,31.0,,,,,,,,,0,2808.0,121.0,,207.0,234.0,16.0,,,,,580.0,,,,,1948.0,,49.79
,,,,,,REGULAR_SEASON,,,,,,,,Simeon Tonyan,,,,,,,,,,,,,,,,,,,12.0,,,1.0,,10.0,,,,,,,,,,,1109.4,429.0,,,,,,,6.0,,LV_OG_04,OG,,,,,17.0,,,,,,,0,,,32.0,349.0,144.0,,,,,,,6.0,,,0,778.0,,12.0,,,,,,,,134.0,,,,,,,
36.0,5.0,,,,,REGULAR_SEASON,,,,,,,,Heath Selvie,,,,,,,,,,,,,,,1.0,,,,25.0,,,,22.0,,,,,,,,4.0,,,,,,,527.0,3.28,,,,6.0,,P100539_DT,DT,,,,37.0,,,10.0,,,,,0,,,,,,47.0,,,,,6.0,,,,0,929.0,30.0,,66.0,,,6.0,,,,227.0,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,Malik Padgett,,,,,,,,,,,,,,,,,,,12.0,,,7.0,,11.0,,,,,,,,,,,1125.0,433.0,,,,,,,9.0,,JAX_OT_04,OT,,,,,20.0,,,,,,,0,,,40.0,351.0,145.0,,,,,,,3.0,,,0,784.0,,12.0,,,,,,,,110.0,,,,,,,
,,,,,,REGULAR_SEASON,,1.0,3.0,,,,6.0,Ezekiel Broussard,2.0,,,,,,,,,,,,,1.0,,,,,21.0,,,,,,,,,,,,,11.0,,,,,,,,,,,,,P100376_WR,WR,,,,,,,,23.0,,,390.0,0,,778.0,,267.0,,,,,,,,,,,0,917.0,,,,46.0,,,,,,224.0,,,155.0,,,,
,,,,,,REGULAR_SEASON,,,,1658.0,,,,Joaquin Calloway,,,,,,,,,,,,,,,,31.0,,,44.0,,,,,,,,1.0,,,,20.0,,,,,,14.0,,,,,3684.5,20.0,,P100514_CB,CB,,,,,,,,,105.0,,,0,,,,,,26.0,,,,,,,,,0,2148.0,92.0,,162.0,176.0,8.0,,,,,453.0,,,,,1233.0,,32.88
,,,43.0,,,REGULAR_SEASON,,,,212.0,,,,Anders Monfort,,,,,,,,,,,,,,,,6.0,,,6.0,,,,,,,,1.0,,,,7.0,,,,,,2.0,,,,,521.3,3.0,,P100436_LB,LB,,,,7.0,,,,,24.0,,,1,,,,,,2.0,,,,,2.0,,,,0,276.0,24.0,,36.0,32.0,0.0,2.0,,,,82.0,,,,,249.0,,7.16
,,,,,,REGULAR_SEASON,,,,,,,,Yardley Ruggiero,,,,,,,,,,,,,,,,,,,3.0,496.0,,,,,0.0,4.0,,,153.0,,,,416.0,,,,,,,,,,,,KC_P_02,P,,,,,,11.0,,,,,,0,80.0,,,,,,,,,,,,,,0,15.0,,,,,,,,0.0,,41.0,,,,,,,
,,,,,,REGULAR_SEASON,,0.0,0.0,,,,2.0,Slade Dockery,0.0,,,,,,,,,,,,,0.0,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,JAX_TE_03,TE,,,,,,,,3.0,,,30.0,1,,103.0,,35.0,,,,,,,,,,,0,122.0,,,,5.0,,,,,,40.0,,,15.0,,,,
,,,,,,REGULAR_SEASON,,,,,,,,Marcell Mullaney,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,,,,,,3.0,,0.0,,,,,,,11.0,,99.0,,,,,,,,,,,,,,,CLE_K_02,K,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,18.0,,,,,,,,6.0,,42.0,6.0,6.0,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,Phineas Rivenbark,,,,,,,,,,,,,,,,,,,3.0,580.0,,,,,2.0,6.0,,,170.0,,,,532.0,,,,,,,,,,,,CIN_P_02,P,,,,,,12.0,,,,,,0,48.0,,,,,,,,,,,,,,0,15.0,,,,,,,,0.0,,41.0,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,Garland Bonner,,,,,,,,,,,,,,,,,,,32.0,,,8.0,,28.0,,,,,,,,,,,3004.1,1164.0,,,,,,,21.0,,P100388_OG,OG,,,,,46.0,,,,,,,0,,,86.0,948.0,387.0,,,,,,,10.0,,,0,2112.0,,32.0,,,,,,,,268.0,,,,,,,
